,DHW,SpaceHeating,Electric
96,4.8291566995,20.671878258499998,29.788913629999996
97,3.8783137049999996,17.997909027,28.33062694
98,3.0835679244999996,17.413521250999747,27.609727047
99,2.8474938450000002,17.699556311499745,27.171715732
100,3.208578709,19.6403521965,28.38541636
101,5.1218347600000005,23.8117571055,29.64900183
102,16.5850280085,38.552824750999996,32.533517625
103,28.7577250835,56.424995840499996,37.47287173
104,20.846222260500003,44.988492888500005,40.041627850000005
105,14.016649773000001,34.1798643235,39.267271225
106,11.374427949500001,29.5582132265,38.7055417
107,9.710682212,28.509971332499997,37.69860087
108,8.024434078499999,25.832964206,37.300033645
109,7.901369693,24.9277494235,36.728423935
110,7.232490877499999,24.122352359,37.004632210000004
111,7.4007120775,23.069693891999744,36.737478855
112,8.5911111055,25.906503238,36.401721195
113,10.251426244500001,28.0079889495,36.449208424999995
114,11.459958874,28.471968773500002,36.84630908
115,9.536264115,20.3833855435,36.853588275
116,9.0617405725,24.0682162525,36.854170814999996
117,10.423542542000002,27.739661572,35.590953265
118,10.744894600999999,28.705536909,34.865757395
119,8.101047031,25.738865344500002,32.740431745
120,4.8291566995,17.2434806355,29.788913629999996
121,3.8783137049999996,16.455212291000002,28.33062694
122,3.0835679244999996,16.462828490499998,27.609727047
123,2.8474938450000002,16.28134914,27.171715732
124,3.208578709,17.6646034005,28.38541636
125,5.1218347600000005,23.885299459,29.64900183
126,16.5850280085,41.43008076900001,32.533517625
127,28.7577250835,57.978673199999996,37.47287173
128,20.846222260500003,50.052617096999995,40.041627850000005
129,14.016649773000001,40.7716427055,39.267271225
130,11.374427949500001,32.263008533,38.7055417
131,9.710682212,30.436604086,37.69860087
132,8.024434078499999,27.9287543115,37.300033645
133,7.901369693,27.003876249,36.728423935
134,7.232490877499999,24.985869286,37.004632210000004
135,7.4007120775,26.359549195,36.737478855
136,8.5911111055,27.856737292999743,36.401721195
137,10.251426244500001,28.883432361,36.449208424999995
138,11.459958874,31.235291209499998,36.84630908
139,9.536264115,30.4199738465,36.853588275
140,9.0617405725,30.5849425315,36.854170814999996
141,10.423542542000002,31.7069115055,35.590953265
142,10.744894600999999,33.273702658,34.865757395
143,8.101047031,32.520775329,32.740431745
144,4.8291566995,21.381272731,29.788913629999996
145,3.8783137049999996,18.5783919965,28.33062694
146,3.0835679244999996,17.738714752499998,27.609727047
147,2.8474938450000002,17.695234529,27.171715732
148,3.208578709,19.6596710625,28.38541636
149,5.1218347600000005,24.8934735875,29.64900183
150,16.5850280085,41.85392409800001,32.533517625
151,28.7577250835,57.901652213999746,37.47287173
152,20.846222260500003,49.390613019999996,40.041627850000005
153,14.016649773000001,38.439482907,39.267271225
154,11.374427949500001,34.314192171,38.7055417
155,9.710682212,31.9262940255,37.69860087
156,8.024434078499999,28.631771504000003,37.300033645
157,7.901369693,28.1285992575,36.728423935
158,7.232490877499999,29.866056745,37.004632210000004
159,7.4007120775,30.102826551,36.737478855
160,8.5911111055,31.799395095999998,36.401721195
161,10.251426244500001,34.884535878499996,36.449208424999995
162,11.459958874,38.953615336999995,36.84630908
163,9.536264115,40.0484111195,36.853588275
164,9.0617405725,42.3454102855,36.854170814999996
165,10.423542542000002,42.820126986000005,35.590953265
166,10.744894600999999,43.159082995,34.865757395
167,8.101047031,43.510083785,32.740431745
168,4.8291566995,28.5462002105,29.788913629999996
169,3.8783137049999996,24.9608049915,28.33062694
170,3.0835679244999996,23.356622946999998,27.609727047
171,2.8474938450000002,24.835615867999998,27.171715732
172,3.208578709,27.074629053499997,28.38541636
173,5.1218347600000005,34.301683146500004,29.64900183
174,16.5850280085,49.710780580999995,32.533517625
175,28.7577250835,62.625837249499746,37.47287173
176,20.846222260500003,55.548196235000006,40.041627850000005
177,14.016649773000001,47.6674093665,39.267271225
178,11.374427949500001,42.115167226999745,38.7055417
179,9.710682212,38.952643926,37.69860087
180,8.024434078499999,32.8692249515,37.300033645
181,7.901369693,32.6857795285,36.728423935
182,7.232490877499999,33.1695447615,37.004632210000004
183,7.4007120775,37.2756264965,36.737478855
184,8.5911111055,43.4788624515,36.401721195
185,10.251426244500001,46.8127986585,36.449208424999995
186,11.459958874,50.17717999,36.84630908
187,9.536264115,47.539659622,36.853588275
188,9.0617405725,45.314531584,36.854170814999996
189,10.423542542000002,46.6384495465,35.590953265
190,10.744894600999999,48.986234702999745,34.865757395
191,8.101047031,45.110167354,32.740431745
192,4.8291566995,32.4784826695,29.788913629999996
193,3.8783137049999996,29.740013996000002,28.33062694
194,3.0835679244999996,28.6582880605,27.609727047
195,2.8474938450000002,27.8150465915,27.171715732
196,3.208578709,30.316165218500004,28.38541636
197,5.1218347600000005,36.22726834999975,29.64900183
198,16.5850280085,51.6748650355,32.533517625
199,28.7577250835,69.10806949549999,37.47287173
200,20.846222260500003,61.095310745,40.041627850000005
201,14.016649773000001,54.233149488,39.267271225
202,11.374427949500001,48.093890732999746,38.7055417
203,9.710682212,45.329853663499996,37.69860087
204,8.024434078499999,41.25065384999974,37.300033645
205,7.901369693,40.7589566195,36.728423935
206,7.232490877499999,41.3107630355,37.004632210000004
207,7.4007120775,42.6122647055,36.737478855
208,8.5911111055,44.4756451125,36.401721195
209,10.251426244500001,47.802755637,36.449208424999995
210,11.459958874,47.347991187,36.84630908
211,9.536264115,44.960801032000006,36.853588275
212,9.0617405725,44.1036606185,36.854170814999996
213,10.423542542000002,44.2398978175,35.590953265
214,10.744894600999999,46.610547924500004,34.865757395
215,8.101047031,42.6091910405,32.740431745
216,4.8291566995,31.144285430999997,29.788913629999996
217,3.8783137049999996,29.4604538165,28.33062694
218,3.0835679244999996,29.325090172,27.609727047
219,2.8474938450000002,29.1514689795,27.171715732
220,3.208578709,31.571852417,28.38541636
221,5.1218347600000005,39.03475063949974,29.64900183
222,16.5850280085,57.047781434,32.533517625
223,28.7577250835,76.990897809,37.47287173
224,20.846222260500003,66.402553679,40.041627850000005
225,14.016649773000001,53.8628157795,39.267271225
226,11.374427949500001,48.8867493905,38.7055417
227,9.710682212,46.625433354500004,37.69860087
228,8.024434078499999,42.848694185499994,37.300033645
229,7.901369693,43.1921086695,36.728423935
230,7.232490877499999,42.1005339755,37.004632210000004
231,7.4007120775,43.3289049025,36.737478855
232,8.5911111055,44.453629955,36.401721195
233,10.251426244500001,48.231079924999996,36.449208424999995
234,11.459958874,49.097782937,36.84630908
235,9.536264115,45.4148840635,36.853588275
236,9.0617405725,46.339240650499995,36.854170814999996
237,10.423542542000002,46.130990520999994,35.590953265
238,10.744894600999999,47.184005154999994,34.865757395
239,8.101047031,44.070824525,32.740431745
240,4.8291566995,29.801513357,29.788913629999996
241,3.8783137049999996,26.912802763,28.33062694
242,3.0835679244999996,26.369370103999998,27.609727047
243,2.8474938450000002,25.6102992775,27.171715732
244,3.208578709,27.9087828985,28.38541636
245,5.1218347600000005,34.61819578,29.64900183
246,16.5850280085,52.575609079,32.533517625
247,28.7577250835,70.464854978,37.47287173
248,20.846222260500003,60.303357835,40.041627850000005
249,14.016649773000001,47.9512857075,39.267271225
250,11.374427949500001,42.689079503,38.7055417
251,9.710682212,40.908936908,37.69860087
252,8.024434078499999,37.836504951,37.300033645
253,7.901369693,37.064683397,36.728423935
254,7.232490877499999,36.530710625499744,37.004632210000004
255,7.4007120775,36.0725505805,36.737478855
256,8.5911111055,37.54135416149975,36.401721195
257,10.251426244500001,41.415385431,36.449208424999995
258,11.459958874,43.007684937,36.84630908
259,9.536264115,41.3237536775,36.853588275
260,9.0617405725,41.9726173895,36.854170814999996
261,10.423542542000002,42.485727053,35.590953265
262,10.744894600999999,43.87057972149999,34.865757395
263,8.101047031,40.9056866925,32.740431745
264,4.8291566995,27.895007104999998,29.788913629999996
265,3.8783137049999996,25.294812221,28.33062694
266,3.0835679244999996,24.93150093,27.609727047
267,2.8474938450000002,24.8403311205,27.171715732
268,3.208578709,26.8903256615,28.38541636
269,5.1218347600000005,33.459656069000005,29.64900183
270,16.5850280085,50.10962068,32.533517625
271,28.7577250835,68.4188965705,37.47287173
272,20.846222260500003,58.066259622,40.041627850000005
273,14.016649773000001,47.162786902,39.267271225
274,11.374427949500001,43.908595311,38.7055417
275,9.710682212,40.215069425999744,37.69860087
276,8.024434078499999,37.2220644985,37.300033645
277,7.901369693,36.998785859,36.728423935
278,7.232490877499999,37.4475473365,37.004632210000004
279,7.4007120775,38.939136918500004,36.737478855
280,8.5911111055,38.795714804,36.401721195
281,10.251426244500001,42.82098955400001,36.449208424999995
282,11.459958874,45.090796366,36.84630908
283,9.536264115,42.9148768615,36.853588275
284,9.0617405725,42.75577624499999,36.854170814999996
285,10.423542542000002,42.776531021,35.590953265
286,10.744894600999999,44.10579583199974,34.865757395
287,8.101047031,40.5935305895,32.740431745
288,4.8291566995,27.9261865365,29.788913629999996
289,3.8783137049999996,24.504460785,28.33062694
290,3.0835679244999996,23.808217152999745,27.609727047
291,2.8474938450000002,23.5961007975,27.171715732
292,3.208578709,25.828275781,28.38541636
293,5.1218347600000005,31.873649527999998,29.64900183
294,16.5850280085,48.876453507,32.533517625
295,28.7577250835,67.31029791149975,37.47287173
296,20.846222260500003,55.582092398,40.041627850000005
297,14.016649773000001,44.9301050065,39.267271225
298,11.374427949500001,40.0436879465,38.7055417
299,9.710682212,37.2550955385,37.69860087
300,8.024434078499999,34.683440771,37.300033645
301,7.901369693,34.229797454999996,36.728423935
302,7.232490877499999,34.643326249,37.004632210000004
303,7.4007120775,34.632902871,36.737478855
304,8.5911111055,37.7308099665,36.401721195
305,10.251426244500001,42.4006269015,36.449208424999995
306,11.459958874,43.994582302999994,36.84630908
307,9.536264115,41.69207098,36.853588275
308,9.0617405725,42.259145054,36.854170814999996
309,10.423542542000002,41.931270591,35.590953265
310,10.744894600999999,43.26978654599974,34.865757395
311,8.101047031,40.344103058,32.740431745
312,4.8291566995,33.333652411500005,29.788913629999996
313,3.8783137049999996,30.382583721,28.33062694
314,3.0835679244999996,29.5156116675,27.609727047
315,2.8474938450000002,28.488881085,27.171715732
316,3.208578709,30.570872402,28.38541636
317,5.1218347600000005,37.3626314005,29.64900183
318,16.5850280085,53.7693084005,32.533517625
319,28.7577250835,71.3229719125,37.47287173
320,20.846222260500003,60.0602508625,40.041627850000005
321,14.016649773000001,47.826023,39.267271225
322,11.374427949500001,38.506142857,38.7055417
323,9.710682212,37.5405764195,37.69860087
324,8.024434078499999,35.356236657,37.300033645
325,7.901369693,35.524511767499995,36.728423935
326,7.232490877499999,33.956040958,37.004632210000004
327,7.4007120775,35.1176269955,36.737478855
328,8.5911111055,38.171574805,36.401721195
329,10.251426244500001,40.4692584555,36.449208424999995
330,11.459958874,43.396236306499745,36.84630908
331,9.536264115,40.9764745005,36.853588275
332,9.0617405725,41.340206089,36.854170814999996
333,10.423542542000002,41.3530007625,35.590953265
334,10.744894600999999,43.833968871,34.865757395
335,8.101047031,40.0190148225,32.740431745
336,4.8291566995,27.9416333,29.788913629999996
337,3.8783137049999996,25.660893898500003,28.33062694
338,3.0835679244999996,24.7026728305,27.609727047
339,2.8474938450000002,22.4772887815,27.171715732
340,3.208578709,23.887022806500003,28.38541636
341,5.1218347600000005,27.699278264,29.64900183
342,16.5850280085,41.312252856,32.533517625
343,28.7577250835,59.380366640000005,37.47287173
344,20.846222260500003,51.573556986,40.041627850000005
345,14.016649773000001,42.2523147725,39.267271225
346,11.374427949500001,36.671374362,38.7055417
347,9.710682212,35.215935986,37.69860087
348,8.024434078499999,32.0975955335,37.300033645
349,7.901369693,31.806089196,36.728423935
350,7.232490877499999,31.503622419499745,37.004632210000004
351,7.4007120775,31.603645815,36.737478855
352,8.5911111055,33.467345085999995,36.401721195
353,10.251426244500001,35.5190185175,36.449208424999995
354,11.459958874,36.938640136999744,36.84630908
355,9.536264115,34.788516679000004,36.853588275
356,9.0617405725,33.789778421,36.854170814999996
357,10.423542542000002,34.5719132325,35.590953265
358,10.744894600999999,36.5115660105,34.865757395
359,8.101047031,32.2370740055,32.740431745
360,4.8291566995,24.103207233000003,29.788913629999996
361,3.8783137049999996,21.627278350999745,28.33062694
362,3.0835679244999996,20.805886219999998,27.609727047
363,2.8474938450000002,19.439377940500002,27.171715732
364,3.208578709,20.871826170999746,28.38541636
365,5.1218347600000005,25.3702524285,29.64900183
366,16.5850280085,38.9668121675,32.533517625
367,28.7577250835,56.088000283,37.47287173
368,20.846222260500003,49.603694399,40.041627850000005
369,14.016649773000001,41.15335868349975,39.267271225
370,11.374427949500001,35.741985958,38.7055417
371,9.710682212,34.001518425,37.69860087
372,8.024434078499999,31.5643307525,37.300033645
373,7.901369693,32.092111226,36.728423935
374,7.232490877499999,31.174943131499997,37.004632210000004
375,7.4007120775,32.12192782049974,36.737478855
376,8.5911111055,34.17643883499974,36.401721195
377,10.251426244500001,36.579845575,36.449208424999995
378,11.459958874,37.18549555,36.84630908
379,9.536264115,35.0535460625,36.853588275
380,9.0617405725,34.553299291,36.854170814999996
381,10.423542542000002,35.835918489,35.590953265
382,10.744894600999999,37.604212016,34.865757395
383,8.101047031,33.842646481,32.740431745
384,4.8291566995,24.588044033,29.788913629999996
385,3.8783137049999996,22.131264876,28.33062694
386,3.0835679244999996,20.5776938045,27.609727047
387,2.8474938450000002,20.786035403,27.171715732
388,3.208578709,23.31960764,28.38541636
389,5.1218347600000005,30.107381604999745,29.64900183
390,16.5850280085,46.978159791500005,32.533517625
391,28.7577250835,64.67765401649974,37.47287173
392,20.846222260500003,54.526471664,40.041627850000005
393,14.016649773000001,43.9026761425,39.267271225
394,11.374427949500001,39.086466139,38.7055417
395,9.710682212,37.925899291,37.69860087
396,8.024434078499999,36.346999482499996,37.300033645
397,7.901369693,37.4796406915,36.728423935
398,7.232490877499999,37.129390305,37.004632210000004
399,7.4007120775,35.602067770499744,36.737478855
400,8.5911111055,36.20742136549974,36.401721195
401,10.251426244500001,41.588009151499996,36.449208424999995
402,11.459958874,43.9862583685,36.84630908
403,9.536264115,41.942667679500005,36.853588275
404,9.0617405725,41.985338223499994,36.854170814999996
405,10.423542542000002,42.386270101,35.590953265
406,10.744894600999999,43.7660045935,34.865757395
407,8.101047031,42.6566322805,32.740431745
408,4.8291566995,29.613719324,29.788913629999996
409,3.8783137049999996,25.926989228,28.33062694
410,3.0835679244999996,25.145331946,27.609727047
411,2.8474938450000002,24.656927854999743,27.171715732
412,3.208578709,26.3904235595,28.38541636
413,5.1218347600000005,34.2745929925,29.64900183
414,16.5850280085,54.6515177075,32.533517625
415,28.7577250835,71.516224703,37.47287173
416,20.846222260500003,60.254195036,40.041627850000005
417,14.016649773000001,49.40294472749999,39.267271225
418,11.374427949500001,44.887225208,38.7055417
419,9.710682212,40.98150810599999,37.69860087
420,8.024434078499999,39.72855859,37.300033645
421,7.901369693,38.1702801865,36.728423935
422,7.232490877499999,39.988694892999995,37.004632210000004
423,7.4007120775,43.418176602500004,36.737478855
424,8.5911111055,46.2226973915,36.401721195
425,10.251426244500001,50.59745296199974,36.449208424999995
426,11.459958874,52.715088828499994,36.84630908
427,9.536264115,49.717026789500004,36.853588275
428,9.0617405725,48.1323626455,36.854170814999996
429,10.423542542000002,48.051657349500005,35.590953265
430,10.744894600999999,49.383515741,34.865757395
431,8.101047031,46.149036230499995,32.740431745
432,4.8291566995,32.71046926,29.788913629999996
433,3.8783137049999996,29.326456586,28.33062694
434,3.0835679244999996,28.408301750499746,27.609727047
435,2.8474938450000002,28.259599984,27.171715732
436,3.208578709,30.968281701000002,28.38541636
437,5.1218347600000005,38.916050705,29.64900183
438,16.5850280085,56.739730449499994,32.533517625
439,28.7577250835,75.88229915,37.47287173
440,20.846222260500003,65.16319190850001,40.041627850000005
441,14.016649773000001,53.682855632,39.267271225
442,11.374427949500001,49.1251748365,38.7055417
443,9.710682212,46.34143743949975,37.69860087
444,8.024434078499999,42.826105941499996,37.300033645
445,7.901369693,42.685093447499995,36.728423935
446,7.232490877499999,41.718861688000004,37.004632210000004
447,7.4007120775,41.584026162,36.737478855
448,8.5911111055,44.126302006500005,36.401721195
449,10.251426244500001,48.4275882965,36.449208424999995
450,11.459958874,49.52558472749975,36.84630908
451,9.536264115,48.240155795999996,36.853588275
452,9.0617405725,47.8445786875,36.854170814999996
453,10.423542542000002,48.7110108695,35.590953265
454,10.744894600999999,50.040987503500006,34.865757395
455,8.101047031,47.569249588,32.740431745
456,4.8291566995,32.699227771,29.788913629999996
457,3.8783137049999996,29.878049148499997,28.33062694
458,3.0835679244999996,29.494165508499744,27.609727047
459,2.8474938450000002,28.9246544755,27.171715732
460,3.208578709,31.0623488805,28.38541636
461,5.1218347600000005,39.1018418735,29.64900183
462,16.5850280085,56.500990483,32.533517625
463,28.7577250835,76.40128097,37.47287173
464,20.846222260500003,65.237833934,40.041627850000005
465,14.016649773000001,53.5588898425,39.267271225
466,11.374427949500001,48.371759247,38.7055417
467,9.710682212,45.8665395895,37.69860087
468,8.024434078499999,42.919297778,37.300033645
469,7.901369693,42.1743157325,36.728423935
470,7.232490877499999,39.9408619715,37.004632210000004
471,7.4007120775,40.6816714465,36.737478855
472,8.5911111055,42.808515533000005,36.401721195
473,10.251426244500001,48.1729268475,36.449208424999995
474,11.459958874,49.967174320000005,36.84630908
475,9.536264115,47.494248074,36.853588275
476,9.0617405725,47.398719434499995,36.854170814999996
477,10.423542542000002,48.09866577249975,35.590953265
478,10.744894600999999,49.4399140445,34.865757395
479,8.101047031,45.7494863525,32.740431745
480,4.8291566995,31.3027498525,29.788913629999996
481,3.8783137049999996,28.7271080075,28.33062694
482,3.0835679244999996,27.780994317999745,27.609727047
483,2.8474938450000002,27.764661735999997,27.171715732
484,3.208578709,30.420806265499998,28.38541636
485,5.1218347600000005,37.6849640685,29.64900183
486,16.5850280085,54.3581107055,32.533517625
487,28.7577250835,74.29747736249999,37.47287173
488,20.846222260500003,63.72219081550001,40.041627850000005
489,14.016649773000001,51.826953454499744,39.267271225
490,11.374427949500001,46.2342694975,38.7055417
491,9.710682212,44.0252561,37.69860087
492,8.024434078499999,40.530002814,37.300033645
493,7.901369693,40.339883220000004,36.728423935
494,7.232490877499999,39.420400551,37.004632210000004
495,7.4007120775,39.13526204,36.737478855
496,8.5911111055,40.0628724195,36.401721195
497,10.251426244500001,44.360138161500004,36.449208424999995
498,11.459958874,47.158634771500004,36.84630908
499,9.536264115,45.998198228499994,36.853588275
500,9.0617405725,45.4482559405,36.854170814999996
501,10.423542542000002,45.38172501799975,35.590953265
502,10.744894600999999,45.87393810299999,34.865757395
503,8.101047031,43.503507726,32.740431745
504,4.8291566995,29.705801013,29.788913629999996
505,3.8783137049999996,27.697944043,28.33062694
506,3.0835679244999996,27.133756352499745,27.609727047
507,2.8474938450000002,25.609287753,27.171715732
508,3.208578709,27.4970819515,28.38541636
509,5.1218347600000005,32.313390577999996,29.64900183
510,16.5850280085,46.7312154645,32.533517625
511,28.7577250835,64.754184698,37.47287173
512,20.846222260500003,56.758560544000005,40.041627850000005
513,14.016649773000001,47.93509084,39.267271225
514,11.374427949500001,43.153899666499996,38.7055417
515,9.710682212,41.416742902500005,37.69860087
516,8.024434078499999,39.5736665695,37.300033645
517,7.901369693,39.606472003,36.728423935
518,7.232490877499999,38.918941943,37.004632210000004
519,7.4007120775,39.7249976865,36.737478855
520,8.5911111055,41.5587206755,36.401721195
521,10.251426244500001,44.6613614195,36.449208424999995
522,11.459958874,45.1212215615,36.84630908
523,9.536264115,42.529080037499746,36.853588275
524,9.0617405725,41.705243027,36.854170814999996
525,10.423542542000002,42.90884297349999,35.590953265
526,10.744894600999999,46.2602666225,34.865757395
527,8.101047031,41.175841406,32.740431745
528,4.8291566995,30.2854117055,29.788913629999996
529,3.8783137049999996,27.963962466999998,28.33062694
530,3.0835679244999996,27.250592414499746,27.609727047
531,2.8474938450000002,25.934900019,27.171715732
532,3.208578709,28.823698249499998,28.38541636
533,5.1218347600000005,34.8540158925,29.64900183
534,16.5850280085,50.8751132435,32.533517625
535,28.7577250835,68.273964451,37.47287173
536,20.846222260500003,61.059130923,40.041627850000005
537,14.016649773000001,54.87588630999974,39.267271225
538,11.374427949500001,49.9702247345,38.7055417
539,9.710682212,46.34585528999975,37.69860087
540,8.024434078499999,42.47654310550001,37.300033645
541,7.901369693,42.062174483,36.728423935
542,7.232490877499999,40.495680732500006,37.004632210000004
543,7.4007120775,42.3069473155,36.737478855
544,8.5911111055,46.138450099,36.401721195
545,10.251426244500001,49.237597391499996,36.449208424999995
546,11.459958874,46.623690077999996,36.84630908
547,9.536264115,44.8364550585,36.853588275
548,9.0617405725,43.3185121845,36.854170814999996
549,10.423542542000002,44.959146669499994,35.590953265
550,10.744894600999999,47.541217661,34.865757395
551,8.101047031,42.969854585,32.740431745
552,4.8291566995,31.128369569500002,29.788913629999996
553,3.8783137049999996,28.6236213095,28.33062694
554,3.0835679244999996,27.617135525,27.609727047
555,2.8474938450000002,27.563381391,27.171715732
556,3.208578709,29.489609943500003,28.38541636
557,5.1218347600000005,36.9719172235,29.64900183
558,16.5850280085,53.660800871999996,32.533517625
559,28.7577250835,73.0695101255,37.47287173
560,20.846222260500003,61.8963224075,40.041627850000005
561,14.016649773000001,49.8026867415,39.267271225
562,11.374427949500001,45.757225192,38.7055417
563,9.710682212,43.3257571425,37.69860087
564,8.024434078499999,39.8466877375,37.300033645
565,7.901369693,38.70006148049974,36.728423935
566,7.232490877499999,38.090723363,37.004632210000004
567,7.4007120775,38.381626976,36.737478855
568,8.5911111055,40.975685772,36.401721195
569,10.251426244500001,45.672697616,36.449208424999995
570,11.459958874,46.936907017,36.84630908
571,9.536264115,44.245075525000004,36.853588275
572,9.0617405725,43.849747784499996,36.854170814999996
573,10.423542542000002,43.72028414599975,35.590953265
574,10.744894600999999,43.381791614,34.865757395
575,8.101047031,40.6454159965,32.740431745
576,4.8291566995,27.5184146685,29.788913629999996
577,3.8783137049999996,24.3412844325,28.33062694
578,3.0835679244999996,23.0384097055,27.609727047
579,2.8474938450000002,22.63854684,27.171715732
580,3.208578709,25.333550364500002,28.38541636
581,5.1218347600000005,31.062546382,29.64900183
582,16.5850280085,46.848266912999996,32.533517625
583,28.7577250835,65.62046613499975,37.47287173
584,20.846222260500003,54.871182043999994,40.041627850000005
585,14.016649773000001,42.811090206500005,39.267271225
586,11.374427949500001,37.4862407675,38.7055417
587,9.710682212,36.102078204499996,37.69860087
588,8.024434078499999,32.946130707,37.300033645
589,7.901369693,32.23734279149974,36.728423935
590,7.232490877499999,31.839497354000002,37.004632210000004
591,7.4007120775,32.34872418399974,36.737478855
592,8.5911111055,34.0186749945,36.401721195
593,10.251426244500001,37.5025943005,36.449208424999995
594,11.459958874,39.850838845999995,36.84630908
595,9.536264115,37.4645963405,36.853588275
596,9.0617405725,37.5108336645,36.854170814999996
597,10.423542542000002,38.2401609695,35.590953265
598,10.744894600999999,39.694287353,34.865757395
599,8.101047031,37.51687572849975,32.740431745
600,4.8291566995,26.064123232,29.788913629999996
601,3.8783137049999996,23.1239541715,28.33062694
602,3.0835679244999996,21.938610210999997,27.609727047
603,2.8474938450000002,22.095296608,27.171715732
604,3.208578709,24.400532327500002,28.38541636
605,5.1218347600000005,30.5796005375,29.64900183
606,16.5850280085,47.671549233,32.533517625
607,28.7577250835,64.76621414899999,37.47287173
608,20.846222260500003,53.541446091,40.041627850000005
609,14.016649773000001,42.1753934315,39.267271225
610,11.374427949500001,36.8338373585,38.7055417
611,9.710682212,35.069365345,37.69860087
