Dato/klokkeslett;NO1;NO2;NO3;NO4;NO5
2023-11-25 Kl. 12-13;1.24531;1.24531;0.72543;0.39958;1.24531
2023-11-25 Kl. 13-14;1.24120;1.24120;0.73321;0.38419;1.24120
2023-11-25 Kl. 14-15;1.29171;1.29171;0.77418;0.37644;1.29171
2023-11-25 Kl. 15-16;1.36718;1.36718;0.82703;0.37644;1.36718
2023-11-25 Kl. 16-17;1.63483;1.63483;0.88531;0.39500;1.63483
2023-11-25 Kl. 17-18;1.76916;1.76916;0.89559;0.39453;1.76916
2023-11-25 Kl. 18-19;1.81570;1.81570;0.87754;0.40263;1.81570
2023-11-25 Kl. 19-20;1.80969;1.80969;0.89838;0.41121;1.80969
2023-11-25 Kl. 20-21;1.72688;1.72688;0.85169;0.41497;1.72688
2023-11-25 Kl. 21-22;1.63703;1.63703;0.77461;0.42037;1.63703
2023-11-25 Kl. 22-23;1.64040;1.64040;0.73291;0.38631;1.64040
2023-11-25 Kl. 23-00;1.46539;1.46539;0.72895;0.33052;1.46539
2023-11-26 Kl. 00-01;1.57824;1.57824;0.75496;0.52621;1.57824
2023-11-26 Kl. 01-02;1.49819;1.49819;0.73620;0.55612;1.49819
2023-11-26 Kl. 02-03;1.44953;1.44953;0.72256;0.57805;1.44953
2023-11-26 Kl. 03-04;1.42079;1.42079;0.74411;0.59529;1.42079
2023-11-26 Kl. 04-05;1.38180;1.38180;0.80393;0.64314;1.38180
2023-11-26 Kl. 05-06;1.39206;1.39206;0.81903;0.65522;1.39206
2023-11-26 Kl. 06-07;1.41800;1.41800;0.80480;0.64384;1.41800
2023-11-26 Kl. 07-08;1.49819;1.49819;0.78970;0.61054;1.49819
2023-11-26 Kl. 08-09;1.60066;1.60066;0.82445;0.65956;1.60066
2023-11-26 Kl. 09-10;1.67294;1.67294;0.88059;0.70447;1.67294
2023-11-26 Kl. 10-11;1.64948;1.64948;0.93293;0.74634;1.64948
2023-11-26 Kl. 11-12;1.64098;1.64098;0.95844;0.76675;1.64098
2023-11-26 Kl. 12-13;1.62206;1.62206;0.98834;0.79067;1.62206
2023-11-26 Kl. 13-14;1.57413;1.57413;0.98424;0.78739;1.57413
2023-11-26 Kl. 14-15;1.64185;1.64185;0.99200;0.79360;1.64185
2023-11-26 Kl. 15-16;1.75093;1.75093;0.99875;0.79900;1.75093
2023-11-26 Kl. 16-17;1.90954;1.90954;1.00505;0.80404;1.90954
2023-11-26 Kl. 17-18;2.06170;2.06170;1.00300;0.80240;2.06170
2023-11-26 Kl. 18-19;2.13045;2.13045;1.00109;0.80087;2.13045
2023-11-26 Kl. 19-20;2.05056;2.05056;0.99039;0.79231;2.05056
2023-11-26 Kl. 20-21;1.93065;1.93065;0.96386;0.77109;1.93065
2023-11-26 Kl. 21-22;1.74241;1.74241;0.94831;0.75865;1.74241
2023-11-26 Kl. 22-23;1.69375;1.69375;0.90756;0.72605;1.69375
2023-11-26 Kl. 23-00;1.45818;1.45818;0.87091;0.69673;1.45818
2023-11-27 Kl. 00-01;1.40994;1.40994;0.79865;0.63892;1.40994
2023-11-27 Kl. 01-02;1.33650;1.33650;0.76449;0.61159;1.33650
2023-11-27 Kl. 02-03;1.28621;1.28621;0.71934;0.57547;1.28621
2023-11-27 Kl. 03-04;1.27068;1.27068;0.69633;0.55706;1.27068
2023-11-27 Kl. 04-05;1.25778;1.25778;0.67184;0.53747;1.25778
2023-11-27 Kl. 05-06;1.37930;1.37930;0.65630;0.52504;1.37930
2023-11-27 Kl. 06-07;1.69023;1.69023;0.69633;0.55706;1.69023
2023-11-27 Kl. 07-08;1.97330;1.97330;0.77211;0.61769;1.97330
2023-11-27 Kl. 08-09;2.05965;2.05965;0.79674;0.63739;2.05965
2023-11-27 Kl. 09-10;1.99280;1.99280;0.79733;0.63786;1.99280
2023-11-27 Kl. 10-11;1.96436;1.96436;0.74865;0.59892;1.96436
2023-11-27 Kl. 11-12;1.94926;1.94926;0.71875;0.57500;1.94926
2023-11-27 Kl. 12-13;1.90309;1.90309;0.66613;0.53290;1.90309
2023-11-27 Kl. 13-14;1.88461;1.88461;0.63915;0.51132;1.88461
2023-11-27 Kl. 14-15;1.84108;1.84108;0.59913;0.47930;1.84108
2023-11-27 Kl. 15-16;1.72175;1.72175;0.59093;0.47274;1.72175
2023-11-27 Kl. 16-17;1.65769;1.65769;0.54548;0.43638;1.65769
2023-11-27 Kl. 17-18;1.78170;1.78170;0.53199;0.42559;1.78170
2023-11-27 Kl. 18-19;1.68554;1.68554;0.54900;0.43920;1.68554
2023-11-27 Kl. 19-20;1.49819;1.49819;0.53580;0.42864;1.49819
2023-11-27 Kl. 20-21;1.42915;1.42915;0.52818;0.42254;1.42915
2023-11-27 Kl. 21-22;1.34178;1.34178;0.51968;0.41574;1.34178
2023-11-27 Kl. 22-23;1.29970;1.29970;0.49945;0.39956;1.29970
2023-11-27 Kl. 23-00;1.21893;1.21893;0.43875;0.35100;1.21893
2023-11-28 Kl. 00-01;1.18139;1.18139;0.30221;0.24177;1.18139
2023-11-28 Kl. 01-02;1.07808;1.07808;0.30046;0.24037;1.07808
2023-11-28 Kl. 02-03;1.01859;1.01859;0.29681;0.23745;1.01859
2023-11-28 Kl. 03-04;1.00588;1.00588;0.29841;0.23873;1.00588
2023-11-28 Kl. 04-05;1.06170;1.06170;0.30061;0.24049;1.06170
2023-11-28 Kl. 05-06;1.17818;1.17818;0.49848;0.24399;1.17818
2023-11-28 Kl. 06-07;1.30561;1.30561;0.54861;0.29941;1.30561
2023-11-28 Kl. 07-08;1.64874;1.64874;0.60969;0.36582;1.64874
2023-11-28 Kl. 08-09;1.85641;1.85641;0.73494;0.36547;1.85641
2023-11-28 Kl. 09-10;2.01789;2.01789;0.74750;0.37985;2.01789
2023-11-28 Kl. 10-11;2.03573;2.03573;0.78024;0.32408;2.03573
2023-11-28 Kl. 11-12;2.02403;2.02403;0.80158;0.28713;2.02403
2023-11-28 Kl. 12-13;1.98165;1.98165;0.88590;0.30385;1.98165
2023-11-28 Kl. 13-14;1.95433;1.95433;0.90036;0.29625;1.95433
2023-11-28 Kl. 14-15;2.04390;2.04390;0.81093;0.34232;2.04390
2023-11-28 Kl. 15-16;2.12851;2.12851;0.81093;0.36126;2.12851
2023-11-28 Kl. 16-17;2.32726;2.32726;0.81108;0.31601;2.32726
2023-11-28 Kl. 17-18;2.77635;2.77635;0.78243;0.30958;2.77635
2023-11-28 Kl. 18-19;2.58666;2.58666;0.75831;0.30339;2.58666
2023-11-28 Kl. 19-20;2.27320;2.27320;0.73553;0.34653;2.27320
2023-11-28 Kl. 20-21;2.02914;2.02914;0.69226;0.30374;2.02914
2023-11-28 Kl. 21-22;1.77646;1.77646;0.63176;0.29240;1.77646
2023-11-28 Kl. 22-23;1.66044;1.66044;0.58470;0.26562;1.66044
2023-11-28 Kl. 23-00;1.54353;1.54353;0.54788;0.24131;1.54353
2023-11-29 Kl. 00-01;1.43845;1.43845;0.51806;0.23593;1.43845
2023-11-29 Kl. 01-02;1.39081;1.39081;0.50828;0.24306;1.39081
2023-11-29 Kl. 02-03;1.33075;1.33075;0.50170;0.28129;1.33075
2023-11-29 Kl. 03-04;1.26923;1.26923;0.49878;0.31543;1.26923
2023-11-29 Kl. 04-05;1.26689;1.26689;0.50330;0.34653;1.26689
2023-11-29 Kl. 05-06;1.37254;1.37254;0.52260;0.26036;1.37254
2023-11-29 Kl. 06-07;1.50290;1.50290;0.53881;0.29614;1.50290
2023-11-29 Kl. 07-08;1.93766;1.93766;0.55504;0.36149;1.93766
2023-11-29 Kl. 08-09;2.18230;2.18230;0.62723;0.41001;2.18230
2023-11-29 Kl. 09-10;2.08321;2.08321;0.59055;0.41679;2.08321
2023-11-29 Kl. 10-11;2.00225;2.00225;0.57316;0.42006;2.00225
2023-11-29 Kl. 11-12;1.90523;1.90523;0.55285;0.42532;1.90523
2023-11-29 Kl. 12-13;1.91794;1.91794;0.54803;0.42579;1.91794
2023-11-29 Kl. 13-14;1.98940;1.98940;0.56235;0.44988;1.98940
2023-11-29 Kl. 14-15;2.19136;2.19136;0.61335;0.49068;2.19136
2023-11-29 Kl. 15-16;2.45514;2.45514;0.63556;0.50845;2.45514
2023-11-29 Kl. 16-17;2.92279;2.92279;0.71856;0.57485;2.92279
2023-11-29 Kl. 17-18;3.65349;3.65349;0.72179;0.57743;3.65349
2023-11-29 Kl. 18-19;3.65349;3.65349;0.72179;0.57743;3.65349
2023-11-29 Kl. 19-20;2.92279;2.92279;0.72456;0.57965;2.92279
2023-11-29 Kl. 20-21;2.35285;2.35285;0.72426;0.57941;2.35285
2023-11-29 Kl. 21-22;2.03149;2.03149;0.72179;0.57743;2.03149
2023-11-29 Kl. 22-23;1.82748;1.82748;0.71828;0.57462;1.82748
2023-11-29 Kl. 23-00;1.61805;1.61805;0.71813;0.57450;1.61805
2023-11-30 Kl. 00-01;1.48893;1.48893;0.87910;0.70328;1.48893
2023-11-30 Kl. 01-02;1.47900;1.47900;0.90320;0.72256;1.47900
2023-11-30 Kl. 02-03;1.44615;1.44615;0.90364;0.72291;1.44615
2023-11-30 Kl. 03-04;1.41796;1.41796;0.92189;0.73751;1.41796
2023-11-30 Kl. 04-05;1.44104;1.44104;0.93109;0.74487;1.44104
2023-11-30 Kl. 05-06;1.50733;1.50733;0.93314;0.74651;1.50733
2023-11-30 Kl. 06-07;1.75164;1.75164;0.93766;0.75013;1.75164
2023-11-30 Kl. 07-08;2.45464;2.45464;1.02908;0.82326;2.45464
2023-11-30 Kl. 08-09;3.12126;3.12126;1.10341;0.88273;3.12126
2023-11-30 Kl. 09-10;3.36236;3.36236;1.17321;0.93857;3.36236
2023-11-30 Kl. 10-11;3.15500;3.15500;1.17293;0.93834;3.15500
2023-11-30 Kl. 11-12;3.26145;3.26145;1.18519;0.94815;3.26145
2023-11-30 Kl. 12-13;2.85066;2.85066;1.19410;0.95528;2.85066
2023-11-30 Kl. 13-14;2.77181;2.77181;1.31355;1.05084;2.77181
2023-11-30 Kl. 14-15;2.84760;2.84760;1.37313;1.09850;2.84760
2023-11-30 Kl. 15-16;2.76510;2.76510;1.31355;1.05084;2.76510
2023-11-30 Kl. 16-17;3.30030;3.30030;1.27179;1.01743;3.30030
2023-11-30 Kl. 17-18;3.79476;3.79476;1.17190;0.93752;3.79476
2023-11-30 Kl. 18-19;3.52563;3.52563;1.14898;0.91918;3.52563
2023-11-30 Kl. 19-20;2.75779;2.75779;1.12385;0.89908;2.75779
2023-11-30 Kl. 20-21;2.18638;2.18638;1.09378;0.87502;2.18638
2023-11-30 Kl. 21-22;1.87810;1.87810;1.07625;0.86100;1.87810
2023-11-30 Kl. 22-23;1.76493;1.76493;1.09465;0.87572;1.76493
2023-11-30 Kl. 23-00;1.61029;1.61029;1.06471;0.85177;1.61029
2023-12-01 Kl. 00-01;1.51705;1.51705;1.06530;0.85224;1.51705
2023-12-01 Kl. 01-02;1.45915;1.45915;1.02690;0.82152;1.45915
2023-12-01 Kl. 02-03;1.41049;1.41049;1.01123;0.80898;1.41049
2023-12-01 Kl. 03-04;1.36461;1.36461;1.01049;0.80839;1.36461
2023-12-01 Kl. 04-05;1.36725;1.36725;1.07674;0.86139;1.36725
2023-12-01 Kl. 05-06;1.45578;1.45578;1.17245;0.93796;1.45578
2023-12-01 Kl. 06-07;1.70218;1.70218;1.16380;0.93104;1.70218
2023-12-01 Kl. 07-08;2.16051;2.16051;1.17568;0.94054;2.16051
2023-12-01 Kl. 08-09;2.90643;2.90643;1.23020;0.98416;2.90643
2023-12-01 Kl. 09-10;3.16865;3.16865;1.26333;1.01066;3.16865
2023-12-01 Kl. 10-11;3.06518;3.06518;1.24208;0.99366;3.06518
2023-12-01 Kl. 11-12;3.03894;3.03894;1.31610;1.05288;3.03894
2023-12-01 Kl. 12-13;2.88884;2.88884;1.23358;0.98686;2.88884
2023-12-01 Kl. 13-14;2.49339;2.49339;1.23153;0.98522;2.49339
2023-12-01 Kl. 14-15;2.48093;2.48093;1.21774;0.97419;2.48093
2023-12-01 Kl. 15-16;2.62443;2.62443;1.17670;0.94136;2.62443
2023-12-01 Kl. 16-17;2.84721;2.84721;1.14549;0.91639;2.84721
2023-12-01 Kl. 17-18;3.28328;3.28328;1.10605;0.88484;3.28328
2023-12-01 Kl. 18-19;2.91919;2.91919;1.08275;0.86620;2.91919
2023-12-01 Kl. 19-20;2.39400;2.39400;1.08143;0.86514;2.39400
2023-12-01 Kl. 20-21;2.02991;2.02991;1.07981;0.86385;2.02991
2023-12-01 Kl. 21-22;1.77723;1.77723;1.07879;0.86303;1.77723
2023-12-01 Kl. 22-23;1.68503;1.68503;1.08231;0.86585;1.68503
2023-12-01 Kl. 23-00;1.53904;1.53904;1.08070;0.86456;1.53904
2023-12-02 Kl. 00-01;1.49531;1.49531;1.19894;0.90037;1.49531
2023-12-02 Kl. 01-02;1.45930;1.45930;1.22148;0.90026;1.45930
2023-12-02 Kl. 02-03;1.43823;1.43823;1.20421;0.87637;1.43823
2023-12-02 Kl. 03-04;1.40603;1.40603;1.17728;0.87637;1.40603
2023-12-02 Kl. 04-05;1.39213;1.39213;1.18796;0.87579;1.39213
2023-12-02 Kl. 05-06;1.40091;1.40091;1.20025;0.90026;1.40091
2023-12-02 Kl. 06-07;1.41305;1.41305;1.21884;0.90026;1.41305
2023-12-02 Kl. 07-08;1.48740;1.48740;1.21021;0.90037;1.48740
2023-12-02 Kl. 08-09;1.70664;1.70664;1.16981;0.93585;1.70664
2023-12-02 Kl. 09-10;1.82241;1.82241;1.20845;0.96676;1.82241
2023-12-02 Kl. 10-11;1.91754;1.91754;1.17538;0.94030;1.91754
2023-12-02 Kl. 11-12;1.86193;1.86193;1.21153;0.96922;1.86193
2023-12-02 Kl. 12-13;1.77938;1.77938;1.21168;0.96934;1.77938
2023-12-02 Kl. 13-14;1.67694;1.67694;1.17010;0.93608;1.67694
2023-12-02 Kl. 14-15;1.73460;1.73460;1.16191;0.92953;1.73460
2023-12-02 Kl. 15-16;1.80748;1.80748;1.16250;0.93000;1.80748
2023-12-02 Kl. 16-17;1.89954;1.89954;1.16045;0.92836;1.89954
2023-12-02 Kl. 17-18;2.10810;2.10810;1.15738;0.92590;2.10810
2023-12-02 Kl. 18-19;2.12156;2.12156;1.14274;0.91419;2.12156
2023-12-02 Kl. 19-20;1.89618;1.89618;1.10220;0.88176;1.89618
2023-12-02 Kl. 20-21;1.75011;1.75011;1.06649;0.85319;1.75011
2023-12-02 Kl. 21-22;1.64035;1.64035;1.06078;0.84862;1.64035
2023-12-02 Kl. 22-23;1.56160;1.56160;1.01790;0.81432;1.56160
2023-12-02 Kl. 23-00;1.50658;1.50658;0.97794;0.78235;1.50658
2023-12-03 Kl. 00-01;1.53194;1.53194;1.23983;0.99186;1.53194
2023-12-03 Kl. 01-02;1.45254;1.45254;1.24201;0.99361;1.45254
2023-12-03 Kl. 02-03;1.41859;1.41859;1.24070;0.91249;1.41859
2023-12-03 Kl. 03-04;1.41655;1.41655;1.23910;0.90258;1.41655
2023-12-03 Kl. 04-05;1.37853;1.37853;1.24464;0.86365;1.37853
2023-12-03 Kl. 05-06;1.33628;1.33628;1.24011;0.86365;1.33628
2023-12-03 Kl. 06-07;1.29461;1.29461;1.22715;0.86365;1.29461
2023-12-03 Kl. 07-08;1.34225;1.34225;1.23181;0.90258;1.34225
2023-12-03 Kl. 08-09;1.41349;1.41349;1.26693;1.01354;1.41349
2023-12-03 Kl. 09-10;1.45909;1.45909;1.30758;1.04606;1.45909
2023-12-03 Kl. 10-11;1.52918;1.52918;1.36294;1.09035;1.52918
2023-12-03 Kl. 11-12;1.53078;1.53078;1.39033;1.11226;1.53078
2023-12-03 Kl. 12-13;1.51053;1.51053;1.38974;1.11179;1.51053
2023-12-03 Kl. 13-14;1.49275;1.49275;1.39076;1.11261;1.49275
2023-12-03 Kl. 14-15;1.53966;1.53966;1.39208;1.11366;1.53966
2023-12-03 Kl. 15-16;1.71668;1.71668;1.39396;1.11517;1.71668
2023-12-03 Kl. 16-17;1.82405;1.82405;1.39615;1.11692;1.82405
2023-12-03 Kl. 17-18;1.91904;1.91904;1.43855;1.15084;1.91904
2023-12-03 Kl. 18-19;1.92633;1.92633;1.39761;1.11809;1.92633
2023-12-03 Kl. 19-20;1.83673;1.83673;1.39411;1.11529;1.83673
2023-12-03 Kl. 20-21;1.63654;1.63654;1.39236;1.11389;1.63654
2023-12-03 Kl. 21-22;1.48531;1.48531;1.38450;1.10760;1.48531
2023-12-03 Kl. 22-23;1.44365;1.44365;1.37663;1.10130;1.44365
2023-12-03 Kl. 23-00;1.32754;1.32754;1.32754;1.06203;1.32754
2023-12-04 Kl. 00-01;1.40111;1.40111;1.40111;1.12089;1.40111
2023-12-04 Kl. 01-02;1.34749;1.34749;1.34749;1.07799;1.34749
2023-12-04 Kl. 02-03;1.31791;1.31791;1.31791;1.05433;1.31791
2023-12-04 Kl. 03-04;1.28383;1.28383;1.28383;1.02706;1.28383
2023-12-04 Kl. 04-05;1.29053;1.29053;1.29053;1.03242;1.29053
2023-12-04 Kl. 05-06;1.38391;1.38391;1.38391;1.10713;1.38391
2023-12-04 Kl. 06-07;1.55626;1.55626;1.55626;1.24501;1.55626
2023-12-04 Kl. 07-08;1.74216;1.74216;2.89968;2.31974;1.74216
2023-12-04 Kl. 08-09;3.43261;1.84575;3.43261;2.74609;1.84575
2023-12-04 Kl. 09-10;3.44544;1.89441;3.44544;2.75635;1.89441
2023-12-04 Kl. 10-11;3.00604;1.92079;3.00604;2.40483;1.92079
2023-12-04 Kl. 11-12;2.41978;1.96100;2.41978;1.93582;1.96100
2023-12-04 Kl. 12-13;1.89719;1.89719;2.33208;1.86566;1.89719
2023-12-04 Kl. 13-14;1.97193;1.97193;2.43304;1.94643;1.97193
2023-12-04 Kl. 14-15;1.90520;1.90520;2.55016;2.04013;1.90520
2023-12-04 Kl. 15-16;2.90508;1.87315;3.05601;2.44481;1.87315
2023-12-04 Kl. 16-17;3.82773;1.83454;3.82773;3.06218;1.83454
2023-12-04 Kl. 17-18;3.00633;1.91685;3.00633;2.40506;1.91685
2023-12-04 Kl. 18-19;2.06415;1.86994;2.68494;2.14795;1.86994
2023-12-04 Kl. 19-20;1.81501;1.81501;2.20066;1.76053;1.81501
2023-12-04 Kl. 20-21;1.74203;1.72119;1.81370;1.45096;1.72119
2023-12-04 Kl. 21-22;1.58016;1.58016;1.58016;1.26413;1.58016
2023-12-04 Kl. 22-23;1.49610;1.49610;1.49610;1.19688;1.49610
2023-12-04 Kl. 23-00;1.38100;1.38100;1.38100;1.10480;1.38100
2023-12-05 Kl. 00-01;1.36741;1.36741;1.36741;1.09393;1.36741
2023-12-05 Kl. 01-02;1.32454;1.32454;1.32454;1.05963;1.32454
2023-12-05 Kl. 02-03;1.29026;1.29026;1.29026;0.89955;1.29026
2023-12-05 Kl. 03-04;1.27670;1.25848;1.27670;0.87855;1.27670
2023-12-05 Kl. 04-05;1.29158;1.27495;1.29158;0.84950;1.29158
2023-12-05 Kl. 05-06;1.37559;1.37559;1.37559;0.87844;1.37559
2023-12-05 Kl. 06-07;1.61491;1.61491;1.61491;0.89955;1.61491
2023-12-05 Kl. 07-08;2.73003;1.72050;2.73003;1.21691;1.72050
2023-12-05 Kl. 08-09;4.84196;1.83295;4.84196;3.87357;1.83295
2023-12-05 Kl. 09-10;3.64723;1.84564;3.64723;2.91778;1.84564
2023-12-05 Kl. 10-11;3.64445;1.81064;3.64445;2.91556;1.81064
2023-12-05 Kl. 11-12;2.95986;1.82143;2.95986;2.36789;1.82143
2023-12-05 Kl. 12-13;2.73965;1.77753;2.73965;2.19172;1.77753
2023-12-05 Kl. 13-14;2.75248;1.78030;2.75248;2.20198;1.78030
2023-12-05 Kl. 14-15;2.90504;1.91141;2.90504;2.32403;1.91141
2023-12-05 Kl. 15-16;3.30975;1.84126;3.30975;2.64780;1.84126
2023-12-05 Kl. 16-17;3.29210;1.94525;3.29210;2.63368;1.94525
2023-12-05 Kl. 17-18;2.51724;2.19580;2.51724;2.01379;2.19580
2023-12-05 Kl. 18-19;2.20645;2.20645;2.20645;1.76516;2.20645
2023-12-05 Kl. 19-20;2.08831;2.08831;2.08831;1.67065;2.08831
2023-12-05 Kl. 20-21;1.87598;1.87598;1.87598;1.50078;1.87598
2023-12-05 Kl. 21-22;1.71846;1.71846;1.71846;1.37477;1.71846
2023-12-05 Kl. 22-23;1.62688;1.62688;1.62688;1.30150;1.62688
2023-12-05 Kl. 23-00;1.50626;1.50626;1.50626;1.20501;1.50626
2023-12-06 Kl. 00-01;1.43175;1.43175;1.43175;1.14540;1.43175
2023-12-06 Kl. 01-02;1.39555;1.39555;1.39555;1.11644;1.39555
2023-12-06 Kl. 02-03;1.37804;1.37804;1.37804;1.10243;1.37804
2023-12-06 Kl. 03-04;1.37128;1.37128;1.37128;1.09702;1.37128
2023-12-06 Kl. 04-05;1.36569;1.36569;1.36569;1.09255;1.36569
2023-12-06 Kl. 05-06;1.40261;1.40261;1.40261;1.12209;1.40261
2023-12-06 Kl. 06-07;1.52783;1.52783;1.57344;1.25875;1.52783
2023-12-06 Kl. 07-08;2.01793;2.01793;2.01793;1.61434;2.01793
2023-12-06 Kl. 08-09;2.53053;2.53053;2.53053;2.02442;2.53053
2023-12-06 Kl. 09-10;2.52361;2.52361;2.52361;2.01889;2.52361
2023-12-06 Kl. 10-11;2.27290;2.27290;2.27290;1.81832;2.27290
2023-12-06 Kl. 11-12;2.20523;2.20523;2.20523;1.76418;2.20523
2023-12-06 Kl. 12-13;2.20243;2.20243;2.20243;1.76194;2.20243
2023-12-06 Kl. 13-14;2.12606;2.12606;2.12606;1.70085;2.12606
2023-12-06 Kl. 14-15;2.11811;2.11811;2.11811;1.69449;2.11811
2023-12-06 Kl. 15-16;2.17065;2.17065;2.17065;1.73652;2.17065
2023-12-06 Kl. 16-17;2.41298;2.41298;2.41298;1.93038;2.41298
2023-12-06 Kl. 17-18;2.54893;2.54893;2.61999;2.09599;2.54893
2023-12-06 Kl. 18-19;2.35648;2.35648;2.43180;1.94544;2.35648
2023-12-06 Kl. 19-20;2.14195;2.14195;2.20595;1.76476;2.14195
2023-12-06 Kl. 20-21;1.85593;1.85593;1.85593;1.48474;1.85593
2023-12-06 Kl. 21-22;1.65274;1.65274;1.55858;1.24686;1.65274
2023-12-06 Kl. 22-23;1.53018;1.53018;1.53018;1.22414;1.53018
2023-12-06 Kl. 23-00;1.43808;1.43808;1.43808;1.15046;1.43808
2023-12-07 Kl. 00-01;1.41615;1.41615;1.41615;0.96493;1.41615
2023-12-07 Kl. 01-02;1.39816;1.39816;1.39816;0.89744;1.39816
2023-12-07 Kl. 02-03;1.38401;1.38401;1.38401;0.85025;1.38401
2023-12-07 Kl. 03-04;1.32709;1.32709;1.32709;0.85002;1.32709
2023-12-07 Kl. 04-05;1.32089;1.32089;1.32089;0.85002;1.32089
2023-12-07 Kl. 05-06;1.37723;1.37723;1.37723;0.79775;1.37723
2023-12-07 Kl. 06-07;1.61229;1.61229;1.45023;0.85025;1.61229
2023-12-07 Kl. 07-08;1.87891;1.87891;1.48178;1.09694;1.87891
2023-12-07 Kl. 08-09;2.14790;2.14790;1.52425;0.93284;2.14790
2023-12-07 Kl. 09-10;2.03066;1.97580;1.48620;0.91490;2.03066
2023-12-07 Kl. 10-11;1.98141;1.91991;1.48798;0.91184;1.98141
2023-12-07 Kl. 11-12;2.03760;1.97448;1.48370;0.90488;2.03760
2023-12-07 Kl. 12-13;2.03494;1.97183;1.48798;0.90688;2.03494
2023-12-07 Kl. 13-14;2.04025;1.97714;1.51983;0.91184;2.04025
2023-12-07 Kl. 14-15;1.97315;1.97315;1.52425;0.91184;1.97315
2023-12-07 Kl. 15-16;1.97226;1.97226;1.55581;0.96493;1.97226
2023-12-07 Kl. 16-17;1.91299;1.91299;1.51673;0.96493;1.91299
2023-12-07 Kl. 17-18;1.84131;1.84131;1.48546;0.96493;1.84131
2023-12-07 Kl. 18-19;1.71980;1.71980;1.47780;0.96493;1.71980
2023-12-07 Kl. 19-20;1.48813;1.48813;1.48030;0.91196;1.48813
2023-12-07 Kl. 20-21;1.44374;1.44374;1.41174;0.91196;1.44374
2023-12-07 Kl. 21-22;1.38903;1.38903;1.38903;0.96493;1.38903
2023-12-07 Kl. 22-23;1.38061;1.38061;1.38061;0.91184;1.38061
2023-12-07 Kl. 23-00;1.28418;1.28418;1.28418;0.84955;1.28418
2023-12-08 Kl. 00-01;1.28129;1.28129;1.28129;0.69995;1.28129
2023-12-08 Kl. 01-02;1.22494;1.22494;1.22494;0.66276;1.22494
2023-12-08 Kl. 02-03;1.19803;1.19803;1.19803;0.69324;1.19803
2023-12-08 Kl. 03-04;1.17213;1.17213;1.16993;0.64287;1.17213
2023-12-08 Kl. 04-05;1.17698;1.17698;1.17698;0.64334;1.17698
2023-12-08 Kl. 05-06;1.28055;1.28055;1.28055;0.69324;1.28055
2023-12-08 Kl. 06-07;1.42415;1.42415;1.37751;0.71443;1.42415
2023-12-08 Kl. 07-08;1.53273;1.53273;1.50595;0.80035;1.53273
2023-12-08 Kl. 08-09;1.65734;1.65734;1.60364;0.89804;1.65734
2023-12-08 Kl. 09-10;1.74370;1.74370;1.55346;0.84837;1.74370
2023-12-08 Kl. 10-11;1.74708;1.74708;1.51080;0.89804;1.74708
2023-12-08 Kl. 11-12;1.72501;1.72501;1.41768;0.81553;1.72501
2023-12-08 Kl. 12-13;1.71634;1.71634;1.40090;0.79999;1.71634
2023-12-08 Kl. 13-14;1.64454;1.64454;1.37884;0.79988;1.64454
2023-12-08 Kl. 14-15;1.61246;1.61246;1.31469;0.79976;1.61246
2023-12-08 Kl. 15-16;1.68705;1.68705;1.25173;0.80035;1.68705
2023-12-08 Kl. 16-17;1.63909;1.63909;1.17536;0.79964;1.63909
2023-12-08 Kl. 17-18;1.68220;1.68220;1.15565;0.77563;1.68220
2023-12-08 Kl. 18-19;1.69074;1.69074;1.13623;0.71431;1.69074
2023-12-08 Kl. 19-20;1.50565;1.50565;1.18523;0.70042;1.50565
2023-12-08 Kl. 20-21;1.49065;1.49065;1.29026;0.71443;1.49065
2023-12-08 Kl. 21-22;1.44151;1.44151;1.21288;0.69995;1.44151
2023-12-08 Kl. 22-23;1.42135;1.42135;1.07724;0.69312;1.42135
2023-12-08 Kl. 23-00;1.32396;1.32396;1.02971;0.53035;1.32396
2023-12-09 Kl. 00-01;1.34325;1.34325;0.87919;0.68682;1.34325
2023-12-09 Kl. 01-02;1.20829;1.20829;0.87494;0.65024;1.20829
2023-12-09 Kl. 02-03;1.15774;1.15774;0.87346;0.65048;1.15774
2023-12-09 Kl. 03-04;1.10264;1.10264;0.85940;0.66326;1.10264
2023-12-09 Kl. 04-05;1.05649;1.05649;0.87919;0.68682;1.05649
2023-12-09 Kl. 05-06;1.10176;1.10176;0.80343;0.64274;1.10176
2023-12-09 Kl. 06-07;1.14748;1.14748;0.86189;0.68951;1.14748
2023-12-09 Kl. 07-08;1.17239;1.17239;0.89984;0.71624;1.17239
2023-12-09 Kl. 08-09;1.20829;1.20829;0.87919;0.70335;1.20829
2023-12-09 Kl. 09-10;1.30149;1.30149;0.89735;0.71788;1.30149
2023-12-09 Kl. 10-11;1.32728;1.32728;0.94805;0.75844;1.32728
2023-12-09 Kl. 11-12;1.32815;1.32815;0.93545;0.74836;1.32815
2023-12-09 Kl. 12-13;1.33753;1.33753;0.91391;0.73113;1.33753
2023-12-09 Kl. 13-14;1.29958;1.29958;0.92446;0.73957;1.29958
2023-12-09 Kl. 14-15;1.25474;1.25474;0.92505;0.74004;1.25474
2023-12-09 Kl. 15-16;1.22353;1.22353;0.94805;0.75844;1.22353
