År,Produsert energi,Investering grunnvarme,Investering luft-vann,Diskonteringsrente,Energikostnad grunnvarme,Energikostnad luft-vann,Energikostnad direkte elektrisk,Kostnad grunnvarme,Kostnad luft-vann,Kostnad direkte elektrisk,Kostnad grunnvarme (diskontert),Kostnad luft-vann (diskontert),Kostnad direkte elektrisk (diskontert),LCOE grunnvarme,LCOE luft-vann,LCOE_direkte_el,Grunnvarme vs. luft-vann (40 år),Grunnvarme vs. direkte elektrisk (40 år)
22.0,31300.0,0.0,0.0,0.42195538665060295,15956.0,23185.0,54341.0,15956.0,23185.0,22929.477665980416,6732.720149397021,9783.03563949423,22929.477665980416,1.6,1.79,1.74,113550,82988
23.0,31300.0,0.0,0.0,0.4057263333178874,15956.0,23185.0,54341.0,15956.0,23185.0,22047.574678827317,6473.769374420211,9406.76503797522,22047.574678827317,1.6,1.79,1.74,113550,82988
24.0,31300.0,0.0,0.0,0.3901214743441225,15956.0,23185.0,54341.0,15956.0,23185.0,21199.59103733396,6224.778244634818,9044.96638266848,21199.59103733396,1.6,1.79,1.74,113550,82988
25.0,31300.0,0.0,0.0,0.37511680225396393,15956.0,23185.0,54341.0,15956.0,23185.0,20384.222151282655,5985.363696764249,8697.083060258154,20384.222151282655,1.6,1.79,1.74,113550,82988
26.0,31300.0,0.0,0.0,0.3606892329365038,15956.0,23185.0,54341.0,15956.0,23185.0,19600.21360700255,5755.1574007348545,8362.57986563284,19600.21360700255,1.6,1.79,1.74,113550,82988
27.0,31300.0,0.0,0.0,0.3468165701312536,15956.0,23185.0,54341.0,15956.0,23185.0,18846.359237502453,5533.805193014283,8040.942178493115,18846.359237502453,1.6,1.79,1.74,113550,82988
28.0,31300.0,0.0,0.0,0.3334774712800515,15956.0,23185.0,54341.0,15956.0,23185.0,18121.49926682928,5320.9665317445015,7731.675171627994,18121.49926682928,1.6,1.79,1.74,113550,82988
29.0,31300.0,0.0,0.0,0.32065141469235725,15956.0,23185.0,54341.0,15956.0,23185.0,17424.518525797386,5116.313972831253,7434.3030496423025,17424.518525797386,1.6,1.79,1.74,113550,82988
30.0,31300.0,0.0,236000.0,0.3083186679734204,15956.0,23185.0,54341.0,15956.0,259185.0,16754.34473634364,4919.532666183895,79911.57395869096,16754.34473634364,1.6,1.79,1.74,113550,82988
31.0,31300.0,0.0,0.0,0.2964602576667504,15956.0,23185.0,54341.0,15956.0,23185.0,16109.946861868882,4730.319871330669,6873.431074003608,16109.946861868882,1.6,1.79,1.74,113550,82988
32.0,31300.0,0.0,0.0,0.28505794006418306,15956.0,23185.0,54341.0,15956.0,23185.0,15490.333521027771,4548.384491664105,6609.068340388084,15490.333521027771,1.6,1.79,1.74,113550,82988
33.0,31300.0,0.0,0.0,0.27409417313863754,15956.0,23185.0,54341.0,15956.0,23185.0,14894.551462526702,4373.446626600101,6354.873404219312,14894.551462526702,1.6,1.79,1.74,113550,82988
34.0,31300.0,0.0,0.0,0.2635520895563822,15956.0,23185.0,54341.0,15956.0,23185.0,14321.684098583366,4205.237140961634,6110.455196364722,14321.684098583366,1.6,1.79,1.74,113550,82988
35.0,31300.0,0.0,0.0,0.2534154707272906,15956.0,23185.0,54341.0,15956.0,23185.0,13770.850094791698,4043.4972509246486,5875.437688812232,13770.850094791698,1.6,1.79,1.74,113550,82988
36.0,31300.0,0.0,0.0,0.24366872185316402,15956.0,23185.0,54341.0,15956.0,23185.0,13241.202014222787,3887.978125889085,5649.459316165608,13241.202014222787,1.6,1.79,1.74,113550,82988
37.0,31300.0,0.0,0.0,0.23429684793573466,15956.0,23185.0,54341.0,15956.0,23185.0,12731.925013675756,3738.4405056625824,5432.172419390008,12731.925013675756,1.6,1.79,1.74,113550,82988
38.0,31300.0,0.0,0.0,0.22528543070743715,15956.0,23185.0,54341.0,15956.0,23185.0,12242.235590072842,3594.654332367867,5223.24271095193,12242.235590072842,1.6,1.79,1.74,113550,82988
39.0,31300.0,0.0,0.0,0.21662060644945877,15956.0,23185.0,54341.0,15956.0,23185.0,11771.380375070039,3456.398396507564,5022.348760530702,11771.380375070039,1.6,1.79,1.74,113550,82988
