,Utetemperatur (grader),"Turtemperatur, varmesystem (grader)",Tappevannsbehov (kWh),Romoppvarmingsbehov (kWh),Kjølebehov (kWh),"Grunnvarme, kompressor (kWh)","Grunnvarme, fra brønner (kWh)","Grunnvarme, spisslast (kWh)","Grunnvarme, COP","Luft-vann, kompressor (kWh)","Luft-vann, fra luft (kWh)","Luft-vann, spisslast (kWh)","Luft-vann, COP","Direkte elektrisk, strømkostnad (kr)","Grunnvarme, strømkostnad (kr)","Luft-vann, strømkostnad (kr)",Brønntemperatur år 12 - 13 (grader),Spotpris (kr)
0,-2,40.666666666666664,0.234,4.68,0.0,1.2388257919075345,3.675174208092465,0.0,3.9669788985991974,1.8885057976106818,3.025494202389318,0.0,2.752,9.28873764,2.65392504,3.5697669689915674,2.676757595468746,1.56936
1,-2,40.666666666666664,0.0,3.978,0.0,0.9955132428981304,2.98248675710187,0.0,3.9962217943723313,1.5287904075895997,2.4492095924104005,0.0,2.752,6.970649400000001,1.9916141142857142,2.6788994312192553,3.0785749134284757,1.4314
2,-2,40.666666666666664,0.0,4.68,0.0,1.1756034638785846,3.504396536121415,0.0,3.9812409935742146,1.798576950105411,2.8814230498945888,0.0,2.752,7.8043211999999995,2.229806057142857,2.9992889362262822,2.8727317328681465,1.34669
3,-3,41.0,0.0,4.446,0.0,1.121793992666666,3.3242060073333337,0.0,3.963588889520897,1.7086481026001406,2.737351897399859,0.0,2.677028571428571,6.82763328,1.950752365714286,2.6239367182009836,2.989414293810797,1.21478
4,-3,41.0,0.0,4.446,0.0,1.1211993032003473,3.3248006967996524,0.0,3.9656888861722392,1.7086481026001406,2.737351897399859,0.0,2.677028571428571,6.26036814,1.788676611428572,2.405930306790232,3.018544521905068,1.08719
5,-2,40.666666666666664,0.0,4.446,0.0,1.1134549881663949,3.332545011833605,0.0,3.9932724220761524,1.7086481026001406,2.737351897399859,0.0,2.752,6.080305139999999,1.7372300400000003,2.336730058634926,3.038050212062578,1.04669
6,-2,40.666666666666664,0.0,4.914,0.0,1.2342186310069532,3.6797813689930465,0.0,3.9817733447395374,1.8885057976106818,3.025494202389318,0.0,2.752,6.595570800000001,1.8844488000000001,2.534752481553057,2.8800479156765015,1.0213
7,-1,40.333333333333336,0.234,4.68,0.0,1.2262218193113368,3.687778180688663,0.0,4.007744572730639,1.8885057976106818,3.025494202389318,0.0,2.8269714285714285,5.86009242,1.67431212,2.252099818824666,2.878724235495803,0.87163
8,-1,40.333333333333336,0.468,4.68,0.0,1.2866506881842983,3.8613493118157014,0.0,4.0014065745948315,1.9784346451159518,3.169565354884048,0.0,2.8269714285714285,7.129001879999999,2.03685768,2.739756080903021,2.792453628022789,1.06391
9,-1,40.333333333333336,0.702,5.616,0.0,1.592200773288086,4.7257992267119135,0.0,3.9684501080154027,2.4280788826423048,3.889921117357695,0.0,2.8269714285714285,9.816213419999999,2.804632405714286,3.7724818791725228,2.343870259279002,1.23279
