År,Produsert energi,Investering grunnvarme,Investering luft-vann,Diskonteringsrente,Energikostnad grunnvarme,Energikostnad luft-vann,Energikostnad direkte elektrisk,Kostnad grunnvarme,Kostnad luft-vann,Kostnad direkte elektrisk,Kostnad grunnvarme (diskontert),Kostnad luft-vann (diskontert),Kostnad direkte elektrisk (diskontert),LCOE grunnvarme,LCOE luft-vann,LCOE_direkte_el,Grunnvarme vs. luft-vann (40 år),Grunnvarme vs. direkte elektrisk (40 år)
11.0,32287.0,0.0,0.0,0.6495809315632679,16476.0,23455.0,55925.0,16476.0,23455.0,36327.813597675755,10702.495428436401,15235.920749816449,36327.813597675755,1.59,1.76,1.73,106487,91854
12.0,32287.0,0.0,0.0,0.6245970495800652,16476.0,23455.0,55925.0,16476.0,23455.0,34930.58999776515,10290.860988881155,14649.92379790043,34930.58999776515,1.59,1.76,1.73,106487,91854
13.0,32287.0,0.0,0.0,0.6005740861346781,16476.0,23455.0,55925.0,16476.0,23455.0,33587.10576708187,9895.058643154956,14086.465190288875,33587.10576708187,1.59,1.76,1.73,106487,91854
14.0,32287.0,0.0,0.0,0.5774750828218058,16476.0,23455.0,55925.0,16476.0,23455.0,32295.29400680949,9514.479464572072,13544.678067585455,32295.29400680949,1.59,1.76,1.73,106487,91854
15.0,32287.0,0.0,238200.0,0.5552645027132749,16476.0,23455.0,55925.0,16476.0,261655.0,31053.167314239898,9148.537946703917,145287.73345744194,31053.167314239898,1.59,1.76,1.73,106487,91854
16.0,32287.0,0.0,0.0,0.5339081756858411,16476.0,23455.0,55925.0,16476.0,23455.0,29858.814725230666,8796.67110259992,12522.816260711405,29858.814725230666,1.59,1.76,1.73,106487,91854
17.0,32287.0,0.0,0.0,0.5133732458517704,16476.0,23455.0,55925.0,16476.0,23455.0,28710.39877426026,8458.337598653769,12041.169481453273,28710.39877426026,1.59,1.76,1.73,106487,91854
18.0,32287.0,0.0,0.0,0.4936281210113176,16476.0,23455.0,55925.0,16476.0,23455.0,27606.152667557937,8133.016921782469,11578.047578320455,27606.152667557937,1.59,1.76,1.73,106487,91854
19.0,32287.0,0.0,0.0,0.47464242404934387,16476.0,23455.0,55925.0,16476.0,23455.0,26544.377564959555,7820.20857863699,11132.73805607736,26544.377564959555,1.59,1.76,1.73,106487,91854
20.0,32287.0,238200.0,0.0,0.45638694620129217,16476.0,23455.0,55925.0,254676.0,23455.0,25523.439966307265,116230.80191076029,10704.555823151308,25523.439966307265,1.59,1.76,1.73,106487,91854
21.0,32287.0,0.0,0.0,0.43883360211662703,16476.0,23455.0,55925.0,16476.0,23455.0,24541.769198372367,7230.222428473547,10292.842137645486,24541.769198372367,1.59,1.76,1.73,106487,91854
22.0,32287.0,0.0,0.0,0.42195538665060295,16476.0,23455.0,55925.0,16476.0,23455.0,23597.85499843497,6952.136950455334,9896.963593889892,23597.85499843497,1.59,1.76,1.73,106487,91854
23.0,32287.0,0.0,0.0,0.4057263333178874,16476.0,23455.0,55925.0,16476.0,23455.0,22690.245190802852,6684.747067745512,9516.311147971048,22690.245190802852,1.59,1.76,1.73,106487,91854
24.0,32287.0,0.0,0.0,0.3901214743441225,16476.0,23455.0,55925.0,16476.0,23455.0,21817.54345269505,6427.641411293762,9150.299180741393,21817.54345269505,1.59,1.76,1.73,106487,91854
25.0,32287.0,0.0,0.0,0.37511680225396393,16476.0,23455.0,55925.0,16476.0,23455.0,20978.407166052933,6180.4244339363095,8798.364596866724,20978.407166052933,1.59,1.76,1.73,106487,91854
26.0,32287.0,0.0,0.0,0.3606892329365038,16476.0,23455.0,55925.0,16476.0,23455.0,20171.545351973975,5942.715801861837,8459.965958525696,20171.545351973975,1.59,1.76,1.73,106487,91854
27.0,32287.0,0.0,0.0,0.3468165701312536,16476.0,23455.0,55925.0,16476.0,23455.0,19395.71668459036,5714.149809482535,8134.582652428553,19395.71668459036,1.59,1.76,1.73,106487,91854
28.0,32287.0,0.0,0.0,0.3334774712800515,16476.0,23455.0,55925.0,16476.0,23455.0,18649.72758133688,5494.374816810128,7821.7140888736085,18649.72758133688,1.59,1.76,1.73,106487,91854
29.0,32287.0,0.0,0.0,0.32065141469235725,16476.0,23455.0,55925.0,16476.0,23455.0,17932.43036667008,5283.0527084712785,7520.878931609239,17932.43036667008,1.59,1.76,1.73,106487,91854
30.0,32287.0,0.0,238200.0,0.3083186679734204,16476.0,23455.0,55925.0,16476.0,261655.0,17242.721506413534,5079.8583735300745,80673.12106858531,17242.721506413534,1.59,1.76,1.73,106487,91854
31.0,32287.0,0.0,0.0,0.2964602576667504,16476.0,23455.0,55925.0,16476.0,23455.0,16579.539910013016,4884.47920531738,6953.47534357363,16579.539910013016,1.59,1.76,1.73,106487,91854
32.0,32287.0,0.0,0.0,0.28505794006418306,16476.0,23455.0,55925.0,16476.0,23455.0,15941.865298089437,4696.61462049748,6686.033984205414,15941.865298089437,1.59,1.76,1.73,106487,91854
33.0,32287.0,0.0,0.0,0.27409417313863754,16476.0,23455.0,55925.0,16476.0,23455.0,15328.716632778305,4515.975596632192,6428.878830966743,15328.716632778305,1.59,1.76,1.73,106487,91854
34.0,32287.0,0.0,0.0,0.2635520895563822,16476.0,23455.0,55925.0,16476.0,23455.0,14739.150608440676,4342.284227530953,6181.614260544945,14739.150608440676,1.59,1.76,1.73,106487,91854
35.0,32287.0,0.0,0.0,0.2534154707272906,16476.0,23455.0,55925.0,16476.0,23455.0,14172.260200423727,4175.27329570284,5943.859865908601,14172.260200423727,1.59,1.76,1.73,106487,91854
36.0,32287.0,0.0,0.0,0.24366872185316402,16476.0,23455.0,55925.0,16476.0,23455.0,13627.173269638197,4014.6858612527303,5715.249871065962,13627.173269638197,1.59,1.76,1.73,106487,91854
37.0,32287.0,0.0,0.0,0.23429684793573466,16476.0,23455.0,55925.0,16476.0,23455.0,13103.05122080596,3860.274866589164,5495.432568332656,13103.05122080596,1.59,1.76,1.73,106487,91854
38.0,32287.0,0.0,0.0,0.22528543070743715,16476.0,23455.0,55925.0,16476.0,23455.0,12599.087712313423,3711.8027563357346,5284.0697772429385,12599.087712313423,1.59,1.76,1.73,106487,91854
39.0,32287.0,0.0,0.0,0.21662060644945877,16476.0,23455.0,55925.0,16476.0,23455.0,12114.507415685981,3569.041111861283,5080.836324272055,12114.507415685981,1.59,1.76,1.73,106487,91854
