,Utetemperatur (grader),"Turtemperatur, varmesystem (grader)",Tappevannsbehov (kWh),Romoppvarmingsbehov (kWh),Kjølebehov (kWh),"Grunnvarme, kompressor (kWh)","Grunnvarme, fra brønner (kWh)","Grunnvarme, spisslast (kWh)","Grunnvarme, COP","Luft-vann, kompressor (kWh)","Luft-vann, fra luft (kWh)","Luft-vann, spisslast (kWh)","Luft-vann, COP","Direkte elektrisk, strømkostnad (kr)","Grunnvarme, strømkostnad (kr)","Luft-vann, strømkostnad (kr)",Brønntemperatur år 12 - 13 (grader),Spotpris (kr)
0,-2,40.666666666666664,0.22,4.4,0.0,1.1647148665444873,3.455285133455513,0.0,3.9669560802496493,1.7755182712579058,2.8444817287420943,0.0,2.752,8.7330012,2.4951432000000007,3.356191167427969,2.676638475183809,1.56936
1,-2,40.666666666666664,0.0,3.74,0.0,0.9359527792010365,2.8040472207989637,0.0,3.9962215983719394,1.4373243148278285,2.3026756851721717,0.0,2.752,6.553602000000001,1.8724577142857142,2.518623396872804,3.078766626042306,1.4314
2,-2,40.666666666666664,0.0,4.4,0.0,1.1052716862509095,3.294728313749091,0.0,3.981228992781738,1.6909697821503866,2.7090302178496137,0.0,2.752,7.337396,2.096398857142857,2.819844299016163,2.8727612238429483,1.34669
3,-3,41.0,0.0,4.18,0.0,1.0546796861121939,3.125320313887806,0.0,3.963583458587136,1.6064212930428674,2.5735787069571323,0.0,2.677028571428571,6.4191424,1.8340406857142852,2.4669490513000705,2.9895333527086176,1.21478
4,-3,41.0,0.0,4.18,0.0,1.0541201641543712,3.1258798358456286,0.0,3.9656849947627997,1.6064212930428674,2.5735787069571323,0.0,2.677028571428571,5.885816200000001,1.6816617714285713,2.2619857585207312,3.0186849515066516,1.08719
5,-2,40.666666666666664,0.0,4.18,0.0,1.0468389135075888,3.133161086492411,0.0,3.9932695064316053,1.6064212930428674,2.5735787069571323,0.0,2.752,5.7165262,1.6332931999999993,2.196925696152495,3.038204550505636,1.04669
6,-2,40.666666666666664,0.0,4.62,0.0,1.1603801152279312,3.459619884772069,0.0,3.981761412945122,1.7755182712579058,2.8444817287420943,0.0,2.752,6.200964000000001,1.7717040000000004,2.3831006236823615,2.8800783506271515,1.0213
7,-1,40.333333333333336,0.22,4.4,0.0,1.1528617656760622,3.467138234323938,0.0,4.007732416724523,1.7755182712579058,2.8444817287420943,0.0,2.8269714285714285,5.509488600000001,1.5741396000000003,2.1173588040231905,2.8787531691056465,0.87163
8,-1,40.333333333333336,0.44,4.4,0.0,1.2096769167194346,3.630323083280566,0.0,4.001389476342405,1.8600667603654255,2.9799332396345752,0.0,2.8269714285714285,6.7024804,1.9149944,2.575839050421645,2.792415303960362,1.06391
9,-1,40.333333333333336,0.66,5.28,0.0,1.4969571890262259,4.4430428109737745,0.0,3.968407531778822,2.282809205903022,3.6571907940969783,0.0,2.8269714285714285,9.2289186,2.6368338857142866,3.5467778351194665,2.3434851312574803,1.23279
