År,Produsert energi,Investering grunnvarme,Investering luft-vann,Diskonteringsrente,Energikostnad grunnvarme,Energikostnad luft-vann,Energikostnad direkte elektrisk,Kostnad grunnvarme,Kostnad luft-vann,Kostnad direkte elektrisk,Kostnad grunnvarme (diskontert),Kostnad luft-vann (diskontert),Kostnad direkte elektrisk (diskontert),LCOE grunnvarme,LCOE luft-vann,LCOE_direkte_el,Grunnvarme vs. luft-vann (40 år),Grunnvarme vs. direkte elektrisk (40 år)
12.0,42439.0,0.0,0.0,0.6245970495800652,21203.0,30546.0,72663.0,21203.0,30546.0,45385.09541363628,13243.331242246124,19078.94147647267,45385.09541363628,1.45,1.59,1.71,113035,216354
13.0,42439.0,0.0,0.0,0.6005740861346781,21203.0,30546.0,72663.0,21203.0,30546.0,43639.514820804114,12733.97234831358,18345.136035069878,43639.514820804114,1.45,1.59,1.71,113035,216354
14.0,42439.0,0.0,0.0,0.5774750828218058,21203.0,30546.0,72663.0,21203.0,30546.0,41961.071943080875,12244.204181070749,17639.553879874882,41961.071943080875,1.45,1.59,1.71,113035,216354
15.0,42439.0,0.0,244800.0,0.5552645027132749,21203.0,30546.0,72663.0,21203.0,275346.0,40347.18456065469,11773.273251029566,152889.85976408937,40347.18456065469,1.45,1.59,1.71,113035,216354
16.0,42439.0,0.0,0.0,0.5339081756858411,21203.0,30546.0,72663.0,21203.0,30546.0,38795.36976986028,11320.45504906689,16308.759134499704,38795.36976986028,1.45,1.59,1.71,113035,216354
17.0,42439.0,0.0,0.0,0.5133732458517704,21203.0,30546.0,72663.0,21203.0,30546.0,37303.24016332719,10885.052931795088,15681.499167788177,37303.24016332719,1.45,1.59,1.71,113035,216354
18.0,42439.0,0.0,0.0,0.4936281210113176,21203.0,30546.0,72663.0,21203.0,30546.0,35868.50015704537,10466.397049802967,15078.364584411707,35868.50015704537,1.45,1.59,1.71,113035,216354
19.0,42439.0,0.0,0.0,0.47464242404934387,21203.0,30546.0,72663.0,21203.0,30546.0,34488.94245869747,10063.843317118239,14498.427485011258,34488.94245869747,1.45,1.59,1.71,113035,216354
20.0,42439.0,244800.0,0.0,0.45638694620129217,21203.0,30546.0,72663.0,266003.0,30546.0,33162.444671824494,121400.29685038232,13940.79565866467,33162.444671824494,1.45,1.59,1.71,113035,216354
21.0,42439.0,0.0,0.0,0.43883360211662703,21203.0,30546.0,72663.0,21203.0,30546.0,31886.96603060047,9304.588865678843,13404.611210254488,31886.96603060047,1.45,1.59,1.71,113035,216354
22.0,42439.0,0.0,0.0,0.42195538665060295,21203.0,30546.0,72663.0,21203.0,30546.0,30660.54426019276,8946.720063152734,12889.049240629318,30660.54426019276,1.45,1.59,1.71,113035,216354
23.0,42439.0,0.0,0.0,0.4057263333178874,21203.0,30546.0,72663.0,21203.0,30546.0,29481.292557877652,8602.615445339166,12393.316577528189,29481.292557877652,1.45,1.59,1.71,113035,216354
24.0,42439.0,0.0,0.0,0.3901214743441225,21203.0,30546.0,72663.0,21203.0,30546.0,28347.39669026697,8271.745620518428,11916.650555315566,28347.39669026697,1.45,1.59,1.71,113035,216354
25.0,42439.0,0.0,0.0,0.37511680225396393,21203.0,30546.0,72663.0,21203.0,30546.0,27257.112202179782,7953.601558190797,11458.317841649583,27257.112202179782,1.45,1.59,1.71,113035,216354
26.0,42439.0,0.0,0.0,0.3606892329365038,21203.0,30546.0,72663.0,21203.0,30546.0,26208.761732865176,7647.69380595269,11017.613309278444,26208.761732865176,1.45,1.59,1.71,113035,216354
27.0,42439.0,0.0,0.0,0.3468165701312536,21203.0,30546.0,72663.0,21203.0,30546.0,25200.73243544728,7353.55173649297,10593.858951229273,25200.73243544728,1.45,1.59,1.71,113035,216354
28.0,42439.0,0.0,0.0,0.3334774712800515,21203.0,30546.0,72663.0,21203.0,30546.0,24231.473495622384,7070.722823550932,10186.402837720454,24231.473495622384,1.45,1.59,1.71,113035,216354
29.0,42439.0,0.0,0.0,0.32065141469235725,21203.0,30546.0,72663.0,21203.0,30546.0,23299.493745790754,6798.771945722051,9794.618113192744,23299.493745790754,1.45,1.59,1.71,113035,216354
30.0,42439.0,0.0,244800.0,0.3083186679734204,21203.0,30546.0,72663.0,21203.0,275346.0,22403.359370952647,6537.280717040432,84894.31195180942,22403.359370952647,1.45,1.59,1.71,113035,216354
31.0,42439.0,0.0,0.0,0.2964602576667504,21203.0,30546.0,72663.0,21203.0,30546.0,21541.69170283908,6285.846843308108,9055.675030688557,21541.69170283908,1.45,1.59,1.71,113035,216354
32.0,42439.0,0.0,0.0,0.28505794006418306,21203.0,30546.0,72663.0,21203.0,30546.0,20713.165098883732,6044.083503180874,8707.379837200535,20713.165098883732,1.45,1.59,1.71,113035,216354
33.0,42439.0,0.0,0.0,0.27409417313863754,21203.0,30546.0,72663.0,21203.0,30546.0,19916.50490277282,5811.618753058532,8372.480612692822,19916.50490277282,1.45,1.59,1.71,113035,216354
34.0,42439.0,0.0,0.0,0.2635520895563822,21203.0,30546.0,72663.0,21203.0,30546.0,19150.4854834354,5588.094954863972,8050.4621275892505,19150.4854834354,1.45,1.59,1.71,113035,216354
35.0,42439.0,0.0,0.0,0.2534154707272906,21203.0,30546.0,72663.0,21203.0,30546.0,18413.928349457117,5373.168225830743,7740.828968835818,18413.928349457117,1.45,1.59,1.71,113035,216354
36.0,42439.0,0.0,0.0,0.24366872185316402,21203.0,30546.0,72663.0,21203.0,30546.0,17705.700336016456,5166.507909452636,7443.104777726748,17705.700336016456,1.45,1.59,1.71,113035,216354
37.0,42439.0,0.0,0.0,0.23429684793573466,21203.0,30546.0,72663.0,21203.0,30546.0,17024.711861554286,4967.796066781382,7156.8315170449505,17024.711861554286,1.45,1.59,1.71,113035,216354
38.0,42439.0,0.0,0.0,0.22528543070743715,21203.0,30546.0,72663.0,21203.0,30546.0,16369.915251494505,4776.72698728979,6881.568766389375,16369.915251494505,1.45,1.59,1.71,113035,216354
39.0,42439.0,0.0,0.0,0.21662060644945877,21203.0,30546.0,72663.0,21203.0,30546.0,15740.303126437022,4593.006718547875,6616.893044605167,15740.303126437022,1.45,1.59,1.71,113035,216354
