,Utetemperatur (grader),"Turtemperatur, varmesystem (grader)",Tappevannsbehov (kWh),Romoppvarmingsbehov (kWh),Kjølebehov (kWh),"Grunnvarme, kompressor (kWh)","Grunnvarme, fra brønner (kWh)","Grunnvarme, spisslast (kWh)","Grunnvarme, COP","Luft-vann, kompressor (kWh)","Luft-vann, fra luft (kWh)","Luft-vann, spisslast (kWh)","Luft-vann, COP","Direkte elektrisk, strømkostnad (kr)","Grunnvarme, strømkostnad (kr)","Luft-vann, strømkostnad (kr)",Brønntemperatur år 12 - 13 (grader),Spotpris (kr)
0,-2,40.666666666666664,0.189,3.78,0.0,1.0006369088424218,2.968363091157578,0.0,3.9667939731312987,1.5253316057624735,2.4436683942375264,0.0,2.752,7.502441940000001,2.1435548399999997,2.883273321108573,2.6749379079778164,1.56936
1,-2,40.666666666666664,0.0,3.213,0.0,0.8040873635392671,2.408912636460733,0.0,3.9961280552660736,1.2347922522839072,1.9782077477160929,0.0,2.752,5.6301399,1.6086114000000002,2.163726463677091,3.078008137857579,1.4314
2,-2,40.666666666666664,0.0,3.78,0.0,0.9495597289395379,2.830440271060462,0.0,3.9810996958079525,1.452696767392832,2.327303232607168,0.0,2.752,6.303490199999999,1.8009971999999994,2.4225026023366123,2.8715114107470443,1.34669
3,-3,41.0,0.0,3.591,0.0,0.9060905493608686,2.6849094506391316,0.0,3.9634749683347694,1.3800619290231904,2.21093807097681,0.0,2.677028571428571,5.514626880000001,1.5756076799999996,2.119333503162333,2.9885551782109046,1.21478
4,-3,41.0,0.0,3.591,0.0,0.9056087687827041,2.685391231217296,0.0,3.965581182898921,1.3800619290231904,2.21093807097681,0.0,2.677028571428571,5.056451190000001,1.4447003399999998,1.9432514016382643,3.017771714867683,1.08719
5,-2,40.666666666666664,0.0,3.591,0.0,0.8993527131132217,2.6916472868867785,0.0,3.9931677783283224,1.3800619290231904,2.21093807097681,0.0,2.752,4.91101569,1.4031473399999996,1.887358893512825,3.0373335831430825,1.04669
6,-2,40.666666666666664,0.0,3.969,0.0,0.9969043377383309,2.972095662261669,0.0,3.9816323739938517,1.5253316057624735,2.4436683942375264,0.0,2.752,5.3271918,1.5220548,2.047300081254392,2.8788320719497342,1.0213
7,-1,40.333333333333336,0.189,3.78,0.0,0.9904453613134909,2.978554638686509,0.0,4.007601814658955,1.5253316057624735,2.4436683942375264,0.0,2.8269714285714285,4.73315157,1.35232902,1.8190036998199226,2.877502308074341,0.87163
8,-1,40.333333333333336,0.378,3.78,0.0,1.0392602861856908,3.1187397138143087,0.0,4.001243899075358,1.597966444132115,2.5600335558678844,0.0,2.8269714285714285,5.7580399799999995,1.6451542799999996,2.212879911498594,2.79096064527873,1.06391
9,-1,40.333333333333336,0.567,4.536,0.0,1.2860946363555934,3.8169053636444064,0.0,3.9681847541721424,1.961140635980323,3.141859364019677,0.0,2.8269714285714285,7.928480069999999,2.2652800200000005,3.047004594716268,2.340979632540259,1.23279
10,-2,40.666666666666664,0.756,4.347,0.0,1.2952481659245016,3.807751834075499,0.0,3.940140052686411,1.9611406359803238,3.141859364019677,0.0,2.752,8.75542122,2.5015489200000003,3.364807434776881,2.3087035779076452,1.39484
11,-1,40.333333333333336,0.756,4.347,0.0,1.287589547148262,3.8154104528517387,0.0,3.9635847299350973,1.9611406359803238,3.141859364019677,0.0,2.8269714285714285,9.44202987,2.69772282,3.6286789073480334,2.278368112955637,1.52939
12,-1,40.333333333333336,0.567,4.347,0.0,1.2382948762601664,3.675705123739834,0.0,3.968720643332157,1.8885057976106818,3.0254942023893188,0.0,2.8269714285714285,9.334044720000001,2.66686992,3.587178992445538,2.348274191517791,1.57858
13,-1,40.333333333333336,0.567,3.969,0.0,1.1393891218988261,3.3966108781011735,0.0,3.9814278382314443,1.7432361208713982,2.7927638791286014,0.0,2.8269714285714285,8.744274,2.4983639999999996,3.360523432009838,2.5212392269116237,1.60685
14,-2,40.666666666666664,0.378,4.158,0.0,1.1465218066872742,3.3894781933127263,0.0,3.9566535569744836,1.7432361208713987,2.792763879128602,0.0,2.752,8.621393760000002,2.4632553600000007,3.3132991654954327,2.5356116046731603,1.57976
15,-2,40.666666666666664,0.378,3.969,0.0,1.096841850271455,3.2501581497285446,0.0,3.9635291570469144,1.6706012825017567,2.676398717498243,0.0,2.752,8.29646685,2.3704191,3.1884260777187277,2.63008599137443,1.58765
