,Utetemperatur (grader),"Turtemperatur, varmesystem (grader)",Tappevannsbehov (kWh),Romoppvarmingsbehov (kWh),Kjølebehov (kWh),"Grunnvarme, kompressor (kWh)","Grunnvarme, fra brønner (kWh)","Grunnvarme, spisslast (kWh)","Grunnvarme, COP","Luft-vann, kompressor (kWh)","Luft-vann, fra luft (kWh)","Luft-vann, spisslast (kWh)","Luft-vann, COP","Direkte elektrisk, strømkostnad (kr)","Grunnvarme, strømkostnad (kr)","Luft-vann, strømkostnad (kr)",Brønntemperatur år 12 - 13 (grader),Spotpris (kr)
69,-9,43.0,0.638,9.889,0.0,2.840388281893297,7.686611718106702,0.0,3.706539942425099,2.739532862373782,4.388888190257791,3.398578947368426,2.834947368421052,22.488198479999998,6.425199565714287,13.112479972443694,1.4996384080707688,1.74034
70,-8,42.666666666666664,0.638,9.251,0.0,2.6425731829533117,7.246426817046688,0.0,3.7425624376704203,2.8400895069719265,4.549985680997995,2.4989248120300775,2.928240601503759,18.843093939999996,5.383741125714285,10.173278224285559,1.6584141305924796,1.58456
71,-8,42.666666666666664,0.638,9.251,0.0,2.6420607803381975,7.246939219661802,0.0,3.7432897489230728,2.8400895069719265,4.549985680997995,2.4989248120300775,2.928240601503759,16.21014769,4.631470768571428,8.751765661851277,1.6690098039055834,1.31831
72,-7,42.333333333333336,0.319,8.613,0.0,2.359707590597445,6.572292409402555,0.0,3.785612841078707,3.4326686577652854,5.499331342234715,0.0,2.9714285714285706,13.72768012,3.9221943199999996,5.275702786806045,1.9153974410478871,1.21601
73,-7,42.333333333333336,0.0,8.613,0.0,2.2710049342605494,6.34199506573945,0.0,3.792997396889507,3.3100733485593814,5.302926651440618,0.0,2.9714285714285706,12.374124839999999,3.53546424,4.755516178408293,2.021923514054847,1.11578
74,-7,42.333333333333336,0.0,8.613,0.0,2.2699558073358608,6.343044192664139,0.0,3.794753875439197,3.3100733485593814,5.302926651440618,0.0,2.9714285714285706,10.67676093,3.050503122857143,4.103200023607695,2.047264847128125,0.91871
75,-5,41.666666666666664,0.0,8.294,0.0,2.1533711430138585,6.140628856986142,0.0,3.85206281219342,3.187478039353479,5.106521960646521,0.0,3.158857142857142,10.20833814,2.9166680400000007,3.923179845616656,2.1363871971040296,0.90991
76,-6,42.0,0.0,8.294,0.0,2.166783007809288,6.1272169921907125,0.0,3.828217605752753,3.187478039353479,5.106521960646521,0.0,3.0651428571428565,10.479717820000001,2.994205091428572,4.027474127064302,2.1609527572101204,0.94263
77,-5,41.666666666666664,0.319,8.613,0.0,2.3246121658307892,6.607387834169211,0.0,3.842795542668895,3.4326686577652854,5.499331342234715,0.0,3.158857142857142,12.456924479999998,3.5591212799999994,4.787337016865777,2.0053182499608577,1.07374
78,-4,41.333333333333336,0.638,10.208,0.0,2.830411021254477,8.015588978745523,0.0,3.832389420293065,3.2423160853644983,5.194375643958805,2.4093082706766964,2.641130827067669,16.7532739,4.786649685714286,8.729781561559031,1.5027571921997813,1.14875
79,-5,41.666666666666664,0.957,11.165,0.0,3.2059477550496993,8.9160522449503,0.0,3.781499655744511,3.1417594407663554,5.033278153218603,3.9469624060150412,3.2081203007518795,21.53024786,6.15149938857143,12.590491533723842,1.1383946233136664,1.38023
80,-5,41.666666666666664,0.638,9.251,0.0,2.5902596807700453,7.298740319229954,0.0,3.8181878889462633,3.800454585382994,6.0885454146170055,0.0,3.158857142857142,18.85031291,5.3858036885714275,7.244388526111209,1.6572850048615964,1.51029
81,-4,41.333333333333336,0.638,9.57,0.0,2.660347737891981,7.547652262108019,0.0,3.8375266969822497,3.923049894588897,6.284950105411103,0.0,2.602057142857143,20.865152000000002,5.961471999999999,8.018713984539705,1.5747116023018384,1.6481
82,-4,41.333333333333336,0.638,9.251,0.0,2.573477606994617,7.3155223930053825,0.0,3.843098038213235,3.800454585382994,6.0885454146170055,0.0,2.602057142857143,20.41326936,5.832362674285713,7.8450503733309915,1.6527500654172629,1.66834
83,-4,41.333333333333336,0.638,8.932,0.0,2.486568623423725,7.083431376576275,0.0,3.8491182395145436,3.6778592761770907,5.8921407238229095,0.0,2.602057142857143,19.6742931,5.621226600000002,7.5610534357431485,1.7370706504266789,1.65993
84,-4,41.333333333333336,0.638,8.932,0.0,2.4862664653757207,7.08373353462428,0.0,3.849587992154143,3.6778592761770907,5.8921407238229095,0.0,2.602057142857143,19.3511142,5.528889771428572,7.436852127986649,1.743648374000872,1.62616
85,-4,41.333333333333336,0.638,8.613,0.0,2.399589340856414,6.8514106591435855,0.0,3.855688190863368,3.5552639669711876,5.695736033028812,0.0,2.602057142857143,18.466753689999997,5.27621534,7.0969823782282155,1.829093762427032,1.60029
86,-4,41.333333333333336,0.638,8.613,0.0,2.399088440522881,6.851911559477118,0.0,3.8564952709325224,3.5552639669711876,5.695736033028812,0.0,2.602057142857143,18.29533266,5.227237902857143,7.031103336920239,1.8404020195032333,1.58176
87,-4,41.333333333333336,0.638,8.294,0.0,2.312596196798003,6.6194038032019975,0.0,3.862774882946603,3.4326686577652854,5.499331342234715,0.0,2.602057142857143,18.07399132,5.16399752,6.946039355674633,1.9283562233693665,1.62761
88,-4,41.333333333333336,0.638,8.932,0.0,2.4848406750218537,7.085159324978147,0.0,3.8518034666752548,3.6778592761770907,5.8921407238229095,0.0,2.602057142857143,19.7623371,5.646382028571431,7.5948897410839775,1.7746835119586053,1.66913
89,-4,41.333333333333336,0.957,9.251,0.0,2.658924481000012,7.549075518999988,0.0,3.83959340346188,3.923049894588897,6.284950105411103,0.0,2.602057142857143,21.09187168,6.026249051428572,8.105844922698525,1.603666597908442,1.67031
90,-3,41.0,0.957,8.932,0.0,2.5561354313371307,7.33286456866287,0.0,3.869190036103641,3.800454585382994,6.088545414617007,0.0,2.677028571428571,20.309335970000003,5.802667420000001,7.805107595638616,1.6646985418112208,1.65783
91,-3,41.0,0.957,8.932,0.0,2.5564533206125297,7.332546679387471,0.0,3.8687100261698597,3.800454585382994,6.088545414617007,0.0,2.677028571428571,19.988437920000003,5.710982262857144,7.681782844342938,1.6580384466931504,1.62538
92,-3,41.0,0.957,8.932,0.0,2.5567010697297112,7.33229893027029,0.0,3.868336106543671,3.800454585382994,6.088545414617007,0.0,2.677028571428571,19.51940265,5.576972185714286,7.5015272833582225,1.6528492218165542,1.57795
93,-3,41.0,0.638,8.613,0.0,2.384548787745568,6.8664512122544314,0.0,3.8800229821741516,3.5552639669711876,5.695736033028812,0.0,2.677028571428571,18.469158949999997,5.276902557142858,7.0979067468596275,1.81497556688264,1.60055
