,Utetemperatur (grader),"Turtemperatur, varmesystem (grader)",Tappevannsbehov (kWh),Romoppvarmingsbehov (kWh),Kjølebehov (kWh),"Grunnvarme, kompressor (kWh)","Grunnvarme, fra brønner (kWh)","Grunnvarme, spisslast (kWh)","Grunnvarme, COP","Luft-vann, kompressor (kWh)","Luft-vann, fra luft (kWh)","Luft-vann, spisslast (kWh)","Luft-vann, COP","Direkte elektrisk, strømkostnad (kr)","Grunnvarme, strømkostnad (kr)","Luft-vann, strømkostnad (kr)",Brønntemperatur år 12 - 13 (grader),Spotpris (kr)
0,-2,40.666666666666664,0.253,5.06,0.0,1.339404227584894,3.9735957724151056,0.0,3.967006491136597,2.0418460119465918,3.271153988053408,0.0,2.752,10.04295138,2.8694146799999998,3.8596198425421644,2.676906981898716,1.56936
1,-2,40.666666666666664,0.0,4.301,0.0,1.076344757397396,3.224655242602604,0.0,3.996222716641603,1.6529229620520027,2.6480770379479974,0.0,2.752,7.5366423000000005,2.153326371428571,2.8964169064037244,3.078357848256374,1.4314
2,-2,40.666666666666664,0.0,5.06,0.0,1.2710530819664552,3.7889469180335444,0.0,3.9812558319860645,1.9446152494729443,3.1153847505270553,0.0,2.752,8.438005399999998,2.4108586857142855,3.242820943868587,2.872705903589334,1.34669
3,-3,41.0,0.0,4.807,0.0,1.2128770749754625,3.594122925024538,0.0,3.9635959756085404,1.8473844869992977,2.9596155130007027,0.0,2.677028571428571,7.382013760000001,2.109146788571429,2.8369914089950816,2.989282865067183,1.21478
4,-3,41.0,0.0,4.807,0.0,1.2122346559840453,3.594765344015955,0.0,3.9656941568189232,1.8473844869992977,2.9596155130007027,0.0,2.677028571428571,6.7686886300000015,1.9339110371428576,2.6012836222988414,3.018387892319405,1.08719
5,-2,40.666666666666664,0.0,4.807,0.0,1.2038618949781856,3.6031381050218148,0.0,3.993276548554359,1.8473844869992977,2.9596155130007027,0.0,2.752,6.57400513,1.8782871800000003,2.5264645505753696,3.0378771800987945,1.04669
6,-2,40.666666666666664,0.0,5.313,0.0,1.334427349201075,3.9785726507989247,0.0,3.981788100016029,2.0418460119465918,3.271153988053408,0.0,2.752,7.1311086,2.0374596,2.7405657172347153,2.88002094889904,1.0213
7,-1,40.333333333333336,0.253,5.06,0.0,1.3257811948890907,3.987218805110909,0.0,4.007759598676126,2.0418460119465918,3.271153988053408,0.0,2.8269714285714285,6.33591189,1.8102605399999998,2.434962624626669,2.878699036005824,0.87163
8,-1,40.333333333333336,0.506,5.06,0.0,1.3911143583836294,4.17488564161637,0.0,4.001427426783851,2.139076774420239,3.426923225579761,0.0,2.8269714285714285,7.70785246,2.20224356,2.962214907984891,2.7925077162374077,1.06391
9,-1,40.333333333333336,0.759,6.072,0.0,1.721459021864086,5.1095409781359145,0.0,3.9685009967445675,2.625230586788475,4.2057694132115255,0.0,2.8269714285714285,10.61325639,3.032358968571429,4.078794510387386,2.344333202123939,1.23279
