,Utetemperatur (grader),"Turtemperatur, varmesystem (grader)",Tappevannsbehov (kWh),Romoppvarmingsbehov (kWh),Kjølebehov (kWh),"Grunnvarme, kompressor (kWh)","Grunnvarme, fra brønner (kWh)","Grunnvarme, spisslast (kWh)","Grunnvarme, COP","Luft-vann, kompressor (kWh)","Luft-vann, fra luft (kWh)","Luft-vann, spisslast (kWh)","Luft-vann, COP","Direkte elektrisk, strømkostnad (kr)","Grunnvarme, strømkostnad (kr)","Luft-vann, strømkostnad (kr)",Brønntemperatur år 12 - 13 (grader),Spotpris (kr)
0,-2,40.666666666666664,0.168,3.36,0.0,0.8894660059406263,2.6385339940593737,0.0,3.966746279608843,1.35585031623331,2.17214968376669,0.0,2.752,6.668837280000001,1.90538208,2.5629096187631766,2.6747531769328137,1.56936
1,-2,40.666666666666664,0.0,2.856,0.0,0.7147432050411178,2.141256794958882,0.0,3.9961354180955726,1.0975931131412509,1.758406886858749,0.0,2.752,5.0045687999999995,1.4298767999999997,1.9233124121574139,3.0785798856237,1.4314
2,-2,40.666666666666664,0.0,3.36,0.0,0.844057874627524,2.515942125372476,0.0,3.981078321884763,1.2912860154602952,2.0687139845397047,0.0,2.752,5.603102399999999,1.6008863999999998,2.153335646521434,2.8716882577720586,1.34669
3,-3,41.0,0.0,3.192,0.0,0.8054151595508756,2.3865848404491246,0.0,3.963469506377187,1.2267217146872804,1.9652782853127198,0.0,2.677028571428571,4.90189056,1.4005401599999998,1.8838520028109629,2.9889499681305174,1.21478
4,-3,41.0,0.0,3.192,0.0,0.8049861463864154,2.3870138536135848,0.0,3.9655794639583872,1.2267217146872804,1.9652782853127198,0.0,2.677028571428571,4.494623280000001,1.28417808,1.727334579234013,3.0182184628063293,1.08719
5,-2,40.666666666666664,0.0,3.192,0.0,0.7994247122462239,2.3925752877537763,0.0,3.993168505234506,1.2267217146872804,1.9652782853127198,0.0,2.752,4.36534728,1.24724208,1.6776523497891778,3.0378141379754564,1.04669
6,-2,40.666666666666664,0.0,3.528,0.0,0.8861421739089632,2.641857826091037,0.0,3.9816111535590673,1.35585031623331,2.17214968376669,0.0,2.752,4.7352816,1.3529376000000002,1.8198222944483489,2.879011017930482,1.0213
7,-1,40.333333333333336,0.168,3.36,0.0,0.8804009059155322,2.647599094084468,0.0,4.007580121311918,1.35585031623331,2.17214968376669,0.0,2.8269714285714285,4.207245840000001,1.20207024,1.6168921776177092,2.8776775804212225,0.87163
8,-1,40.333333333333336,0.336,3.36,0.0,0.9237949928430593,2.7722050071569404,0.0,4.001210175589096,1.4204146170063243,2.2755853829936754,0.0,2.8269714285714285,5.11825776,1.46235936,1.967004365776528,2.790972202535051,1.06391
9,-1,40.333333333333336,0.504,4.032,0.0,1.1432232259501314,3.392776774049868,0.0,3.968089022209335,1.7432361208713982,2.7927638791286014,0.0,2.8269714285714285,7.047537840000001,2.01358224,2.708448528636683,2.340147136272189,1.23279
10,-2,40.666666666666664,0.672,3.864,0.0,1.1513610619220396,3.38463893807796,0.0,3.940041007116538,1.7432361208713982,2.7927638791286014,0.0,2.752,7.78259664,2.22359904,2.990939942023893,2.307813145200989,1.39484
11,-1,40.333333333333336,0.672,3.864,0.0,1.1445544959846243,3.3914455040153753,0.0,3.9634807381708543,1.7432361208713982,2.7927638791286014,0.0,2.8269714285714285,8.39291544,2.39797584,3.2254923620871394,2.2774231713896755,1.52939
12,-1,40.333333333333336,0.504,3.864,0.0,1.1007330967059596,3.2672669032940407,0.0,3.968626396331477,1.678671820098384,2.6893281799016164,0.0,2.8269714285714285,8.29692864,2.3705510400000005,3.1886035488404785,2.347461921559821,1.57858
13,-1,40.333333333333336,0.504,3.528,0.0,1.0128085874491894,3.0191914125508106,0.0,3.981357440102884,1.5495432185523539,2.482456781447646,0.0,2.8269714285714285,7.7726880000000005,2.220768,2.9871319395643003,2.520751544653414,1.60685
14,-2,40.666666666666664,0.336,3.696,0.0,1.0191483067190665,3.0128516932809335,0.0,3.95658574678452,1.5495432185523539,2.482456781447646,0.0,2.752,7.663461120000001,2.1895603200000004,2.9451548137737174,2.535150348532573,1.57976
15,-2,40.666666666666664,0.336,3.528,0.0,0.9749843643128138,2.889015635687186,0.0,3.9634742337040425,1.4849789177793395,2.3790210822206603,0.0,2.752,7.3746372,2.1070392000000004,2.8341565135277587,2.6298018295658094,1.58765
16,-2,40.666666666666664,0.336,3.696,0.0,1.0188406332876472,3.013159366712353,0.0,3.9577788629274413,1.5495432185523539,2.482456781447646,0.0,2.752,7.762608,2.2178880000000003,2.9832580815179193,2.5515427925975636,1.60435
17,-4,41.333333333333336,0.504,3.696,0.0,1.0768833643823665,3.1231166356176336,0.0,3.9004750611622563,1.6141075193253691,2.585892480674631,0.0,2.602057142857143,8.096046000000001,2.313156,3.111402077477161,2.4727944340778953,1.60673
18,-3,41.0,0.504,3.696,0.0,1.0699957037040253,3.130004296295975,0.0,3.9255872173232533,1.6141075193253691,2.585892480674631,0.0,2.677028571428571,8.074458000000002,2.3069880000000005,3.103105564827829,2.4634445156029616,1.60159
19,-3,41.0,0.504,3.528,0.0,1.0255904614236613,3.0064095385763387,0.0,3.9317253275559265,1.5495432185523539,2.482456781447646,0.0,2.677028571428571,7.711199999999999,2.2032000000000003,2.963501405481377,2.5485933333842805,1.5916
20,-2,40.666666666666664,0.504,3.528,0.0,1.0189072588167738,3.0130927411832262,0.0,3.9575186534018414,1.5495432185523539,2.482456781447646,0.0,2.752,7.67886336,2.19396096,2.951074068868587,2.5479691695064153,1.58358
21,-2,40.666666666666664,0.336,3.696,0.0,1.0188379048249674,3.0131620951750326,0.0,3.957788302965506,1.5495432185523539,2.482456781447646,0.0,2.752,7.6364064,2.1818304000000004,2.9347573787772308,2.5516758919924656,1.57305
22,-2,40.666666666666664,0.336,3.36,0.0,0.9308187620341282,2.7651812379658716,0.0,3.9710228847444187,1.4204146170063243,2.2755853829936754,0.0,2.752,6.836712960000001,1.9533465600000002,2.627426141953619,2.73352927283461,1.52886
23,-2,40.666666666666664,0.168,3.528,0.0,0.9305364900253328,2.7654635099746674,0.0,3.972226237916499,1.4204146170063248,2.2755853829936754,0.0,2.752,6.798274559999999,1.9423641600000001,2.6126538299367534,2.7500633077149046,1.51846
24,-3,41.0,0.168,3.696,0.0,0.9805514296657996,2.8834485703342008,0.0,3.94096309487676,1.4849789177793395,2.3790210822206608,0.0,2.677028571428571,7.336538160000001,2.0961537600000004,2.8195146213984543,2.67674250443864,1.57779
25,-3,41.0,0.0,3.528,0.0,0.8922981149594862,2.635701885040514,0.0,3.9541455871276097,1.35585031623331,2.17214968376669,0.0,2.677028571428571,6.662839679999999,1.90366848,2.56060467322558,2.859615239799848,1.56766
26,-3,41.0,0.0,3.528,0.0,0.8919994601965482,2.636000539803452,0.0,3.9554677277357735,1.35585031623331,2.17214968376669,0.0,2.677028571428571,6.615987840000001,1.8902822400000001,2.5425989810260017,2.877958418718294,1.55438
27,-3,41.0,0.0,3.528,0.0,0.8917826116141963,2.6362173883858038,0.0,3.9564282176851053,1.35585031623331,2.17214968376669,0.0,2.677028571428571,6.6127068,1.8893448000000002,2.5413380402319046,2.8912819377821686,1.55345
28,-3,41.0,0.0,3.528,0.0,0.8915908745870325,2.6364091254129676,0.0,3.9572779297748597,1.35585031623331,2.17214968376669,0.0,2.677028571428571,6.69995424,1.91427264,2.5748682185523544,2.9030683568530518,1.57818
29,-3,41.0,0.168,3.696,0.0,0.9795240592403021,2.8844759407596983,0.0,3.9450906353475923,1.4849789177793395,2.3790210822206608,0.0,2.677028571428571,7.223709360000001,2.0639169600000002,2.7761532369992974,2.7340046960240763,1.54859
30,-3,41.0,0.336,4.536,0.0,1.2474223881876036,3.6245776118123962,0.0,3.906010891257732,1.8723647224174282,2.9996352775825716,0.0,2.677028571428571,9.72918912,2.77976832,3.7390374560787074,2.1918820781356447,1.60106
31,-3,41.0,0.504,5.208,0.0,1.4758850425788683,4.236114957421131,0.0,3.870612986786527,2.1951862262825017,3.516813773717498,0.0,2.677028571428571,12.643226400000001,3.6123503999999995,4.858934952565003,1.7008320806663595,1.81755
32,-3,41.0,0.336,4.2,0.0,1.160142239351682,3.3758577606483184,0.0,3.9102182185624392,1.7432361208713987,2.792763879128602,0.0,2.677028571428571,10.50496776,3.0014193600000008,4.037177964687281,2.2502455956013363,1.92001
33,-3,41.0,0.336,4.368,0.0,1.2050966088095265,3.498903391190474,0.0,3.9037807492549867,1.8078004216444135,2.896199578355587,0.0,2.677028571428571,11.07782592,3.1650931200000008,4.257333836964161,2.1609449576082214,1.95908
34,-3,41.0,0.336,4.368,0.0,1.2053276434061422,3.4986723565938584,0.0,3.903033273675323,1.8078004216444135,2.896199578355587,0.0,2.677028571428571,11.140295040000002,3.1829414400000005,4.281341426563599,2.1505779472831255,1.97236
35,-3,41.0,0.336,4.2,0.0,1.1605718955981383,3.375428104401862,0.0,3.9087720793878535,1.7432361208713987,2.792763879128602,0.0,2.677028571428571,10.60339896,3.0295425600000008,4.075006188510191,2.2301875986979263,1.94171
36,-3,41.0,0.336,4.2,0.0,1.1606021686040036,3.375397831395997,0.0,3.9086701992433452,1.7432361208713987,2.792763879128602,0.0,2.677028571428571,10.66667616,3.0476217600000006,4.099324332396346,2.2287732401150393,1.95566
37,-3,41.0,0.336,4.032,0.0,1.1158633613675155,3.252136638632485,0.0,3.9148058234918253,1.678671820098384,2.6893281799016164,0.0,2.677028571428571,10.23544704,2.9244134400000004,3.9335981026001416,2.313890050424992,1.94738
38,-3,41.0,0.336,4.2,0.0,1.1605618475308148,3.3754381524691857,0.0,3.9088057864012415,1.7432361208713987,2.792763879128602,0.0,2.677028571428571,10.890391680000002,3.111540480000001,4.185300737877724,2.2306581021105076,2.00498
39,-4,41.333333333333336,0.336,4.032,0.0,1.123128682034297,3.2448713179657034,0.0,3.8894757189301603,1.678671820098384,2.6893281799016164,0.0,2.602057142857143,10.65368304,3.0439094400000006,4.094330929374562,2.3187441029007,2.04313
40,-4,41.333333333333336,0.336,4.368,0.0,1.2133847432128855,3.490615256787115,0.0,3.8771093238129537,1.8078004216444135,2.896199578355587,0.0,2.602057142857143,11.940304320000003,3.411515520000001,4.588794044272664,2.1455334085392797,2.14243
41,-4,41.333333333333336,0.504,4.536,0.0,1.3046378214189058,3.7353621785810933,0.0,3.8635034523091356,1.9369290231904426,3.1030709768095566,0.0,2.602057142857143,13.264473599999997,3.7898495999999984,5.097687280393534,1.954964794090583,2.23594
42,-4,41.333333333333336,0.504,4.536,0.0,1.3052140598780242,3.734785940121975,0.0,3.86179873642932,1.9369290231904426,3.1030709768095566,0.0,2.602057142857143,13.5787176,3.879633599999999,5.218454804989459,1.931089819261572,2.29829
43,-5,41.666666666666664,0.504,4.704,0.0,1.3601747548180723,3.847825245181928,0.0,3.8292782600239366,2.0014933239634574,3.206506676036543,0.0,3.158857142857142,13.32716784,3.80776224,5.121781386156008,1.8305539982340986,2.16308
44,-5,41.666666666666664,0.504,4.536,0.0,1.3146806642671733,3.725319335732826,0.0,3.833983434352513,1.9369290231904426,3.1030709768095566,0.0,3.158857142857142,12.13758,3.467879999999999,4.664609320098384,1.8970994376588228,2.01235
45,-6,42.0,0.336,4.536,0.0,1.2773192559234898,3.59468074407651,0.0,3.814575337151884,1.8723647224174282,2.9996352775825716,0.0,3.0651428571428565,11.02426416,3.14978976,4.236749446591709,1.9825205694937877,1.86688
46,-6,42.0,0.336,4.368,0.0,1.2312983391584043,3.4727016608415964,0.0,3.8206879456958367,1.8078004216444135,2.896199578355587,0.0,3.0651428571428565,10.030245120000002,2.8657843200000004,3.85473668306395,2.0698278614783785,1.81138
47,-7,42.333333333333336,0.336,4.368,0.0,1.239349304880443,3.4646506951195577,0.0,3.795859324006014,1.8078004216444135,2.896199578355587,0.0,2.9714285714285706,9.53402016,2.7240057600000003,3.6640318165846804,2.079626828348818,1.70589
48,-7,42.333333333333336,0.168,4.2,0.0,1.1470946521518668,3.2209053478481335,0.0,3.808189599988919,1.678671820098384,2.6893281799016164,0.0,2.9714285714285706,9.091817279999999,2.59766208,3.494088246661982,2.2574912939141574,1.76056
49,-8,42.666666666666664,0.0,4.032,0.0,1.0622216739024695,2.9697783260975306,0.0,3.796108170827586,1.5495432185523539,2.482456781447646,0.0,2.8777142857142852,7.859174400000001,2.2454784000000005,3.0203696416022483,2.455010073725475,1.6283
50,-8,42.666666666666664,0.0,4.032,0.0,1.0617030244890353,2.9702969755109647,0.0,3.7979590612010323,1.5495432185523539,2.482456781447646,0.0,2.8777142857142852,7.78450176,2.2241433600000002,2.9916721011946588,2.481980156606954,1.60978
51,-9,43.0,0.0,4.2,0.0,1.1148021170195985,3.0851978829804017,0.0,3.7677650993060556,1.6141075193253691,2.585892480674631,0.0,2.7839999999999994,7.9014180000000005,2.2575480000000003,3.0366043350316234,2.417199117468686,1.56039
52,-9,43.0,0.0,4.2,0.0,1.114647301450157,3.085352698549843,0.0,3.7682856011373853,1.6141075193253691,2.585892480674631,0.0,2.7839999999999994,7.823676,2.235336,3.006727204848911,2.424859053490842,1.54188
53,-10,43.333333333333336,0.168,4.536,0.0,1.2626776832452649,3.441322316754735,0.0,3.725691259069473,1.4074539828136743,2.2548217064093805,1.041724310776945,2.741654135338345,9.3160368,2.6617248,4.850475151541541,2.174440289075239,1.65955
54,-10,43.333333333333336,0.336,5.208,0.0,1.5003637910737684,4.043636208926232,0.0,3.6953847157334296,1.4074539828136743,2.2548217064093805,1.8817243107769457,2.741654135338345,12.103272720000001,3.4580779200000005,7.18070380808649,1.72379748116788,1.78723
55,-10,43.333333333333336,0.504,6.216,0.0,1.8404744471470202,4.87952555285298,0.0,3.6515106164568607,1.4074539828136743,2.2548217064093805,3.057724310776946,2.741654135338345,16.3379328,4.6679808000000005,10.85592007450926,1.0714081983298276,2.03534
56,-9,43.0,0.336,5.04,0.0,1.446375727865917,3.9296242721340833,0.0,3.717158501786018,1.461084193266017,2.3407403681374888,1.5741754385964946,2.834947368421052,13.703047680000001,3.9151564800000003,7.736664333443312,1.672352079660063,2.15303
57,-9,43.0,0.336,5.208,0.0,1.4941118135094227,4.049888186490578,0.0,3.7108480940233437,1.461084193266017,2.3407403681374888,1.7421754385964947,2.834947368421052,14.3606232,4.1030352,8.297403424413464,1.5794746268130448,2.1944
58,-7,42.333333333333336,0.336,5.04,0.0,1.4278990107709473,3.948100989229053,0.0,3.7652742593234727,1.5683446141707034,2.5125776915937053,1.2950776942355917,3.021533834586466,14.031360000000001,4.00896,7.47353222494043,1.6384404472732665,2.2141
59,-7,42.333333333333336,0.336,4.872,0.0,1.3812563274515508,3.8267436725484494,0.0,3.770781244517402,1.5683446141707034,2.5125776915937053,1.1270776942355916,3.021533834586466,13.655792639999998,3.90165504,7.067612926425977,1.7178787049155835,2.22618
60,-5,41.666666666666664,0.336,4.704,0.0,1.3172040131058678,3.7227959868941323,0.0,3.8266053650713787,1.9369290231904426,3.1030709768095575,0.0,3.158857142857142,12.884961599999999,3.6814175999999996,4.951836524947294,1.7927571093900823,2.16064
61,-6,42.0,0.336,4.704,0.0,1.325795315951888,3.714204684048112,0.0,3.801803171410317,1.9369290231904426,3.1030709768095575,0.0,3.0651428571428565,12.647325599999999,3.6135216,4.860510321503865,1.8001061576766237,2.11349
62,-6,42.0,0.336,4.872,0.0,1.372110176680415,3.8358898233195853,0.0,3.795929717120776,2.0014933239634574,3.206506676036543,0.0,3.0651428571428565,13.215977039999999,3.77599344,5.079049503689388,1.7162188594372987,2.14173
