,Utetemperatur (grader),"Turtemperatur, varmesystem (grader)",Tappevannsbehov (kWh),Romoppvarmingsbehov (kWh),Kjølebehov (kWh),"Grunnvarme, kompressor (kWh)","Grunnvarme, fra brønner (kWh)","Grunnvarme, spisslast (kWh)","Grunnvarme, COP","Luft-vann, kompressor (kWh)","Luft-vann, fra luft (kWh)","Luft-vann, spisslast (kWh)","Luft-vann, COP","Direkte elektrisk, strømkostnad (kr)","Grunnvarme, strømkostnad (kr)","Luft-vann, strømkostnad (kr)",Brønntemperatur år 12 - 13 (grader),Spotpris (kr)
0,-2,40.666666666666664,0.291,5.82,0.0,1.5907110912496227,4.520288908750378,0.0,3.842134317572205,2.313781633749955,3.797218366250046,0.0,2.752,11.551378860000002,3.0068575473455117,4.37364887101219,0.9583559670952058,1.56936
1,-2,40.666666666666664,0.0,4.947,0.0,1.2769162036037969,3.670083796396203,0.0,3.8745956049514496,1.873061322559487,3.073938677440513,0.0,2.752,8.6686281,2.237540263574933,3.2821653555209886,1.4043962056288688,1.4314
2,-2,40.666666666666664,0.0,5.82,0.0,1.5087487503144805,4.31125124968552,0.0,3.8579391389806377,2.203601555952338,3.6163984440476624,0.0,2.752,9.7053738,2.5159743285369247,3.674703918690559,1.1755286360439527,1.34669
3,-3,41.0,0.0,5.529,0.0,1.4391069472514255,4.089893052748574,0.0,3.842386327735621,2.093421478154721,3.435578521845279,0.0,2.677028571428571,8.49077472,2.2100077567550693,3.214825495572642,1.305099998400874,1.21478
4,-3,41.0,0.0,5.529,0.0,1.4382360389280473,4.090763961071953,0.0,3.8447097470348908,2.093421478154721,3.435578521845279,0.0,2.677028571428571,7.78532961,2.0251657840541943,2.9477258491748812,1.3373294162915033,1.08719
5,-2,40.666666666666664,0.0,5.529,0.0,1.428367231556483,4.100632768443517,0.0,3.8712752216608646,2.093421478154721,3.435578521845279,0.0,2.752,7.561405109999999,1.9534207422043306,2.8629422793096144,1.3587737669622675,1.04669
6,-2,40.666666666666664,0.0,6.111,0.0,1.5839572253460803,4.5270427746539195,0.0,3.858497106902663,2.3137816337499544,3.7972183662500454,0.0,2.752,8.202184200000001,2.1259873878595092,3.1055577088191892,1.1831969741913189,1.0213
7,-1,40.333333333333336,0.291,5.82,0.0,1.5738531353624037,4.537146864637597,0.0,3.8832742308570785,2.313781633749955,3.797218366250046,0.0,2.8269714285714285,7.287550830000001,1.8768670795137274,2.7592540116958335,1.1815442511724554,0.87163
8,-1,40.333333333333336,0.582,5.82,0.0,1.651798602546731,4.750201397453269,0.0,3.8762329421427832,2.4239617115475713,3.978038288452429,0.0,2.8269714285714285,8.86555362,2.2874272227927386,3.3567264177681917,1.0857006772291107,1.06391
9,-1,40.333333333333336,0.873,6.984,0.0,2.046543855059939,5.810456144940061,0.0,3.8396662421100034,2.1182101689562605,3.476260006482334,2.2625298245614056,2.865034586466166,12.207342330000001,3.179694722168077,6.806311920528463,0.5879770337384373,1.23279
10,-2,40.666666666666664,1.164,6.693,0.0,2.061072114194884,5.795927885805115,0.0,3.8125989196860313,2.058108321490604,3.3776250118427273,2.421266666666668,2.7904000000000004,13.48056918,3.5362638692087307,7.685442842180957,0.5525293841967707,1.39484
11,-1,40.333333333333336,1.164,6.693,0.0,2.049258469959833,5.8077415300401665,0.0,3.8345899467106355,2.1182101689562605,3.476260006482334,2.2625298245614047,2.865034586466166,14.537728529999999,3.791722454381979,8.1056394026058,0.5188829853367447,1.52939
12,-1,40.333333333333336,0.873,6.693,0.0,1.9704377990498214,5.595562200950178,0.0,3.8402692422687474,2.1182101689562605,3.476260006482334,1.9715298245614052,2.865034586466166,14.37146568,3.742807190539155,7.768379322886937,0.5961850816634437,1.57858
