År,Produsert energi,Investering grunnvarme,Investering luft-vann,Diskonteringsrente,Energikostnad grunnvarme,Energikostnad luft-vann,Energikostnad direkte elektrisk,Kostnad grunnvarme,Kostnad luft-vann,Kostnad direkte elektrisk,Kostnad grunnvarme (diskontert),Kostnad luft-vann (diskontert),Kostnad direkte elektrisk (diskontert),LCOE grunnvarme,LCOE luft-vann,LCOE_direkte_el,Grunnvarme vs. luft-vann (40 år),Grunnvarme vs. direkte elektrisk (40 år)
21.0,30172.0,0.0,0.0,0.43883360211662703,15438.0,22257.0,52531.0,15438.0,22257.0,23052.367952788536,6774.713149476488,9767.119482309769,23052.367952788536,1.63,1.81,1.74,109457,68142
22.0,30172.0,0.0,0.0,0.42195538665060295,15438.0,22257.0,52531.0,15438.0,22257.0,22165.738416142824,6514.147259112008,9391.46104068247,22165.738416142824,1.63,1.81,1.74,109457,68142
23.0,30172.0,0.0,0.0,0.4057263333178874,15438.0,22257.0,52531.0,15438.0,22257.0,21313.21001552194,6263.603133761545,9030.251000656219,21313.21001552194,1.63,1.81,1.74,109457,68142
24.0,30172.0,0.0,0.0,0.3901214743441225,15438.0,22257.0,52531.0,15438.0,22257.0,20493.4711687711,6022.695320924563,8682.933654477134,20493.4711687711,1.63,1.81,1.74,109457,68142
25.0,30172.0,0.0,0.0,0.37511680225396393,15438.0,22257.0,52531.0,15438.0,22257.0,19705.26073920298,5791.053193196695,8348.974667766475,19705.26073920298,1.63,1.81,1.74,109457,68142
26.0,30172.0,0.0,0.0,0.3606892329365038,15438.0,22257.0,52531.0,15438.0,22257.0,18947.366095387482,5568.320378073746,8027.860257467765,18947.366095387482,1.63,1.81,1.74,109457,68142
27.0,30172.0,0.0,0.0,0.3468165701312536,15438.0,22257.0,52531.0,15438.0,22257.0,18218.621245564882,5354.154209686293,7719.0964014113115,18218.621245564882,1.63,1.81,1.74,109457,68142
28.0,30172.0,0.0,0.0,0.3334774712800515,15438.0,22257.0,52531.0,15438.0,22257.0,17517.905043812385,5148.225201621435,7422.208078280107,17517.905043812385,1.63,1.81,1.74,109457,68142
29.0,30172.0,0.0,0.0,0.32065141469235725,15438.0,22257.0,52531.0,15438.0,22257.0,16844.139465204218,4950.216540020611,7136.738536807796,16844.139465204218,1.63,1.81,1.74,109457,68142
30.0,30172.0,0.0,236000.0,0.3083186679734204,15438.0,22257.0,52531.0,15438.0,258257.0,16196.287947311746,4759.823596173664,79625.45423481162,16196.287947311746,1.63,1.81,1.74,109457,68142
31.0,30172.0,0.0,0.0,0.2964602576667504,15438.0,22257.0,52531.0,15438.0,22257.0,15573.353795492065,4576.753457859292,6598.315954888863,15573.353795492065,1.63,1.81,1.74,109457,68142
32.0,30172.0,0.0,0.0,0.28505794006418306,15438.0,22257.0,52531.0,15438.0,22257.0,14974.3786495116,4400.724478710858,6344.534572008522,14974.3786495116,1.63,1.81,1.74,109457,68142
33.0,30172.0,0.0,0.0,0.27409417313863754,15438.0,22257.0,52531.0,15438.0,22257.0,14398.441009145768,4231.465844914286,6100.514011546656,14398.441009145768,1.63,1.81,1.74,109457,68142
34.0,30172.0,0.0,0.0,0.2635520895563822,15438.0,22257.0,52531.0,15438.0,22257.0,13844.654816486314,4068.7171585714286,5865.878857256399,13844.654816486314,1.63,1.81,1.74,109457,68142
35.0,30172.0,0.0,0.0,0.2534154707272906,15438.0,22257.0,52531.0,15438.0,22257.0,13312.168092775302,3912.228037087912,5640.268131977306,13312.168092775302,1.63,1.81,1.74,109457,68142
36.0,30172.0,0.0,0.0,0.24366872185316402,15438.0,22257.0,52531.0,15438.0,22257.0,12800.161627668558,3761.757727969146,5423.3347422858715,12800.161627668558,1.63,1.81,1.74,109457,68142
37.0,30172.0,0.0,0.0,0.23429684793573466,15438.0,22257.0,52531.0,15438.0,22257.0,12307.847718912077,3617.0747384318715,5214.744944505646,12307.847718912077,1.63,1.81,1.74,109457,68142
38.0,30172.0,0.0,0.0,0.22528543070743715,15438.0,22257.0,52531.0,15438.0,22257.0,11834.46896049238,3477.9564792614146,5014.177831255429,11834.46896049238,1.63,1.81,1.74,109457,68142
39.0,30172.0,0.0,0.0,0.21662060644945877,15438.0,22257.0,52531.0,15438.0,22257.0,11379.297077396519,3344.1889223667445,4821.324837745604,11379.297077396519,1.63,1.81,1.74,109457,68142
