År,Produsert energi,Investering grunnvarme,Investering luft-vann,Diskonteringsrente,Energikostnad grunnvarme,Energikostnad luft-vann,Energikostnad direkte elektrisk,Kostnad grunnvarme,Kostnad luft-vann,Kostnad direkte elektrisk,Kostnad grunnvarme (diskontert),Kostnad luft-vann (diskontert),Kostnad direkte elektrisk (diskontert),LCOE grunnvarme,LCOE luft-vann,LCOE_direkte_el,Grunnvarme vs. luft-vann (40 år),Grunnvarme vs. direkte elektrisk (40 år)
10.0,31018.0,0.0,0.0,0.6755641688257986,15826.0,22965.0,53889.0,15826.0,22965.0,36405.47749385346,10691.478535837088,15514.331137084466,36405.47749385346,1.61,1.79,1.74,112662,79187
11.0,31018.0,0.0,0.0,0.6495809315632679,15826.0,22965.0,53889.0,15826.0,22965.0,35005.26682101294,10280.267822920277,14917.626093350447,35005.26682101294,1.61,1.79,1.74,112662,79187
12.0,31018.0,0.0,0.0,0.6245970495800652,15826.0,22965.0,53889.0,15826.0,22965.0,33658.91040482013,9884.872906654113,14343.871243606198,33658.91040482013,1.61,1.79,1.74,112662,79187
13.0,31018.0,0.0,0.0,0.6005740861346781,15826.0,22965.0,53889.0,15826.0,22965.0,32364.33692771167,9504.685487167415,13792.183888082884,32364.33692771167,1.61,1.79,1.74,112662,79187
14.0,31018.0,0.0,0.0,0.5774750828218058,15826.0,22965.0,53889.0,15826.0,22965.0,31119.554738184295,9139.120660737899,13261.715277002771,31119.554738184295,1.61,1.79,1.74,112662,79187
15.0,31018.0,0.0,236000.0,0.5552645027132749,15826.0,22965.0,53889.0,15826.0,258965.0,29922.64878671567,8787.616019940288,143794.07194514322,29922.64878671567,1.61,1.79,1.74,112662,79187
16.0,31018.0,0.0,0.0,0.5339081756858411,15826.0,22965.0,53889.0,15826.0,22965.0,28771.777679534294,8449.630788404122,12261.201254625343,28771.777679534294,1.61,1.79,1.74,112662,79187
17.0,31018.0,0.0,0.0,0.5133732458517704,15826.0,22965.0,53889.0,15826.0,22965.0,27665.170845706052,8124.644988850117,11789.616590985906,27665.170845706052,1.61,1.79,1.74,112662,79187
18.0,31018.0,0.0,0.0,0.4936281210113176,15826.0,22965.0,53889.0,15826.0,22965.0,26601.125813178893,7812.158643125113,11336.169799024909,26601.125813178893,1.61,1.79,1.74,112662,79187
19.0,31018.0,0.0,0.0,0.47464242404934387,15826.0,22965.0,53889.0,15826.0,22965.0,25578.00558959509,7511.691003004916,10900.163268293181,25578.00558959509,1.61,1.79,1.74,112662,79187
20.0,31018.0,236000.0,0.0,0.45638694620129217,15826.0,22965.0,53889.0,251826.0,22965.0,24594.236143841434,114930.0991140866,10480.926219512674,24594.236143841434,1.61,1.79,1.74,112662,79187
21.0,31018.0,0.0,0.0,0.43883360211662703,15826.0,22965.0,53889.0,15826.0,22965.0,23648.303984462913,6944.98058709774,10077.81367260834,23648.303984462913,1.61,1.79,1.74,112662,79187
22.0,31018.0,0.0,0.0,0.42195538665060295,15826.0,22965.0,53889.0,15826.0,22965.0,22738.75383121434,6677.865949132442,9690.205454431096,22738.75383121434,1.61,1.79,1.74,112662,79187
23.0,31018.0,0.0,0.0,0.4057263333178874,15826.0,22965.0,53889.0,15826.0,22965.0,21864.186376167632,6421.024951088885,9317.505244645283,21864.186376167632,1.61,1.79,1.74,112662,79187
24.0,31018.0,0.0,0.0,0.3901214743441225,15826.0,22965.0,53889.0,15826.0,22965.0,21023.256130930415,6174.062452970083,8959.139658312773,21023.256130930415,1.61,1.79,1.74,112662,79187
25.0,31018.0,0.0,0.0,0.37511680225396393,15826.0,22965.0,53889.0,15826.0,22965.0,20214.669356663864,5936.598512471233,8614.557363762282,20214.669356663864,1.61,1.79,1.74,112662,79187
26.0,31018.0,0.0,0.0,0.3606892329365038,15826.0,22965.0,53889.0,15826.0,22965.0,19437.182073715252,5708.267800453109,8283.22823438681,19437.182073715252,1.61,1.79,1.74,112662,79187
27.0,31018.0,0.0,0.0,0.3468165701312536,15826.0,22965.0,53889.0,15826.0,22965.0,18689.598147803124,5488.719038897219,7964.642533064239,18689.598147803124,1.61,1.79,1.74,112662,79187
28.0,31018.0,0.0,0.0,0.3334774712800515,15826.0,22965.0,53889.0,15826.0,22965.0,17970.767449810697,5277.614460478095,7658.310127946383,17970.767449810697,1.61,1.79,1.74,112662,79187
29.0,31018.0,0.0,0.0,0.32065141469235725,15826.0,22965.0,53889.0,15826.0,22965.0,17279.58408635644,5074.6292889212455,7363.7597384099845,17279.58408635644,1.61,1.79,1.74,112662,79187
30.0,31018.0,0.0,236000.0,0.3083186679734204,15826.0,22965.0,53889.0,15826.0,258965.0,16614.984698419652,4879.4512393473515,79843.74385173681,16614.984698419652,1.61,1.79,1.74,112662,79187
31.0,31018.0,0.0,0.0,0.2964602576667504,15826.0,22965.0,53889.0,15826.0,22965.0,15975.946825403511,4691.780037833992,6808.209817316922,15975.946825403511,1.61,1.79,1.74,112662,79187
32.0,31018.0,0.0,0.0,0.28505794006418306,15826.0,22965.0,53889.0,15826.0,22965.0,15361.48733211876,4511.326959455761,6546.355593573964,15361.48733211876,1.61,1.79,1.74,112662,79187
33.0,31018.0,0.0,0.0,0.27409417313863754,15826.0,22965.0,53889.0,15826.0,22965.0,14770.660896268038,4337.8143840920775,6294.572686128811,14770.660896268038,1.61,1.79,1.74,112662,79187
34.0,31018.0,0.0,0.0,0.2635520895563822,15826.0,22965.0,53889.0,15826.0,22965.0,14202.55855410388,4170.975369319305,6052.473736662318,14202.55855410388,1.61,1.79,1.74,112662,79187
35.0,31018.0,0.0,0.0,0.2534154707272906,15826.0,22965.0,53889.0,15826.0,22965.0,13656.306302022962,4010.553239730101,5819.686285252228,13656.306302022962,1.61,1.79,1.74,112662,79187
36.0,31018.0,0.0,0.0,0.24366872185316402,15826.0,22965.0,53889.0,15826.0,22965.0,13131.063751945156,3856.3011920481736,5595.852197357912,13131.063751945156,1.61,1.79,1.74,112662,79187
37.0,31018.0,0.0,0.0,0.23429684793573466,15826.0,22965.0,53889.0,15826.0,22965.0,12626.022838408806,3707.9819154309366,5380.627112844147,12626.022838408806,1.61,1.79,1.74,112662,79187
38.0,31018.0,0.0,0.0,0.22528543070743715,15826.0,22965.0,53889.0,15826.0,22965.0,12140.40657539308,3565.3672263759004,5173.6799161962945,12140.40657539308,1.61,1.79,1.74,112662,79187
39.0,31018.0,0.0,0.0,0.21662060644945877,15826.0,22965.0,53889.0,15826.0,22965.0,11673.467860954883,3428.2377176691343,4974.692227111821,11673.467860954883,1.61,1.79,1.74,112662,79187
