År,Produsert energi,Investering grunnvarme,Investering luft-vann,Diskonteringsrente,Energikostnad grunnvarme,Energikostnad luft-vann,Energikostnad direkte elektrisk,Kostnad grunnvarme,Kostnad luft-vann,Kostnad direkte elektrisk,Kostnad grunnvarme (diskontert),Kostnad luft-vann (diskontert),Kostnad direkte elektrisk (diskontert),LCOE grunnvarme,LCOE luft-vann,LCOE_direkte_el,Grunnvarme vs. luft-vann (40 år),Grunnvarme vs. direkte elektrisk (40 år)
10.0,26647.0,0.0,0.0,0.6755641688257986,13744.0,19740.0,46545.0,13744.0,19740.0,31444.134237996797,9284.953936341777,13335.636692621265,31444.134237996797,1.71,1.91,1.75,104256,19478
11.0,26647.0,0.0,0.0,0.6495809315632679,13744.0,19740.0,46545.0,13744.0,19740.0,30234.744459612306,8927.840323405555,12822.727589058908,30234.744459612306,1.71,1.91,1.75,104256,19478
12.0,26647.0,0.0,0.0,0.6245970495800652,13744.0,19740.0,46545.0,13744.0,19740.0,29071.869672704135,8584.461849428417,12329.545758710488,29071.869672704135,1.71,1.91,1.75,104256,19478
13.0,26647.0,0.0,0.0,0.6005740861346781,13744.0,19740.0,46545.0,13744.0,19740.0,27953.720839138594,8254.290239835016,11855.332460298547,27953.720839138594,1.71,1.91,1.75,104256,19478
14.0,26647.0,0.0,0.0,0.5774750828218058,13744.0,19740.0,46545.0,13744.0,19740.0,26878.577729940953,7936.817538302899,11399.358134902446,26878.577729940953,1.71,1.91,1.75,104256,19478
15.0,26647.0,0.0,233800.0,0.5552645027132749,13744.0,19740.0,46545.0,13744.0,253540.0,25844.78627878938,7631.55532529125,140781.7620179237,25844.78627878938,1.71,1.91,1.75,104256,19478
16.0,26647.0,0.0,0.0,0.5339081756858411,13744.0,19740.0,46545.0,13744.0,19740.0,24850.756037297477,7338.033966626201,10539.347388038505,24850.756037297477,1.71,1.91,1.75,104256,19478
17.0,26647.0,0.0,0.0,0.5133732458517704,13744.0,19740.0,46545.0,13744.0,19740.0,23894.95772817065,7055.801890986731,10133.987873113947,23894.95772817065,1.71,1.91,1.75,104256,19478
18.0,26647.0,0.0,0.0,0.4936281210113176,13744.0,19740.0,46545.0,13744.0,19740.0,22975.92089247178,6784.424895179549,9744.21910876341,22975.92089247178,1.71,1.91,1.75,104256,19478
19.0,26647.0,0.0,0.0,0.47464242404934387,13744.0,19740.0,46545.0,13744.0,19740.0,22092.23162737671,6523.485476134182,9369.441450734048,22092.23162737671,1.71,1.91,1.75,104256,19478
20.0,26647.0,233800.0,0.0,0.45638694620129217,13744.0,19740.0,46545.0,247544.0,19740.0,21242.530410939144,112975.85021045267,9009.078318013508,21242.530410939144,1.71,1.91,1.75,104256,19478
21.0,26647.0,0.0,0.0,0.43883360211662703,13744.0,19740.0,46545.0,13744.0,19740.0,20425.510010518406,6031.329027490922,8662.575305782218,20425.510010518406,1.71,1.91,1.75,104256,19478
22.0,26647.0,0.0,0.0,0.42195538665060295,13744.0,19740.0,46545.0,13744.0,19740.0,19639.913471652315,5799.354834125887,8329.399332482903,19639.913471652315,1.71,1.91,1.75,104256,19478
23.0,26647.0,0.0,0.0,0.4057263333178874,13744.0,19740.0,46545.0,13744.0,19740.0,18884.532184281066,5576.302725121044,8009.037819695097,18884.532184281066,1.71,1.91,1.75,104256,19478
24.0,26647.0,0.0,0.0,0.3901214743441225,13744.0,19740.0,46545.0,13744.0,19740.0,18158.20402334718,5361.829543385619,7700.997903552978,18158.20402334718,1.71,1.91,1.75,104256,19478
25.0,26647.0,0.0,0.0,0.37511680225396393,13744.0,19740.0,46545.0,13744.0,19740.0,17459.81156091075,5155.6053301784805,7404.805676493248,17459.81156091075,1.71,1.91,1.75,104256,19478
26.0,26647.0,0.0,0.0,0.3606892329365038,13744.0,19740.0,46545.0,13744.0,19740.0,16788.28034702957,4957.312817479308,7120.0054581665845,16788.28034702957,1.71,1.91,1.75,104256,19478
27.0,26647.0,0.0,0.0,0.3468165701312536,13744.0,19740.0,46545.0,13744.0,19740.0,16142.5772567592,4766.64693988395,6846.159094390946,16142.5772567592,1.71,1.91,1.75,104256,19478
28.0,26647.0,0.0,0.0,0.3334774712800515,13744.0,19740.0,46545.0,13744.0,19740.0,15521.708900729998,4583.314365273028,6582.845283068216,15521.708900729998,1.71,1.91,1.75,104256,19478
29.0,26647.0,0.0,0.0,0.32065141469235725,13744.0,19740.0,46545.0,13744.0,19740.0,14924.720096855768,4407.033043531758,6329.658926027132,14924.720096855768,1.71,1.91,1.75,104256,19478
30.0,26647.0,0.0,233800.0,0.3083186679734204,13744.0,19740.0,46545.0,13744.0,253540.0,14350.692400822853,4237.531772626689,78171.11507798101,14350.692400822853,1.71,1.91,1.75,104256,19478
31.0,26647.0,0.0,0.0,0.2964602576667504,13744.0,19740.0,46545.0,13744.0,19740.0,13798.742693098897,4074.549781371817,5852.1254863416525,13798.742693098897,1.71,1.91,1.75,104256,19478
32.0,26647.0,0.0,0.0,0.28505794006418306,13744.0,19740.0,46545.0,13744.0,19740.0,13268.0218202874,3917.836328242132,5627.043736866974,13268.0218202874,1.71,1.91,1.75,104256,19478
33.0,26647.0,0.0,0.0,0.27409417313863754,13744.0,19740.0,46545.0,13744.0,19740.0,12757.713288737885,3767.1503156174344,5410.618977756705,12757.713288737885,1.71,1.91,1.75,104256,19478
34.0,26647.0,0.0,0.0,0.2635520895563822,13744.0,19740.0,46545.0,13744.0,19740.0,12267.03200840181,3622.259918862917,5202.518247842985,12267.03200840181,1.71,1.91,1.75,104256,19478
35.0,26647.0,0.0,0.0,0.2534154707272906,13744.0,19740.0,46545.0,13744.0,19740.0,11795.22308500174,3482.942229675882,5002.421392156716,11795.22308500174,1.71,1.91,1.75,104256,19478
36.0,26647.0,0.0,0.0,0.24366872185316402,13744.0,19740.0,46545.0,13744.0,19740.0,11341.560658655519,3348.9829131498864,4810.020569381458,11341.560658655519,1.71,1.91,1.75,104256,19478
37.0,26647.0,0.0,0.0,0.23429684793573466,13744.0,19740.0,46545.0,13744.0,19740.0,10905.34678716877,3220.1758780287373,4625.019778251402,10905.34678716877,1.71,1.91,1.75,104256,19478
38.0,26647.0,0.0,0.0,0.22528543070743715,13744.0,19740.0,46545.0,13744.0,19740.0,10485.910372277662,3096.322959643016,4447.134402164809,10485.910372277662,1.71,1.91,1.75,104256,19478
39.0,26647.0,0.0,0.0,0.21662060644945877,13744.0,19740.0,46545.0,13744.0,19740.0,10082.606127190058,2977.233615041361,4276.090771312316,10082.606127190058,1.71,1.91,1.75,104256,19478
