År,Produsert energi,Investering grunnvarme,Investering luft-vann,Diskonteringsrente,Energikostnad grunnvarme,Energikostnad luft-vann,Energikostnad direkte elektrisk,Kostnad grunnvarme,Kostnad luft-vann,Kostnad direkte elektrisk,Kostnad grunnvarme (diskontert),Kostnad luft-vann (diskontert),Kostnad direkte elektrisk (diskontert),LCOE grunnvarme,LCOE luft-vann,LCOE_direkte_el,Grunnvarme vs. luft-vann (40 år),Grunnvarme vs. direkte elektrisk (40 år)
20.0,46527.0,249200.0,0.0,0.45638694620129217,23146.0,32871.0,79353.0,272346.0,32871.0,36215.67334191114,124295.15925013712,15001.895308582674,36215.67334191114,1.42,1.53,1.71,107433,264404
21.0,46527.0,0.0,0.0,0.43883360211662703,23146.0,32871.0,79353.0,23146.0,32871.0,34822.76282876071,10157.242554591448,14424.899335175647,34822.76282876071,1.42,1.53,1.71,107433,264404
22.0,46527.0,0.0,0.0,0.42195538665060295,23146.0,32871.0,79353.0,23146.0,32871.0,33483.4257968853,9766.579379414856,13870.095514591969,33483.4257968853,1.42,1.53,1.71,107433,264404
23.0,46527.0,0.0,0.0,0.4057263333178874,23146.0,32871.0,79353.0,23146.0,32871.0,32195.601727774316,9390.941710975821,13336.630302492276,32195.601727774316,1.42,1.53,1.71,107433,264404
24.0,46527.0,0.0,0.0,0.3901214743441225,23146.0,32871.0,79353.0,23146.0,32871.0,30957.309353629153,9029.751645169059,12823.68298316565,30957.309353629153,1.42,1.53,1.71,107433,264404
25.0,46527.0,0.0,0.0,0.37511680225396393,23146.0,32871.0,79353.0,23146.0,32871.0,29766.6436092588,8682.45350497025,12330.464406890049,29766.6436092588,1.42,1.53,1.71,107433,264404
26.0,46527.0,0.0,0.0,0.3606892329365038,23146.0,32871.0,79353.0,23146.0,32871.0,28621.772701210386,8348.512985548317,11856.215775855817,28621.772701210386,1.42,1.53,1.71,107433,264404
27.0,46527.0,0.0,0.0,0.3468165701312536,23146.0,32871.0,79353.0,23146.0,32871.0,27520.93528962537,8027.416332257996,11400.207476784437,27520.93528962537,1.42,1.53,1.71,107433,264404
28.0,46527.0,0.0,0.0,0.3334774712800515,23146.0,32871.0,79353.0,23146.0,32871.0,26462.437778485928,7718.6695502480725,10961.737958446573,26462.437778485928,1.42,1.53,1.71,107433,264404
29.0,46527.0,0.0,0.0,0.32065141469235725,23146.0,32871.0,79353.0,23146.0,32871.0,25444.651710082624,7421.797644469301,10540.132652352475,25444.651710082624,1.42,1.53,1.71,107433,264404
30.0,46527.0,0.0,249200.0,0.3083186679734204,23146.0,32871.0,79353.0,23146.0,282071.0,24466.011259694827,7136.343888912788,86967.75499393066,24466.011259694827,1.42,1.53,1.71,107433,264404
31.0,46527.0,0.0,0.0,0.2964602576667504,23146.0,32871.0,79353.0,23146.0,32871.0,23525.010826629645,6861.869123954604,9744.945129763752,23525.010826629645,1.42,1.53,1.71,107433,264404
32.0,46527.0,0.0,0.0,0.28505794006418306,23146.0,32871.0,79353.0,23146.0,32871.0,22620.20271791312,6597.951080725581,9370.139547849762,22620.20271791312,1.42,1.53,1.71,107433,264404
33.0,46527.0,0.0,0.0,0.27409417313863754,23146.0,32871.0,79353.0,23146.0,32871.0,21750.194921070306,6344.183731466905,9009.749565240154,21750.194921070306,1.42,1.53,1.71,107433,264404
34.0,46527.0,0.0,0.0,0.2635520895563822,23146.0,32871.0,79353.0,23146.0,32871.0,20913.648962567597,6100.176664872022,8663.22073580784,20913.648962567597,1.42,1.53,1.71,107433,264404
35.0,46527.0,0.0,0.0,0.2534154707272906,23146.0,32871.0,79353.0,23146.0,32871.0,20109.27784862269,5865.554485453868,8330.01993827677,20109.27784862269,1.42,1.53,1.71,107433,264404
36.0,46527.0,0.0,0.0,0.24366872185316402,23146.0,32871.0,79353.0,23146.0,32871.0,19335.844085214125,5639.956236013334,8009.634556035355,19335.844085214125,1.42,1.53,1.71,107433,264404
37.0,46527.0,0.0,0.0,0.23429684793573466,23146.0,32871.0,79353.0,23146.0,32871.0,18592.15777424435,5423.034842320514,7701.571688495534,18592.15777424435,1.42,1.53,1.71,107433,264404
38.0,46527.0,0.0,0.0,0.22528543070743715,23146.0,32871.0,79353.0,23146.0,32871.0,17877.07478292726,5214.45657915434,7405.357392784166,17877.07478292726,1.42,1.53,1.71,107433,264404
39.0,46527.0,0.0,0.0,0.21662060644945877,23146.0,32871.0,79353.0,23146.0,32871.0,17189.494983583903,5013.900556879173,7120.535954600159,17189.494983583903,1.42,1.53,1.71,107433,264404
