,Utetemperatur (grader),"Turtemperatur, varmesystem (grader)",Tappevannsbehov (kWh),Romoppvarmingsbehov (kWh),Kjølebehov (kWh),"Grunnvarme, kompressor (kWh)","Grunnvarme, fra brønner (kWh)","Grunnvarme, spisslast (kWh)","Grunnvarme, COP","Luft-vann, kompressor (kWh)","Luft-vann, fra luft (kWh)","Luft-vann, spisslast (kWh)","Luft-vann, COP","Direkte elektrisk, strømkostnad (kr)","Grunnvarme, strømkostnad (kr)","Luft-vann, strømkostnad (kr)",Brønntemperatur år 12 - 13 (grader),Spotpris (kr)
0,-2,40.666666666666664,0.202,4.04,0.0,1.069456341106652,3.172543658893348,0.0,3.9668209394540477,1.6302485945186227,2.6117514054813773,0.0,2.752,8.01848292,2.29099512,3.081593708274772,2.6750656970062368,1.56936
1,-2,40.666666666666664,0.0,3.434,0.0,0.859395143226402,2.574604856773598,0.0,3.9961266288434714,1.319725052705552,2.114274947294448,0.0,2.752,6.017398200000001,1.7192566285714288,2.312554209855939,3.0777458082141522,1.4314
2,-2,40.666666666666664,0.0,4.04,0.0,1.014869791660105,3.025130208339895,0.0,3.9811130872230747,1.552617709065355,2.487382290934645,0.0,2.752,6.7370636,1.9248753142857142,2.5891297654602954,2.871452707968372,1.34669
3,-3,41.0,0.0,3.838,0.0,0.9684128349814696,2.8695871650185305,0.0,3.9634801306716536,1.4749868236120873,2.3630131763879128,0.0,2.677028571428571,5.89393984,1.6839828114285713,2.2651077652846103,2.988384071222349,1.21478
4,-3,41.0,0.0,3.838,0.0,0.9678983904759795,2.8701016095240206,0.0,3.965584414008546,1.4749868236120873,2.3630131763879128,0.0,2.677028571428571,5.40424942,1.544071262857143,2.0769141964599442,3.0175737998921672,1.08719
5,-2,40.666666666666664,0.0,3.838,0.0,0.961212334168219,2.876787665831781,0.0,3.9931697697885946,1.4749868236120873,2.3630131763879128,0.0,2.752,5.24881042,1.4996601199999997,2.0171772301036546,3.0371182230815004,1.04669
6,-2,40.666666666666664,0.0,4.242,0.0,1.065470753266732,3.176529246733268,0.0,3.9816456826100386,1.6302485945186227,2.6117514054813773,0.0,2.752,5.693612400000001,1.6267463999999998,2.1881196635628957,2.8787722366188477,1.0213
7,-1,40.333333333333336,0.202,4.04,0.0,1.0585674834359362,3.183432516564064,0.0,4.007615389274637,1.6302485945186227,2.6117514054813773,0.0,2.8269714285714285,5.05871226,1.4453463599999998,1.9441203564212932,2.8774443627519455,0.87163
8,-1,40.333333333333336,0.404,4.04,0.0,1.1107381300690773,3.3332618699309227,0.0,4.0012636771451815,1.7078794799718904,2.7361205200281096,0.0,2.8269714285714285,6.1540956399999995,1.7583130399999995,2.3650885826598733,2.790987121160918,1.06391
9,-1,40.333333333333336,0.606,4.848,0.0,1.3745379880138842,4.079462011986116,0.0,3.9682365094771357,2.096033907238229,3.357966092761771,0.0,2.8269714285714285,8.47382526,2.4210929314285714,3.2565869213369636,2.3414413795181703,1.23279
10,-2,40.666666666666664,0.808,4.646,0.0,1.384320274940313,4.069679725059687,0.0,3.940193494650206,2.096033907238229,3.357966092761771,0.0,2.752,9.357645960000001,2.6736131314285716,3.5962492160049186,2.3091952063531944,1.39484
11,-1,40.333333333333336,0.808,4.646,0.0,1.3761341955992012,4.0778658044007985,0.0,3.9636407457786222,2.096033907238229,3.357966092761771,0.0,2.8269714285714285,10.09148166,2.8832804742857143,3.8782705782238223,2.2788878610009284,1.52939
12,-1,40.333333333333336,0.606,4.646,0.0,1.3234513453920131,3.9285486546079866,0.0,3.968771634261925,2.018403021784961,3.2335969782150387,0.0,2.8269714285714285,9.97606896,2.850305417142857,3.833916171820098,2.348725527066766,1.57858
13,-1,40.333333333333336,0.606,4.242,0.0,1.2177477513877784,3.6302522486122215,0.0,3.9814665305924994,1.8631412508784257,2.984858749121574,0.0,2.8269714285714285,9.345732,2.670209142857143,3.591670546380885,2.521523176581649,1.60685
14,-2,40.666666666666664,0.404,4.444,0.0,1.2253713178879346,3.6226286821120652,0.0,3.956690892013228,1.8631412508784257,2.984858749121574,0.0,2.752,9.21439968,2.632685622857143,3.5411980498945885,2.53588192264629,1.57976
15,-2,40.666666666666664,0.404,4.242,0.0,1.172276723040241,3.473723276959759,0.0,3.9635598463344195,1.785510365425158,2.860489634574842,0.0,2.752,8.8671233,2.5334638,3.407735807932186,2.6302649817236614,1.58765
16,-2,40.666666666666664,0.404,4.444,0.0,1.2250024219803741,3.6229975780196257,0.0,3.9578807103619584,1.8631412508784257,2.984858749121574,0.0,2.752,9.333612,2.666746285714286,3.587012693253689,2.552228973178734,1.60435
17,-4,41.333333333333336,0.606,4.444,0.0,1.2947849272797058,3.755215072720294,0.0,3.9005909136906527,1.9407721363316934,3.1092278636683064,0.0,2.602057142857143,9.7345315,2.7812947142857145,3.741090593157062,2.4737038972943393,1.60673
18,-3,41.0,0.606,4.444,0.0,1.2865028298827346,3.7634971701172653,0.0,3.92570609468863,1.9407721363316934,3.1092278636683064,0.0,2.677028571428571,9.708574500000001,2.773878428571429,3.731115024376318,2.4643804521337693,1.60159
19,-3,41.0,0.606,4.242,0.0,1.233118009323376,3.614881990676624,0.0,3.93182674103851,1.8631412508784257,2.984858749121574,0.0,2.677028571428571,9.271799999999999,2.6490857142857145,3.563257642304989,2.5492869727967746,1.5916
20,-2,40.666666666666664,0.606,4.242,0.0,1.2250823193403662,3.6229176806596337,0.0,3.957621178909066,1.8631412508784257,2.984858749121574,0.0,2.752,9.23291904,2.6379768685714287,3.548315249472944,2.548664688154934,1.58358
21,-2,40.666666666666664,0.404,4.444,0.0,1.2249991605042378,3.623000839495762,0.0,3.957890095459825,1.8631412508784257,2.984858749121574,0.0,2.752,9.1818696,2.6233913142857146,3.5286963721011944,2.552361381699863,1.57305
22,-2,40.666666666666664,0.404,4.04,0.0,1.1191801081968649,3.324819891803135,0.0,3.971087121825572,1.7078794799718904,2.7361205200281096,0.0,2.752,8.220333440000001,2.348666697142857,3.1591671468728046,2.7336987862070536,1.52886
23,-2,40.666666666666664,0.202,4.242,0.0,1.1188416522794618,3.325158347720538,0.0,3.9722871789411665,1.7078794799718904,2.7361205200281096,0.0,2.752,8.17411584,2.335461668571428,3.1414052002810964,2.750187497170332,1.51846
24,-3,41.0,0.202,4.444,0.0,1.1789732127080947,3.467026787291905,0.0,3.941038571631929,1.785510365425158,2.860489634574842,0.0,2.677028571428571,8.821313739999999,2.520375354285714,3.3901306757290937,2.677076311325273,1.57779
25,-3,41.0,0.0,4.242,0.0,1.0728714414572744,3.1691285585427256,0.0,3.954183652536957,1.6302485945186227,2.6117514054813773,0.0,2.677028571428571,8.011271520000001,2.2889347199999994,3.0788222856640903,2.859430109755089,1.56766
26,-3,41.0,0.0,4.242,0.0,1.0725133205699882,3.169486679430012,0.0,3.955502234078711,1.6302485945186227,2.6117514054813773,0.0,2.677028571428571,7.95493776,2.2728393599999994,3.057172584328883,2.877723975385125,1.55438
27,-3,41.0,0.0,4.242,0.0,1.072253294019101,3.169746705980899,0.0,3.9564601391563063,1.6302485945186227,2.6117514054813773,0.0,2.677028571428571,7.9509927000000005,2.2717121999999996,3.0556564531359807,2.8910116037761693,1.55345
28,-3,41.0,0.0,4.242,0.0,1.072023373783864,3.169976626216136,0.0,3.9573075830279953,1.6302485945186227,2.6117514054813773,0.0,2.677028571428571,8.05589736,2.3016849599999993,3.095972500878426,2.9027665107125458,1.57818
29,-3,41.0,0.202,4.444,0.0,1.1777412665760956,3.4682587334239043,0.0,3.9451551157051683,1.785510365425158,2.860489634574842,0.0,2.677028571428571,8.68565054,2.4816144399999995,3.337993773058679,2.734186026942517,1.54859
30,-3,41.0,0.404,5.454,0.0,1.4998088388092503,4.358191161190749,0.0,3.906186006967552,2.2512956781447646,3.606704321855235,0.0,2.677028571428571,11.698191679999999,3.3423404799999994,4.495747417427969,2.1935982340544906,1.60106
31,-3,41.0,0.606,6.262,0.0,1.7744492120859103,5.093550787914089,0.0,3.8708871897781676,2.0057236379775856,3.213283880819405,1.6489924812030088,2.715765413533835,15.2019746,4.343421314285713,8.089531394000288,1.703922770518314,1.81755
32,-3,41.0,0.404,5.05,0.0,1.394874344613707,4.059125655386293,0.0,3.9103802951191784,2.096033907238229,3.357966092761771,0.0,2.677028571428571,12.63097314,3.608849468571429,4.854225886112086,2.2517807894420225,1.92001
33,-3,41.0,0.404,5.252,0.0,1.4489175324243773,4.207082467575622,0.0,3.903960875473554,2.173664792691497,3.4823352073085028,0.0,2.677028571428571,13.319766879999998,3.805647679999999,5.118937113492621,2.1627305858348325,1.95908
34,-3,41.0,0.404,5.252,0.0,1.4491945739126093,4.20680542608739,0.0,3.903215343788839,2.173664792691497,3.4823352073085028,0.0,2.677028571428571,13.39487856,3.827108159999999,5.147803381939565,2.1523906018655135,1.97236
35,-3,41.0,0.404,5.05,0.0,1.3953896211043357,4.058610378895664,0.0,3.9089377590945937,2.096033907238229,3.357966092761771,0.0,2.677028571428571,12.74932494,3.642664268571429,4.8997098218991555,2.2317728488119832,1.94171
36,-3,41.0,0.404,5.05,0.0,1.3954259545566794,4.05857404544332,0.0,3.908836055037893,2.096033907238229,3.357966092761771,0.0,2.677028571428571,12.82540824,3.6644023542857145,4.928949494905129,2.2303608858249118,1.95566
37,-3,41.0,0.404,4.848,0.0,1.3416412622104859,3.910358737789514,0.0,3.9149542385476392,2.018403021784961,3.2335969782150387,0.0,2.677028571428571,12.30690656,3.516259017142857,4.7296834328882635,2.315235798684411,1.94738
38,-3,41.0,0.404,5.05,0.0,1.39537765444412,4.05862234555588,0.0,3.90897114789538,2.096033907238229,3.357966092761771,0.0,2.677028571428571,13.09439952,3.741257005714286,5.032325887210119,2.232238996452598,2.00498
39,-4,41.333333333333336,0.404,4.848,0.0,1.350377173192855,3.9016228268071447,0.0,3.889621584135684,2.018403021784961,3.2335969782150387,0.0,2.602057142857143,12.809785560000002,3.6599387314285714,4.922945522224174,2.3200740822840364,2.04313
40,-4,41.333333333333336,0.404,5.252,0.0,1.4588818769084781,4.1971181230915215,0.0,3.8772900717052337,2.173664792691497,3.4823352073085028,0.0,2.602057142857143,14.35679448,4.101941279999999,5.517478553232608,2.147351923509789,2.14243
