År,Produsert energi,Investering grunnvarme,Investering luft-vann,Diskonteringsrente,Energikostnad grunnvarme,Energikostnad luft-vann,Energikostnad direkte elektrisk,Kostnad grunnvarme,Kostnad luft-vann,Kostnad direkte elektrisk,Kostnad grunnvarme (diskontert),Kostnad luft-vann (diskontert),Kostnad direkte elektrisk (diskontert),LCOE grunnvarme,LCOE luft-vann,LCOE_direkte_el,Grunnvarme vs. luft-vann (40 år),Grunnvarme vs. direkte elektrisk (40 år)
24.0,41028.0,0.0,0.0,0.3901214743441225,20557.0,29307.0,70400.0,20557.0,29307.0,27464.551793826224,8019.727148092125,11433.290048603198,27464.551793826224,1.47,1.6,1.72,106671,198086
25.0,41028.0,0.0,0.0,0.37511680225396393,20557.0,29307.0,70400.0,20557.0,29307.0,26408.222878679062,7711.276103934737,10993.548123656921,26408.222878679062,1.47,1.6,1.72,106671,198086
26.0,41028.0,0.0,0.0,0.3606892329365038,20557.0,29307.0,70400.0,20557.0,29307.0,25392.521998729866,7414.688561475708,10570.719349670117,25392.521998729866,1.47,1.6,1.72,106671,198086
27.0,41028.0,0.0,0.0,0.3468165701312536,20557.0,29307.0,70400.0,20557.0,29307.0,24415.886537240254,7129.50823218818,10164.15322083665,24415.886537240254,1.47,1.6,1.72,106671,198086
28.0,41028.0,0.0,0.0,0.3334774712800515,20557.0,29307.0,70400.0,20557.0,29307.0,23476.813978115628,6855.296377104019,9773.22425080447,23476.813978115628,1.47,1.6,1.72,106671,198086
29.0,41028.0,0.0,0.0,0.32065141469235725,20557.0,29307.0,70400.0,20557.0,29307.0,22573.85959434195,6591.631131830788,9397.331010388914,22573.85959434195,1.47,1.6,1.72,106671,198086
30.0,41028.0,0.0,244800.0,0.3083186679734204,20557.0,29307.0,70400.0,20557.0,274107.0,21705.634225328795,6338.106857529603,84512.30512219034,21705.634225328795,1.47,1.6,1.72,106671,198086
31.0,41028.0,0.0,0.0,0.2964602576667504,20557.0,29307.0,70400.0,20557.0,29307.0,20870.802139739226,6094.333516855388,8688.360771439453,20870.802139739226,1.47,1.6,1.72,106671,198086
32.0,41028.0,0.0,0.0,0.28505794006418306,20557.0,29307.0,70400.0,20557.0,29307.0,20068.078980518487,5859.936073899411,8354.193049461013,20068.078980518487,1.47,1.6,1.72,106671,198086
33.0,41028.0,0.0,0.0,0.27409417313863754,20557.0,29307.0,70400.0,20557.0,29307.0,19296.22978896008,5634.553917210972,8032.87793217405,19296.22978896008,1.47,1.6,1.72,106671,198086
34.0,41028.0,0.0,0.0,0.2635520895563822,20557.0,29307.0,70400.0,20557.0,29307.0,18554.067104769307,5417.840305010549,7723.921088628893,18554.067104769307,1.47,1.6,1.72,106671,198086
35.0,41028.0,0.0,0.0,0.2534154707272906,20557.0,29307.0,70400.0,20557.0,29307.0,17840.449139201257,5209.461831740913,7426.847200604705,17840.449139201257,1.47,1.6,1.72,106671,198086
36.0,41028.0,0.0,0.0,0.24366872185316402,20557.0,29307.0,70400.0,20557.0,29307.0,17154.278018462748,5009.097915135492,7141.199231350678,17154.278018462748,1.47,1.6,1.72,106671,198086
37.0,41028.0,0.0,0.0,0.23429684793573466,20557.0,29307.0,70400.0,20557.0,29307.0,16494.49809467572,4816.440303014898,6866.5377224525755,16494.49809467572,1.47,1.6,1.72,106671,198086
38.0,41028.0,0.0,0.0,0.22528543070743715,20557.0,29307.0,70400.0,20557.0,29307.0,15860.094321803575,4631.192599052785,6602.440117742861,15860.094321803575,1.47,1.6,1.72,106671,198086
39.0,41028.0,0.0,0.0,0.21662060644945877,20557.0,29307.0,70400.0,20557.0,29307.0,15250.090694041897,4453.069806781524,6348.500113214288,15250.090694041897,1.47,1.6,1.72,106671,198086
