,Utetemperatur (grader),"Turtemperatur, varmesystem (grader)",Tappevannsbehov (kWh),Romoppvarmingsbehov (kWh),Kjølebehov (kWh),"Grunnvarme, kompressor (kWh)","Grunnvarme, fra brønner (kWh)","Grunnvarme, spisslast (kWh)","Grunnvarme, COP","Luft-vann, kompressor (kWh)","Luft-vann, fra luft (kWh)","Luft-vann, spisslast (kWh)","Luft-vann, COP","Direkte elektrisk, strømkostnad (kr)","Grunnvarme, strømkostnad (kr)","Luft-vann, strømkostnad (kr)",Brønntemperatur år 12 - 13 (grader),Spotpris (kr)
0,-2,40.666666666666664,0.176,3.52,0.0,0.9318170002452622,2.764182999754738,0.0,3.966765049723108,1.4204146170063248,2.2755853829936754,0.0,2.752,6.986400960000001,1.99611456,2.6849529339423754,2.674818711351671,1.56936
1,-2,40.666666666666664,0.0,2.992,0.0,0.7487792110504294,2.2432207889495706,0.0,3.996131680304467,1.149859451862263,1.842140548137737,0.0,2.752,5.2428816000000005,1.4979661714285717,2.014898717498243,3.0783361595729986,1.4314
2,-2,40.666666666666664,0.0,3.52,0.0,0.8842492201822822,2.6357507798177178,0.0,3.981086332702321,1.3527758257203093,2.1672241742796907,0.0,2.752,5.8699167999999995,1.6771190857142857,2.2558754392129305,2.871605981221746,1.34669
3,-3,41.0,0.0,3.344,0.0,0.843767842746844,2.500232157253156,0.0,3.9634710192682814,1.2851370344342938,2.058862965565706,0.0,2.677028571428571,5.13531392,1.4672325485714286,1.9735592410400564,2.9887785963507483,1.21478
4,-3,41.0,0.0,3.344,0.0,0.8433187272652956,2.5006812727347043,0.0,3.965579446943987,1.2851370344342938,2.058862965565706,0.0,2.677028571428571,4.70865296,1.3453294171428574,1.809588606816585,3.0180258539188984,1.08719
5,-2,40.666666666666664,0.0,3.344,0.0,0.8374926745435194,2.5065073254564805,0.0,3.9931674816738965,1.2851370344342938,2.058862965565706,0.0,2.752,4.57322096,1.30663456,1.757540556921996,3.037607711740895,1.04669
6,-2,40.666666666666664,0.0,3.696,0.0,0.928337454722362,2.767662545277638,0.0,3.9816191027878984,1.4204146170063248,2.2755853829936754,0.0,2.752,4.960771200000001,1.4173632000000003,1.9064804989458892,2.878927899242292,1.0213
7,-1,40.333333333333336,0.176,3.52,0.0,0.9223227733796011,2.773677226620399,0.0,4.007588257093472,1.4204146170063248,2.2755853829936754,0.0,2.8269714285714285,4.40759088,1.2593116800000002,1.6938870432185524,2.8775959650601743,0.87163
8,-1,40.333333333333336,0.352,3.52,0.0,0.9677819508487775,2.9042180491512224,0.0,4.001223229653114,1.4880534082923402,2.3839465917076597,0.0,2.8269714285714285,5.3619843199999995,1.53199552,2.0606712403373155,2.790957518828912,1.06391
9,-1,40.333333333333336,0.528,4.224,0.0,1.1976506589322606,3.55434934106774,0.0,3.9681274265612387,1.826247364722418,2.9257526352775827,0.0,2.8269714285714285,7.38313488,2.1094671085714287,2.837422268095574,2.340477518292845,1.23279
10,-2,40.666666666666664,0.704,4.048,0.0,1.206175427246778,3.545824572753222,0.0,3.9400807729346883,1.826247364722417,2.9257526352775827,0.0,2.752,8.153196480000002,2.3294847085714285,3.13336565354884,2.3081672115398413,1.39484
11,-1,40.333333333333336,0.704,4.048,0.0,1.1990442695752956,3.552955730424704,0.0,3.963522518980443,1.826247364722417,2.9257526352775827,0.0,2.8269714285714285,8.79257808,2.5121651657142854,3.379087236472241,2.2777995190271016,1.52939
12,-1,40.333333333333336,0.528,4.048,0.0,1.1531378046423448,3.4228621953576557,0.0,3.9686641931777844,1.758608573436402,2.8173914265635984,0.0,2.8269714285714285,8.69202048,2.483434422857144,3.3404418130709774,2.347784028913005,1.57858
