År,Produsert energi,Investering grunnvarme,Investering luft-vann,Diskonteringsrente,Energikostnad grunnvarme,Energikostnad luft-vann,Energikostnad direkte elektrisk,Kostnad grunnvarme,Kostnad luft-vann,Kostnad direkte elektrisk,Kostnad grunnvarme (diskontert),Kostnad luft-vann (diskontert),Kostnad direkte elektrisk (diskontert),LCOE grunnvarme,LCOE luft-vann,LCOE_direkte_el,Grunnvarme vs. luft-vann (40 år),Grunnvarme vs. direkte elektrisk (40 år)
16.0,24814.0,0.0,0.0,0.5339081756858411,12764.0,18723.0,43492.0,12764.0,18723.0,23220.7343769286,6814.803954454076,9996.362773366003,23220.7343769286,1.76,1.98,1.75,108760,-1198
17.0,24814.0,0.0,0.0,0.5133732458517704,12764.0,18723.0,43492.0,12764.0,18723.0,22327.629208585196,6552.696110051997,9611.887282082696,22327.629208585196,1.76,1.98,1.75,108760,-1198
18.0,24814.0,0.0,0.0,0.4936281210113176,12764.0,18723.0,43492.0,12764.0,18723.0,21468.874239024226,6300.669336588458,9242.199309694899,21468.874239024226,1.76,1.98,1.75,108760,-1198
19.0,24814.0,0.0,0.0,0.47464242404934387,12764.0,18723.0,43492.0,12764.0,18723.0,20643.148306754065,6058.335900565825,8886.730105475865,20643.148306754065,1.76,1.98,1.75,108760,-1198
20.0,24814.0,231600.0,0.0,0.45638694620129217,12764.0,18723.0,43492.0,244364.0,18723.0,19849.1810641866,111524.53972153256,8544.932793726794,19849.1810641866,1.76,1.98,1.75,108760,-1198
21.0,24814.0,0.0,0.0,0.43883360211662703,12764.0,18723.0,43492.0,12764.0,18723.0,19085.751023256344,5601.272097416628,8216.281532429608,19085.751023256344,1.76,1.98,1.75,108760,-1198
22.0,24814.0,0.0,0.0,0.42195538665060295,12764.0,18723.0,43492.0,12764.0,18723.0,18351.683676208024,5385.838555208296,7900.270704259239,18351.683676208024,1.76,1.98,1.75,108760,-1198
23.0,24814.0,0.0,0.0,0.4057263333178874,12764.0,18723.0,43492.0,12764.0,18723.0,17645.849688661558,5178.690918469514,7596.414138710806,17645.849688661558,1.76,1.98,1.75,108760,-1198
24.0,24814.0,0.0,0.0,0.3901214743441225,12764.0,18723.0,43492.0,12764.0,18723.0,16967.163162174576,4979.51049852838,7304.244364145005,16967.163162174576,1.76,1.98,1.75,108760,-1198
25.0,24814.0,0.0,0.0,0.37511680225396393,12764.0,18723.0,43492.0,12764.0,18723.0,16314.5799636294,4787.990863969596,7023.311888600967,16314.5799636294,1.76,1.98,1.75,108760,-1198
26.0,24814.0,0.0,0.0,0.3606892329365038,12764.0,18723.0,43492.0,12764.0,18723.0,15687.096118874422,4603.837369201535,6753.18450827016,15687.096118874422,1.76,1.98,1.75,108760,-1198
27.0,24814.0,0.0,0.0,0.3468165701312536,12764.0,18723.0,43492.0,12764.0,18723.0,15083.746268148481,4426.766701155321,6493.446642567461,15083.746268148481,1.76,1.98,1.75,108760,-1198
28.0,24814.0,0.0,0.0,0.3334774712800515,12764.0,18723.0,43492.0,12764.0,18723.0,14503.602180912,4256.506443418578,6243.698694776404,14503.602180912,1.76,1.98,1.75,108760,-1198
29.0,24814.0,0.0,0.0,0.32065141469235725,12764.0,18723.0,43492.0,12764.0,18723.0,13945.771327800001,4092.794657133248,6003.556437285005,13945.771327800001,1.76,1.98,1.75,108760,-1198
30.0,24814.0,0.0,231600.0,0.3083186679734204,12764.0,18723.0,43492.0,12764.0,250323.0,13409.3955075,3935.3794780127378,77179.25392311052,13409.3955075,1.76,1.98,1.75,108760,-1198
31.0,24814.0,0.0,0.0,0.2964602576667504,12764.0,18723.0,43492.0,12764.0,18723.0,12893.649526442308,3784.018728858402,5550.6254042945675,12893.649526442308,1.76,1.98,1.75,108760,-1198
32.0,24814.0,0.0,0.0,0.28505794006418306,12764.0,18723.0,43492.0,12764.0,18723.0,12397.739929271449,3638.4795469792325,5337.139811821699,12397.739929271449,1.76,1.98,1.75,108760,-1198
33.0,24814.0,0.0,0.0,0.27409417313863754,12764.0,18723.0,43492.0,12764.0,18723.0,11920.903778145625,3498.5380259415697,5131.865203674711,11920.903778145625,1.76,1.98,1.75,108760,-1198
34.0,24814.0,0.0,0.0,0.2635520895563822,12764.0,18723.0,43492.0,12764.0,18723.0,11462.407478986175,3363.9788710976627,4934.485772764144,11462.407478986175,1.76,1.98,1.75,108760,-1198
35.0,24814.0,0.0,0.0,0.2534154707272906,12764.0,18723.0,43492.0,12764.0,18723.0,11021.545652871322,3234.595068363137,4744.697858427062,11021.545652871322,1.76,1.98,1.75,108760,-1198
36.0,24814.0,0.0,0.0,0.24366872185316402,12764.0,18723.0,43492.0,12764.0,18723.0,10597.64005083781,3110.1875657337855,4562.20947925679,10597.64005083781,1.76,1.98,1.75,108760,-1198
37.0,24814.0,0.0,0.0,0.23429684793573466,12764.0,18723.0,43492.0,12764.0,18723.0,10190.038510420973,2990.5649670517173,4386.73988390076,10190.038510420973,1.76,1.98,1.75,108760,-1198
38.0,24814.0,0.0,0.0,0.22528543070743715,12764.0,18723.0,43492.0,12764.0,18723.0,9798.113952327856,2875.5432375497276,4218.019119135346,9798.113952327856,1.76,1.98,1.75,108760,-1198
39.0,24814.0,0.0,0.0,0.21662060644945877,12764.0,18723.0,43492.0,12764.0,18723.0,9421.263415699861,2764.945420720892,4055.7876145532164,9421.263415699861,1.76,1.98,1.75,108760,-1198
