,Utetemperatur (grader),"Turtemperatur, varmesystem (grader)",Tappevannsbehov (kWh),Romoppvarmingsbehov (kWh),Kjølebehov (kWh),"Grunnvarme, kompressor (kWh)","Grunnvarme, fra brønner (kWh)","Grunnvarme, spisslast (kWh)","Grunnvarme, COP","Luft-vann, kompressor (kWh)","Luft-vann, fra luft (kWh)","Luft-vann, spisslast (kWh)","Luft-vann, COP","Direkte elektrisk, strømkostnad (kr)","Grunnvarme, strømkostnad (kr)","Luft-vann, strømkostnad (kr)",Brønntemperatur år 12 - 13 (grader),Spotpris (kr)
0,-2,40.666666666666664,0.315,6.3,0.0,1.6678936355122005,4.9471063644878,0.0,3.966585054342251,2.5422193429374556,4.072780657062545,0.0,2.752,12.5040699,3.572591400000001,4.805455535180955,2.6561733378239394,1.56936
1,-2,40.666666666666664,0.0,5.355,0.0,1.340883531097269,4.014116468902731,0.0,3.9941203333715602,2.0579870871398454,3.297012912860155,0.0,2.752,9.3835665,2.6810190000000005,3.6062107727951513,3.034528114901901,1.4314
2,-2,40.666666666666664,0.0,6.3,0.0,1.5831060311775396,4.71689396882246,0.0,3.9800182256190837,2.4211612789880532,3.8788387210119466,0.0,2.752,10.505817,3.0016619999999996,4.037504337227688,2.8407602337867104,1.34669
3,-3,41.0,0.0,5.985,0.0,1.5108299715087412,4.474170028491259,0.0,3.9618868908503413,2.300103215038651,3.6848967849613494,0.0,2.677028571428571,9.1910448,2.6260128,3.532222505270555,2.9506332905827204,1.21478
4,-3,41.0,0.0,5.985,0.0,1.5100758211349232,4.474924178865077,0.0,3.9638649645369566,2.300103215038651,3.6848967849613494,0.0,2.677028571428571,8.427418650000002,2.4078339,3.238752336063774,2.9780711719183426,1.08719
5,-2,40.666666666666664,0.0,5.985,0.0,1.4996787528377649,4.4853212471622355,0.0,3.9913490619358556,2.300103215038651,3.6848967849613494,0.0,2.752,8.18502615,2.3385789,3.1455981558547084,2.9964515801952674,1.04669
6,-2,40.666666666666664,0.0,6.615,0.0,1.6620527147156317,4.952947285284369,0.0,3.980523152479099,2.5422193429374556,4.072780657062545,0.0,2.752,8.878653000000002,2.5367580000000007,3.412166802090653,2.84770044177709,1.0213
7,-1,40.333333333333336,0.315,6.3,0.0,1.6512833764378465,4.963716623562154,0.0,4.006488132570493,2.5422193429374556,4.072780657062545,0.0,2.8269714285714285,7.8885859499999995,2.253881700000001,3.031672833033204,2.8464526719442813,0.87163
8,-1,40.333333333333336,0.63,6.3,0.0,1.7324997650494272,5.197500234950573,0.0,4.000519897860529,2.663277406886859,4.2667225931131405,0.0,2.8269714285714285,9.596733299999999,2.741923800000001,3.688133185830991,2.76521419902075,1.06391
9,-1,40.333333333333336,0.945,7.56,0.0,2.1428902443336977,6.362109755666301,0.0,3.969480163019207,3.268567726633872,5.236432273366127,0.0,2.8269714285714285,13.214133449999999,3.7754667,5.078340991193781,2.3427214109464907,1.23279
10,-2,40.666666666666664,1.26,7.245,0.0,2.158064184779941,6.34693581522006,0.0,3.9415647892569616,3.268567726633872,5.236432273366129,0.0,2.752,14.5923687,4.1692482,5.6080123912948,2.3123912288270816,1.39484
11,-1,40.333333333333336,1.26,7.245,0.0,2.1452272285591274,6.359772771440873,0.0,3.9651572350502486,3.268567726633872,5.236432273366129,0.0,2.8269714285714285,15.73671645,4.4962047,6.0477981789133874,2.283882542943246,1.52939
12,-1,40.333333333333336,0.945,7.245,0.0,2.0632636629868566,6.126736337013143,0.0,3.969978945298063,3.1475096626844694,5.04249033731553,0.0,2.8269714285714285,15.556741200000001,4.4447832,5.978631654075896,2.3495110323372534,1.57858
13,-1,40.333333333333336,0.945,6.615,0.0,1.8988399496163222,5.661160050383678,0.0,3.9819106199953977,2.9053935347856648,4.654606465214336,0.0,2.8269714285714285,14.57379,4.16394,5.600872386683065,2.5119213575106736,1.60685
14,-2,40.666666666666664,0.63,6.93,0.0,1.910758388038512,5.649241611961488,0.0,3.95706863275083,2.905393534785664,4.654606465214336,0.0,2.752,14.368989599999999,4.1054255999999985,5.52216527582572,2.525427347113591,1.57976
15,-2,40.666666666666664,0.63,6.615,0.0,1.8281587469007485,5.416841253099252,0.0,3.9635240595320433,2.784335470836262,4.460664529163738,0.0,2.752,13.82744475,3.950698499999999,5.314043462864547,2.6141278104220795,1.58765
16,-2,40.666666666666664,0.63,6.93,0.0,1.9102182986674023,5.649781701332597,0.0,3.9581871249480747,2.905393534785664,4.654606465214336,0.0,2.752,14.554889999999999,4.158539999999999,5.593608902846099,2.5407930258173703,1.60435
17,-4,41.333333333333336,0.945,6.93,0.0,2.018858839478707,5.856141160521293,0.0,3.901228847376463,3.0264515987350666,4.848548401264933,0.0,2.602057142857143,15.180086249999999,4.3371675000000005,5.8338788952696765,2.4669939882256546,1.60673
18,-3,41.0,0.945,6.93,0.0,2.005923447700585,5.869076552299415,0.0,3.9263905841540234,3.0264515987350666,4.848548401264933,0.0,2.677028571428571,15.13960875,4.3256025000000005,5.818322934052179,2.4582322551276032,1.60159
19,-3,41.0,0.945,6.615,0.0,1.9228674481081054,5.637132551891895,0.0,3.9321426590403643,2.9053935347856648,4.654606465214336,0.0,2.677028571428571,14.458499999999999,4.131,5.556565135277584,2.538025300344705,1.5916
20,-2,40.666666666666664,0.945,6.615,0.0,1.9103355163407576,5.649664483659243,0.0,3.9579427103838873,2.9053935347856648,4.654606465214336,0.0,2.752,14.3978688,4.1136768,5.533263879128603,2.537437640847629,1.58358
21,-2,40.666666666666664,0.63,6.93,0.0,1.9102136650227042,5.649786334977295,0.0,3.958195708250827,2.905393534785664,4.654606465214336,0.0,2.752,14.318261999999999,4.090931999999999,5.502670085207308,2.540916704874391,1.57305
22,-2,40.666666666666664,0.63,6.3,0.0,1.7455555696328329,5.184444430367167,0.0,3.970597980003426,2.663277406886859,4.2667225931131405,0.0,2.752,12.818836800000001,3.6625248000000012,4.926424016163037,2.711335116569172,1.52886
23,-2,40.666666666666664,0.315,6.615,0.0,1.745059716723354,5.184940283276647,0.0,3.97172621060522,2.663277406886859,4.266722593113141,0.0,2.752,12.746764800000001,3.6419328000000006,4.8987259311314135,2.7268362961766828,1.51846
24,-3,41.0,0.315,6.93,0.0,1.8386976248619167,5.406302375138083,0.0,3.9408010128899784,2.784335470836262,4.460664529163738,0.0,2.677028571428571,13.75600905,3.930288299999999,5.286589915122102,2.6581367681353765,1.57779
25,-3,41.0,0.0,6.615,0.0,1.6735606776373793,4.941439322362621,0.0,3.953153472581386,2.5422193429374556,4.072780657062545,0.0,2.677028571428571,12.4928244,3.569378400000001,4.801133762297962,2.829496232370327,1.56766
26,-3,41.0,0.0,6.615,0.0,1.673035641050265,4.941964358949735,0.0,3.9543936189247963,2.5422193429374556,4.072780657062545,0.0,2.677028571428571,12.404977200000001,3.5442792000000014,4.767373089423752,2.8467034928165527,1.55438
27,-3,41.0,0.0,6.615,0.0,1.6726545933701846,4.942345406629816,0.0,3.9552941753197572,2.5422193429374556,4.072780657062545,0.0,2.677028571428571,12.39882525,3.542521500000001,4.76500882543482,2.8591950550479552,1.55345
