År,Produsert energi,Investering grunnvarme,Investering luft-vann,Diskonteringsrente,Energikostnad grunnvarme,Energikostnad luft-vann,Energikostnad direkte elektrisk,Kostnad grunnvarme,Kostnad luft-vann,Kostnad direkte elektrisk,Kostnad grunnvarme (diskontert),Kostnad luft-vann (diskontert),Kostnad direkte elektrisk (diskontert),LCOE grunnvarme,LCOE luft-vann,LCOE_direkte_el,Grunnvarme vs. luft-vann (40 år),Grunnvarme vs. direkte elektrisk (40 år)
30.0,44412.0,0.0,247000.0,0.3083186679734204,22176.0,31604.0,75958.0,22176.0,278604.0,23419.269381925067,6837.274780978571,85898.81417206682,23419.269381925067,1.43,1.56,1.71,108595,240215
31.0,44412.0,0.0,0.0,0.2964602576667504,22176.0,31604.0,75958.0,22176.0,31604.0,22518.528251851025,6574.302674017857,9369.329983299978,22518.528251851025,1.43,1.56,1.71,108595,240215
32.0,44412.0,0.0,0.0,0.28505794006418306,22176.0,31604.0,75958.0,22176.0,31604.0,21652.431011395216,6321.4448788633235,9008.971137788441,21652.431011395216,1.43,1.56,1.71,108595,240215
33.0,44412.0,0.0,0.0,0.27409417313863754,22176.0,31604.0,75958.0,22176.0,31604.0,20819.64520326463,6078.312383522426,8662.4722478735,20819.64520326463,1.43,1.56,1.71,108595,240215
34.0,44412.0,0.0,0.0,0.2635520895563822,22176.0,31604.0,75958.0,22176.0,31604.0,20018.88961852368,5844.531138002332,8329.300238339903,20018.88961852368,1.43,1.56,1.71,108595,240215
35.0,44412.0,0.0,0.0,0.2534154707272906,22176.0,31604.0,75958.0,22176.0,31604.0,19248.932325503538,5619.741478848397,8008.942536865292,19248.932325503538,1.43,1.56,1.71,108595,240215
36.0,44412.0,0.0,0.0,0.24366872185316402,22176.0,31604.0,75958.0,22176.0,31604.0,18508.588774522632,5403.597575815766,7700.906285447396,18508.588774522632,1.43,1.56,1.71,108595,240215
37.0,44412.0,0.0,0.0,0.23429684793573466,22176.0,31604.0,75958.0,22176.0,31604.0,17796.719975502532,5195.766899822852,7404.717582160958,17796.719975502532,1.43,1.56,1.71,108595,240215
38.0,44412.0,0.0,0.0,0.22528543070743715,22176.0,31604.0,75958.0,22176.0,31604.0,17112.23074567551,4995.929711368126,7119.920752077844,17112.23074567551,1.43,1.56,1.71,108595,240215
39.0,44412.0,0.0,0.0,0.21662060644945877,22176.0,31604.0,75958.0,22176.0,31604.0,16454.06802468799,4803.778568623197,6846.077646228695,16454.06802468799,1.43,1.56,1.71,108595,240215
