,Utetemperatur (grader),"Turtemperatur, varmesystem (grader)",Tappevannsbehov (kWh),Romoppvarmingsbehov (kWh),Kjølebehov (kWh),"Grunnvarme, kompressor (kWh)","Grunnvarme, fra brønner (kWh)","Grunnvarme, spisslast (kWh)","Grunnvarme, COP","Luft-vann, kompressor (kWh)","Luft-vann, fra luft (kWh)","Luft-vann, spisslast (kWh)","Luft-vann, COP","Direkte elektrisk, strømkostnad (kr)","Grunnvarme, strømkostnad (kr)","Luft-vann, strømkostnad (kr)",Brønntemperatur år 12 - 13 (grader),Spotpris (kr)
0,-2,40.666666666666664,0.217,4.34,0.0,1.148833932002589,3.4081660679974104,0.0,3.966950882346522,1.751306658468025,2.8056933415319745,0.0,2.752,8.613914820000002,2.4611185199999994,3.310424924235769,2.6766119442877097,1.56936
1,-2,40.666666666666664,0.0,3.689,0.0,0.923189804559768,2.765810195440232,0.0,3.9962216304949623,1.4177244378074492,2.271275562192551,0.0,2.752,6.4642347000000004,1.8469242000000006,2.484278532369993,3.0788119561295266,1.4314
2,-2,40.666666666666664,0.0,4.34,0.0,1.0902005699400728,3.249799430059927,0.0,3.981226295694328,1.667911103302881,2.672088896697119,0.0,2.752,7.2373406,2.0678116,2.7813918767568513,2.8727690490816116,1.34669
3,-3,41.0,0.0,4.123,0.0,1.0402980287663266,3.0827019712336736,0.0,3.963582279610495,1.5845155481377375,2.5384844518622627,0.0,2.677028571428571,6.331608640000001,1.8090310399999998,2.433308836964161,2.989561884589847,1.21478
4,-3,41.0,0.0,4.123,0.0,1.0397460426860219,3.0832539573139783,0.0,3.9656841716660107,1.5845155481377375,2.5384844518622627,0.0,2.677028571428571,5.8055550700000005,1.6587300200000001,2.231140498177267,3.0187184234831683,1.08719
5,-2,40.666666666666664,0.0,4.123,0.0,1.0325640201848034,3.090435979815197,0.0,3.9932689096203426,1.5845155481377375,2.5384844518622627,0.0,2.752,5.63857357,1.61102102,2.1669676184776883,3.038241237588122,1.04669
6,-2,40.666666666666664,0.0,4.557,0.0,1.1445575540102242,3.412442445989776,0.0,3.981758731655312,1.7513066584680255,2.805693341531975,0.0,2.752,6.116405400000001,1.7475444000000002,2.350603796995784,2.8800863919864303,1.0213
7,-1,40.333333333333336,0.217,4.34,0.0,1.137141732144566,3.4198582678554335,0.0,4.007729684317087,1.751306658468025,2.8056933415319745,0.0,2.8269714285714285,5.434359209999999,1.5526740599999995,2.088485729422874,2.8787608631628423,0.87163
8,-1,40.333333333333336,0.434,4.34,0.0,1.1931825141376624,3.5808174858623376,0.0,4.001385601322746,1.8347022136331694,2.9392977863668306,0.0,2.8269714285714285,6.61108294,1.8888808399999997,2.540713972461349,2.7924074485173245,1.06391
9,-1,40.333333333333336,0.651,5.208,0.0,1.4765478220187607,4.382452177981239,0.0,3.968397766524123,2.2516799894588897,3.6073200105411103,0.0,2.8269714285714285,9.103069710000002,2.6008770599999993,3.4984126828223827,2.3433970984839223,1.23279
