År,Produsert energi,Investering grunnvarme,Investering luft-vann,Diskonteringsrente,Energikostnad grunnvarme,Energikostnad luft-vann,Energikostnad direkte elektrisk,Kostnad grunnvarme,Kostnad luft-vann,Kostnad direkte elektrisk,Kostnad grunnvarme (diskontert),Kostnad luft-vann (diskontert),Kostnad direkte elektrisk (diskontert),LCOE grunnvarme,LCOE luft-vann,LCOE_direkte_el,Grunnvarme vs. luft-vann (40 år),Grunnvarme vs. direkte elektrisk (40 år)
16.0,90093.0,0.0,0.0,0.5339081756858411,44097.0,63103.0,152005.0,44097.0,63103.0,81156.71224512628,23543.74882321854,33691.20761030363,81156.71224512628,1.23,1.3,1.69,132863,811375
17.0,90093.0,0.0,0.0,0.5133732458517704,44097.0,63103.0,152005.0,44097.0,63103.0,78035.30023569835,22638.220022325517,32395.391932984265,78035.30023569835,1.23,1.3,1.69,132863,811375
18.0,90093.0,0.0,0.0,0.4936281210113176,44097.0,63103.0,152005.0,44097.0,63103.0,75033.94253432532,21767.51925223607,31149.415320177173,75033.94253432532,1.23,1.3,1.69,132863,811375
19.0,90093.0,0.0,0.0,0.47464242404934387,44097.0,63103.0,152005.0,44097.0,63103.0,72148.02166762052,20930.306973303916,29951.360884785747,72148.02166762052,1.23,1.3,1.69,132863,811375
20.0,90093.0,280000.0,0.0,0.45638694620129217,44097.0,63103.0,152005.0,324097.0,63103.0,69373.09775732741,147913.6401030002,28799.38546614014,69373.09775732741,1.23,1.3,1.69,132863,811375
21.0,90093.0,0.0,0.0,0.43883360211662703,44097.0,63103.0,152005.0,44097.0,63103.0,66704.90168973789,19351.245352536902,27691.716794365515,66704.90168973789,1.23,1.3,1.69,132863,811375
22.0,90093.0,0.0,0.0,0.42195538665060295,44097.0,63103.0,152005.0,44097.0,63103.0,64139.3285478249,18606.96668513164,26626.650763813,64139.3285478249,1.23,1.3,1.69,132863,811375
23.0,90093.0,0.0,0.0,0.4057263333178874,44097.0,63103.0,152005.0,44097.0,63103.0,61672.43129598547,17891.31412031888,25602.548811358647,61672.43129598547,1.23,1.3,1.69,132863,811375
24.0,90093.0,0.0,0.0,0.3901214743441225,44097.0,63103.0,152005.0,44097.0,63103.0,59300.414707678334,17203.18665415277,24617.83539553716,59300.414707678334,1.23,1.3,1.69,132863,811375
25.0,90093.0,0.0,0.0,0.37511680225396393,44097.0,63103.0,152005.0,44097.0,63103.0,57019.62952661379,16541.525628993048,23670.995572631888,57019.62952661379,1.23,1.3,1.69,132863,811375
26.0,90093.0,0.0,0.0,0.3606892329365038,44097.0,63103.0,152005.0,44097.0,63103.0,54826.56685251326,15905.313104801007,22760.5726659922,54826.56685251326,1.23,1.3,1.69,132863,811375
27.0,90093.0,0.0,0.0,0.3468165701312536,44097.0,63103.0,152005.0,44097.0,63103.0,52717.8527428012,15293.57029307789,21885.166024992497,52717.8527428012,1.23,1.3,1.69,132863,811375
28.0,90093.0,0.0,0.0,0.3334774712800515,44097.0,63103.0,152005.0,44097.0,63103.0,50690.24302192423,14705.356051036431,21043.42887018509,50690.24302192423,1.23,1.3,1.69,132863,811375
29.0,90093.0,0.0,0.0,0.32065141469235725,44097.0,63103.0,152005.0,44097.0,63103.0,48740.618290311766,14139.765433688877,20234.06622133182,48740.618290311766,1.23,1.3,1.69,132863,811375
30.0,90093.0,0.0,280000.0,0.3083186679734204,44097.0,63103.0,152005.0,44097.0,343103.0,46865.97912529977,13595.928301623919,105785.05993768446,46865.97912529977,1.23,1.3,1.69,132863,811375
31.0,90093.0,0.0,0.0,0.2964602576667504,44097.0,63103.0,152005.0,44097.0,63103.0,45063.441466634395,13073.007982330691,18707.531639544948,45063.441466634395,1.23,1.3,1.69,132863,811375
32.0,90093.0,0.0,0.0,0.28505794006418306,44097.0,63103.0,152005.0,44097.0,63103.0,43330.23217945614,12570.19998301028,17988.011191870144,43330.23217945614,1.23,1.3,1.69,132863,811375
33.0,90093.0,0.0,0.0,0.27409417313863754,44097.0,63103.0,152005.0,44097.0,63103.0,41663.6847879386,12086.7307528945,17296.164607567443,41663.6847879386,1.23,1.3,1.69,132863,811375
34.0,90093.0,0.0,0.0,0.2635520895563822,44097.0,63103.0,152005.0,44097.0,63103.0,40061.23537301788,11621.856493167787,16630.927507276385,40061.23537301788,1.23,1.3,1.69,132863,811375
35.0,90093.0,0.0,0.0,0.2534154707272906,44097.0,63103.0,152005.0,44097.0,63103.0,38520.4186279018,11174.862012661333,15991.276449304218,38520.4186279018,1.23,1.3,1.69,132863,811375
36.0,90093.0,0.0,0.0,0.24366872185316402,44097.0,63103.0,152005.0,44097.0,63103.0,37038.864065290196,10745.059627558974,15376.227355100209,37038.864065290196,1.23,1.3,1.69,132863,811375
37.0,90093.0,0.0,0.0,0.23429684793573466,44097.0,63103.0,152005.0,44097.0,63103.0,35614.29237047135,10331.788103422092,14784.833995288664,35614.29237047135,1.23,1.3,1.69,132863,811375
38.0,90093.0,0.0,0.0,0.22528543070743715,44097.0,63103.0,152005.0,44097.0,63103.0,34244.51189468399,9934.411637905856,14216.186533931406,34244.51189468399,1.23,1.3,1.69,132863,811375
39.0,90093.0,0.0,0.0,0.21662060644945877,44097.0,63103.0,152005.0,44097.0,63103.0,32927.41528334998,9552.318882601783,13669.410128780197,32927.41528334998,1.23,1.3,1.69,132863,811375
